,Metadata_broad_sample,mean_average_precision,indices,p_value,corrected_p_value,below_p,below_corrected_p
28,BRD-K28936863-051-14-0,0.6037698412698413,"[65, 100, 320, 369]",0.017998200179982,0.030902570120346452,True,True
29,BRD-K30707190-001-06-9,0.509433621933622,"[257, 281, 318, 344]",0.039696030396960305,0.06020564610205646,True,False
30,BRD-K32730239-001-03-9,0.18722572362278245,"[118, 249, 271, 360]",0.41245875412458755,0.44683031696830317,False,False
31,BRD-K33818169-003-04-6,0.48281024531024536,"[193, 232, 315, 350]",0.051894810518948106,0.07616818963264964,False,False
32,BRD-K36234266-001-10-6,0.11721518004412741,"[9, 102, 226, 383]",0.7679232076792321,0.7679232076792321,False,False
33,BRD-K37379014-001-02-0,1.0,"[63, 86, 137, 208]",9.999000099990002e-05,0.00034996500349965005,True,True
34,BRD-K38627885-001-01-9,1.0,"[20, 161, 238, 273]",9.999000099990002e-05,0.00034996500349965005,True,True
35,BRD-K39520573-001-01-2,0.18733297616020728,"[60, 167, 174, 265]",0.41215878412158785,0.44683031696830317,False,False
36,BRD-K39974922-001-05-9,0.7120273109243698,"[73, 97, 172, 206]",0.008799120087991202,0.018621393674586033,True,True
37,BRD-K44227013-001-15-9,1.0,"[88, 103, 283, 294]",9.999000099990002e-05,0.00034996500349965005,True,True
38,BRD-K45909031-001-03-9,1.0,"[19, 31, 176, 214]",9.999000099990002e-05,0.00034996500349965005,True,True
39,BRD-K49669041-001-10-9,1.0,"[17, 47, 76, 164]",9.999000099990002e-05,0.00034996500349965005,True,True
40,BRD-K50055394-001-04-9,0.5517829900839054,"[75, 168, 260, 299]",0.028497150284971504,0.04471104613676564,True,True
41,BRD-K53665955-001-05-9,0.629635989010989,"[148, 205, 316, 373]",0.014698530146985302,0.026226789085797304,True,True
42,BRD-K53972329-001-12-9,0.3632051282051282,"[16, 170, 177, 195]",0.1376862313768623,0.18425657434256573,False,False
43,BRD-K54759182-003-09-8,0.6292281792281793,"[2, 29, 94, 111]",0.014698530146985302,0.026226789085797304,True,True
44,BRD-K54955827-001-03-9,1.0,"[212, 236, 245, 361]",9.999000099990002e-05,0.00034996500349965005,True,True
45,BRD-K56301217-001-02-5,0.7027738927738928,"[27, 69, 124, 296]",0.010698930106989302,0.02212733272127333,True,True
46,BRD-K56932272-001-02-9,0.8571428571428572,"[40, 117, 279, 352]",0.0013998600139986002,0.0038602200386022006,True,True
47,BRD-K57080016-001-19-1,0.3739064076020598,"[59, 200, 227, 314]",0.1342865713428657,0.18238922376419073,False,False
48,BRD-K60130390-001-02-1,1.0,"[57, 152, 223, 266]",9.999000099990002e-05,0.00034996500349965005,True,True
49,BRD-K61397605-001-04-2,1.0,"[61, 74, 123, 154]",9.999000099990002e-05,0.00034996500349965005,True,True
50,BRD-K61688984-001-04-5,0.7882936507936508,"[62, 157, 239, 282]",0.0034996500349965005,0.008165850081658502,True,True
51,BRD-K62391742-001-19-9,0.652948506066355,"[0, 151, 327, 374]",0.012598740125987402,0.023885111488851116,True,True
52,BRD-K63631219-001-01-6,0.25031331828932446,"[82, 250, 295, 379]",0.2538746125387461,0.303981443960867,False,False
53,BRD-K64881305-001-07-9,1.0,"[45, 130, 240, 341]",9.999000099990002e-05,0.00034996500349965005,True,True
54,BRD-K66401437-001-03-3,1.0,"[131, 213, 256, 364]",9.999000099990002e-05,0.00034996500349965005,True,True
55,BRD-K66430217-001-05-9,0.35608742103307317,"[35, 159, 204, 324]",0.14058594140585942,0.18432156784321568,False,False
56,BRD-K67578145-001-13-9,0.43620370370370365,"[25, 26, 203, 300]",0.08709129087091291,0.12383292920707929,False,False
57,BRD-K67772619-001-06-9,0.5712228592663375,"[66, 230, 289, 331]",0.023397660233976603,0.038712492387124924,True,True
58,BRD-K68756823-001-12-9,0.5537253459736298,"[56, 80, 329, 351]",0.027097290270972903,0.043260586222079546,True,True
59,BRD-K69023402-001-03-3,1.0,"[116, 199, 217, 368]",9.999000099990002e-05,0.00034996500349965005,True,True
60,BRD-K70446295-001-04-9,0.5040103415103415,"[178, 310, 333, 345]",0.043195680431956804,0.06443945769357491,True,False
61,BRD-K70578146-001-13-9,1.0,"[54, 269, 312, 337]",9.999000099990002e-05,0.00034996500349965005,True,True
62,BRD-K70642949-001-06-9,1.0,"[3, 125, 196, 370]",9.999000099990002e-05,0.00034996500349965005,True,True
63,BRD-K72898849-001-03-9,0.6605555555555556,"[10, 188, 311, 367]",0.0122987701229877,0.023812512365784695,True,True
64,BRD-K72951360-001-02-9,1.0,"[48, 147, 237, 276]",9.999000099990002e-05,0.00034996500349965005,True,True
65,BRD-K73397362-001-09-9,0.8546969696969697,"[4, 175, 251, 264]",0.0013998600139986002,0.0038602200386022006,True,True
66,BRD-K73982490-001-04-9,0.1304476297123356,"[78, 121, 155, 358]",0.6762323767623237,0.6837460698374607,False,False
67,BRD-K75009076-001-04-9,1.0,"[23, 160, 277, 372]",9.999000099990002e-05,0.00034996500349965005,True,True
68,BRD-K76908866-001-08-9,0.8638888888888889,"[44, 109, 235, 288]",0.0013998600139986002,0.0038602200386022006,True,True
69,BRD-K82164249-001-03-5,0.30654345654345655,"[135, 149, 244, 328]",0.1730826917308269,0.21576061571924998,False,False
70,BRD-K82941592-238-06-9,0.25311447811447807,"[6, 211, 366, 381]",0.25037496250374963,0.3037882878378829,False,False
71,BRD-K83192048-050-01-9,0.52109440267335,"[190, 209, 225, 304]",0.0370962903709629,0.05721631226707837,True,False
72,BRD-K83607951-001-04-9,0.20957065810006986,"[106, 138, 241, 287]",0.34096590340965904,0.3878487151284872,False,False
73,BRD-K84937637-001-21-9,0.8288239538239538,"[36, 112, 259, 275]",0.0017998200179982,0.00467953204679532,True,True
74,BRD-K85606544-001-07-5,1.0,"[104, 133, 309, 378]",9.999000099990002e-05,0.00034996500349965005,True,True
75,BRD-K85776940-001-01-9,0.35350144669198375,"[52, 207, 280, 371]",0.14178582141785823,0.18432156784321568,False,False
76,BRD-K86118762-001-05-9,1.0,"[166, 184, 187, 357]",9.999000099990002e-05,0.00034996500349965005,True,True
77,BRD-K86718786-001-03-9,0.22892512077294686,"[7, 122, 144, 267]",0.3013698630136986,0.3561643835616438,False,False
78,BRD-K87632963-001-05-9,0.33320360195360194,"[163, 183, 284, 340]",0.1521847815218478,0.19505373406321339,False,False
79,BRD-K88677950-001-04-9,0.39647944647944644,"[113, 139, 252, 332]",0.1277872212778722,0.17890210978902107,False,False
80,BRD-K91900765-001-09-9,0.21786301105354813,"[68, 126, 171, 248]",0.31986801319868013,0.3684555595073404,False,False
81,BRD-K93942811-001-03-9,0.5664351851851852,"[37, 215, 228, 308]",0.023997600239976002,0.038996100389961,True,True
82,BRD-K94455792-001-01-8,0.6367658730158731,"[12, 128, 293, 317]",0.013898610138986101,0.025811704543831332,True,True
83,BRD-K97452254-001-02-9,0.7203219696969697,"[55, 242, 268, 323]",0.007799220077992201,0.0168983101689831,True,True
84,BRD-K98203492-001-06-9,1.0,"[33, 58, 99, 224]",9.999000099990002e-05,0.00034996500349965005,True,True
85,BRD-K98251413-001-07-9,0.21893011815612434,"[87, 156, 286, 305]",0.31866813318668136,0.3684555595073404,False,False
86,BRD-K99092662-001-02-9,0.1412800162800163,"[21, 95, 182, 192]",0.6103389661033897,0.6311459763114597,False,False
87,BRD-K99113996-001-02-0,1.0,"[83, 84, 246, 359]",9.999000099990002e-05,0.00034996500349965005,True,True
88,BRD-K99433989-001-02-9,1.0,"[30, 51, 290, 363]",9.999000099990002e-05,0.00034996500349965005,True,True
89,BRD-M87138257-003-01-1,1.0,"[42, 50, 107, 325]",9.999000099990002e-05,0.00034996500349965005,True,True
90,control,0.134263461509009,"[18, 24, 39, 46, 53, 81, 108, 119, 140, 146, 173, 210, 216, 229, 243, 247, 270, 285, 303, 336, 347, 353, 365, 382]",0.016798320167983202,0.029397060293970604,True,True
