,Metadata_broad_sample,mean_average_precision,indices,p_value,corrected_p_value,below_p,below_corrected_p
46,BRD-K56932272-001-02-9,0.9583333333333334,"[40, 117, 279, 352]",0.00039996000399960006,0.0007582575075825751,True,True
47,BRD-K57080016-001-19-1,1.0,"[59, 200, 227, 314]",9.999000099990002e-05,0.00019780630632588916,True,True
48,BRD-K60130390-001-02-1,1.0,"[57, 152, 223, 266]",9.999000099990002e-05,0.00019780630632588916,True,True
49,BRD-K61397605-001-04-2,1.0,"[61, 74, 123, 154]",9.999000099990002e-05,0.00019780630632588916,True,True
50,BRD-K61688984-001-04-5,1.0,"[62, 157, 239, 282]",9.999000099990002e-05,0.00019780630632588916,True,True
51,BRD-K62391742-001-19-9,0.9097222222222222,"[0, 151, 327, 374]",0.0006999300069993001,0.0012248775122487752,True,True
52,BRD-K63631219-001-01-6,0.11165102928260823,"[82, 250, 295, 379]",0.8111188881111889,0.8111188881111889,False,False
53,BRD-K64881305-001-07-9,1.0,"[45, 130, 240, 341]",9.999000099990002e-05,0.00019780630632588916,True,True
54,BRD-K66401437-001-03-3,1.0,"[131, 213, 256, 364]",9.999000099990002e-05,0.00019780630632588916,True,True
55,BRD-K66430217-001-05-9,0.3768786768786769,"[35, 159, 204, 324]",0.1337866213378662,0.183475682282518,False,False
56,BRD-K67578145-001-13-9,1.0,"[25, 26, 203, 300]",9.999000099990002e-05,0.00019780630632588916,True,True
57,BRD-K67772619-001-06-9,0.1934468952947214,"[66, 230, 289, 331]",0.38906109389061094,0.40694896027638616,False,False
58,BRD-K68756823-001-12-9,0.40201972734867475,"[56, 80, 329, 351]",0.12398760123987601,0.1735826417358264,False,False
59,BRD-K69023402-001-03-3,1.0,"[116, 199, 217, 368]",9.999000099990002e-05,0.00019780630632588916,True,True
60,BRD-K70446295-001-04-9,1.0,"[178, 310, 333, 345]",9.999000099990002e-05,0.00019780630632588916,True,True
61,BRD-K70578146-001-13-9,1.0,"[54, 269, 312, 337]",9.999000099990002e-05,0.00019780630632588916,True,True
62,BRD-K70642949-001-06-9,1.0,"[3, 125, 196, 370]",9.999000099990002e-05,0.00019780630632588916,True,True
63,BRD-K72898849-001-03-9,1.0,"[10, 188, 311, 367]",9.999000099990002e-05,0.00019780630632588916,True,True
64,BRD-K72951360-001-02-9,1.0,"[48, 147, 237, 276]",9.999000099990002e-05,0.00019780630632588916,True,True
65,BRD-K73397362-001-09-9,0.7472222222222222,"[4, 175, 251, 264]",0.005499450054994501,0.008779823772008765,True,True
66,BRD-K73982490-001-04-9,0.4298340548340548,"[78, 121, 155, 358]",0.09209079092090791,0.13094159334066593,False,False
67,BRD-K75009076-001-04-9,1.0,"[23, 160, 277, 372]",9.999000099990002e-05,0.00019780630632588916,True,True
68,BRD-K76908866-001-08-9,0.4321937321937322,"[44, 109, 235, 288]",0.09069093090690931,0.13094159334066593,False,False
69,BRD-K82164249-001-03-5,0.16189733469145234,"[135, 149, 244, 328]",0.5072492750724927,0.5245418639954186,False,False
70,BRD-K82941592-238-06-9,0.3379400691900692,"[6, 211, 366, 381]",0.1486851314868513,0.1932906709329067,False,False
71,BRD-K83192048-050-01-9,0.21558186680469288,"[190, 209, 225, 304]",0.3261673832616738,0.35334799853348,False,False
72,BRD-K83607951-001-04-9,1.0,"[106, 138, 241, 287]",9.999000099990002e-05,0.00019780630632588916,True,True
73,BRD-K84937637-001-21-9,1.0,"[36, 112, 259, 275]",9.999000099990002e-05,0.00019780630632588916,True,True
74,BRD-K85606544-001-07-5,1.0,"[104, 133, 309, 378]",9.999000099990002e-05,0.00019780630632588916,True,True
75,BRD-K85776940-001-01-9,0.20005892255892255,"[52, 207, 280, 371]",0.36626337366263373,0.3875577558523218,False,False
76,BRD-K86118762-001-05-9,1.0,"[166, 184, 187, 357]",9.999000099990002e-05,0.00019780630632588916,True,True
77,BRD-K86718786-001-03-9,0.47150787665493543,"[7, 122, 144, 267]",0.05779422057794221,0.08482700117085065,False,False
78,BRD-K87632963-001-05-9,0.9666666666666667,"[163, 183, 284, 340]",0.00039996000399960006,0.0007582575075825751,True,True
79,BRD-K88677950-001-04-9,0.90625,"[113, 139, 252, 332]",0.0006999300069993001,0.0012248775122487752,True,True
80,BRD-K91900765-001-09-9,0.8236111111111111,"[68, 126, 171, 248]",0.0017998200179982,0.0030330300303303003,True,True
81,BRD-K93942811-001-03-9,1.0,"[37, 215, 228, 308]",9.999000099990002e-05,0.00019780630632588916,True,True
82,BRD-K94455792-001-01-8,1.0,"[12, 128, 293, 317]",9.999000099990002e-05,0.00019780630632588916,True,True
83,BRD-K97452254-001-02-9,1.0,"[55, 242, 268, 323]",9.999000099990002e-05,0.00019780630632588916,True,True
84,BRD-K98203492-001-06-9,1.0,"[33, 58, 99, 224]",9.999000099990002e-05,0.00019780630632588916,True,True
85,BRD-K98251413-001-07-9,0.24094190266790888,"[87, 156, 286, 305]",0.27417258274172585,0.30426469548167134,False,False
86,BRD-K99092662-001-02-9,0.21551641083374828,"[21, 95, 182, 192]",0.3261673832616738,0.35334799853348,False,False
87,BRD-K99113996-001-02-0,1.0,"[83, 84, 246, 359]",9.999000099990002e-05,0.00019780630632588916,True,True
88,BRD-K99433989-001-02-9,0.8854166666666666,"[30, 51, 290, 363]",0.0006999300069993001,0.0012248775122487752,True,True
89,BRD-M87138257-003-01-1,1.0,"[42, 50, 107, 325]",9.999000099990002e-05,0.00019780630632588916,True,True
90,control,0.08649063621554494,"[18, 24, 39, 46, 53, 81, 108, 119, 140, 146, 173, 210, 216, 229, 243, 247, 270, 285, 303, 336, 347, 353, 365, 382]",0.20007999200079993,0.23327792220777924,False,False
