,Metadata_broad_sample,mean_average_precision,p_value,corrected_p_value,below_p,below_corrected_p
0,BRD-A12994259-001-11-9,0.015061887713894705,0.37146525706948585,0.4122358340649172,False,False
1,BRD-A22769835-300-05-7,0.015917873445770583,0.34415531168937663,0.39147666704666595,False,False
2,BRD-A53576514-048-02-8,0.11044651319831597,0.02591794816410367,0.03743703623703864,True,True
3,BRD-A87435144-001-01-6,0.12975439311841927,0.018693962612074774,0.02770797684211083,True,True
4,BRD-K00818915-001-02-9,0.17569322537829996,0.01300997398005204,0.021141207717584563,True,True
5,BRD-K01826510-001-09-9,0.03251511681645683,0.12751774496451007,0.17319574316075248,False,False
6,BRD-K02965346-001-01-8,0.34917105310985275,0.002497995004009992,0.004836543518402324,True,True
7,BRD-K03063480-001-08-9,1.0,1.999996000008e-06,6.999986000028e-06,True,True
8,BRD-K04923131-001-17-9,0.6309523809523809,3.999992000016e-05,0.00011030280969741091,True,True
9,BRD-K06182768-001-02-3,0.06425527350663066,0.050667898664202675,0.0698602845218552,False,False
10,BRD-K06883221-001-02-9,0.011452039415445453,0.5358509282981434,0.5541185735810347,False,False
11,BRD-K09372874-001-02-9,0.8143601190476191,1.999996000008e-06,6.999986000028e-06,True,True
12,BRD-K12511835-003-03-9,1.0,1.999996000008e-06,6.999986000028e-06,True,True
13,BRD-K12737986-001-01-4,0.010077586586843885,0.6290427419145161,0.6431785338676513,False,False
14,BRD-K13094524-001-10-9,0.4907002005347594,0.000125999748000504,0.000293999412001176,True,True
15,BRD-K13606314-001-02-9,0.018365379884169808,0.28248943502112994,0.3338511504795172,False,False
16,BRD-K16189898-001-26-9,1.0,1.999996000008e-06,6.999986000028e-06,True,True
17,BRD-K16803204-001-02-9,0.024487783943231697,0.18894362211275578,0.23880374461473303,False,False
18,BRD-K17953061-001-05-1,0.9791666666666666,1.999996000008e-06,6.999986000028e-06,True,True
19,BRD-K19477839-001-10-9,0.019517127869259424,0.2594794810410379,0.314835103663126,False,False
20,BRD-K19871656-001-01-3,0.9666666666666667,1.999996000008e-06,6.999986000028e-06,True,True
21,BRD-K20290250-001-03-9,0.22989798187467106,0.008427983144033712,0.01455310296926576,True,True
22,BRD-K21728777-001-03-9,1.0,1.999996000008e-06,6.999986000028e-06,True,True
23,BRD-K23383398-001-08-1,0.18658403038080482,0.0100499799000402,0.016936077238956633,True,True
24,BRD-K24600306-003-02-9,0.020493489535342607,0.24220551558896883,0.3019274235424132,False,False
25,BRD-K24696047-001-03-9,0.3728374553955949,0.000855998288003424,0.001770360095643445,True,True
26,BRD-K25433859-003-03-1,0.012358519581066109,0.4854090291819416,0.5196731959477258,False,False
27,BRD-K25611237-001-09-9,0.12850745372918643,0.01887796224407551,0.02770797684211083,True,True
28,BRD-K28936863-051-14-0,0.00961062934663638,0.6653526692946614,0.6727454767312687,False,False
29,BRD-K30707190-001-06-9,0.011900445977623285,0.5098109803780393,0.5362838929494554,False,False
30,BRD-K32730239-001-03-9,0.024610194973327188,0.14464171071657855,0.19356464228248013,False,False
31,BRD-K33818169-003-04-6,0.42224088390690556,0.000317999364001272,0.000688998622002756,True,True
32,BRD-K36234266-001-10-6,0.01575443354112456,0.34908530182939634,0.3921822526725317,False,False
33,BRD-K37379014-001-02-0,0.704059829059829,5.999988000024e-06,1.9499961000077998e-05,True,True
34,BRD-K38627885-001-01-9,0.7676188334083072,1.999996000008e-06,6.999986000028e-06,True,True
35,BRD-K39520573-001-01-2,0.3363096171023995,0.007977984044031912,0.01455310296926576,True,True
36,BRD-K39974922-001-05-9,1.0,1.999996000008e-06,6.999986000028e-06,True,True
