,Metadata_broad_sample,mean_average_precision,indices,p_value,corrected_p_value,below_p,below_corrected_p
31,BRD-K33818169-003-04-6,0.23964922401263078,"[182, 218, 296, 329]",0.0096990300969903,0.016470051108096736,True,True
32,BRD-K36234266-001-10-6,0.00826054609887462,"[9, 96, 213, 359]",0.8402159784021598,0.8402159784021598,False,False
33,BRD-K37379014-001-02-0,0.6747685185185186,"[58, 80, 129, 197]",9.999000099990002e-05,0.00027270000272700006,True,True
34,BRD-K38627885-001-01-9,1.0,"[19, 151, 224, 256]",9.999000099990002e-05,0.00027270000272700006,True,True
35,BRD-K39520573-001-01-2,0.42995423608039707,"[55, 157, 163, 249]",0.0004999500049995,0.0010464069872082558,True,True
36,BRD-K39974922-001-05-9,0.4394112695583284,"[68, 91, 162, 195]",0.00029997000299970003,0.0006427928635707857,True,True
37,BRD-K44227013-001-15-9,0.7027777777777778,"[82, 97, 266, 276]",9.999000099990002e-05,0.00027270000272700006,True,True
38,BRD-K45909031-001-03-9,0.1961503255194022,"[18, 29, 165, 202]",0.0096990300969903,0.016470051108096736,True,True
39,BRD-K49669041-001-10-9,1.0,"[17, 43, 71, 154]",9.999000099990002e-05,0.00027270000272700006,True,True
40,BRD-K50055394-001-04-9,0.7298245614035088,"[70, 158, 244, 281]",9.999000099990002e-05,0.00027270000272700006,True,True
41,BRD-K53665955-001-05-9,0.5493676412154672,"[138, 194, 297, 350]",0.00019998000199980003,0.00046149231230723084,True,True
42,BRD-K53972329-001-12-9,0.2051908077997371,"[16, 160, 166, 184]",0.0103989601039896,0.0170164801701648,True,True
43,BRD-K54759182-003-09-8,0.018610313916719884,"[2, 27, 88, 104]",0.3060693930606939,0.340077103400771,False,False
44,BRD-K54955827-001-03-9,0.9097222222222222,"[200, 222, 230, 339]",9.999000099990002e-05,0.00027270000272700006,True,True
45,BRD-K56301217-001-02-5,0.33064835396906495,"[25, 64, 116, 278]",0.009599040095990401,0.016470051108096736,True,True
46,BRD-K56932272-001-02-9,1.0,"[37, 110, 262, 331]",9.999000099990002e-05,0.00027270000272700006,True,True
47,BRD-K57080016-001-19-1,0.6961309523809524,"[54, 189, 214, 295]",9.999000099990002e-05,0.00027270000272700006,True,True
48,BRD-K60130390-001-02-1,0.5567614023112087,"[52, 142, 210, 250]",0.00019998000199980003,0.00046149231230723084,True,True
49,BRD-K61397605-001-04-2,0.9458333333333333,"[56, 69, 115, 144]",9.999000099990002e-05,0.00027270000272700006,True,True
50,BRD-K61688984-001-04-5,0.6228397267955776,"[57, 147, 225, 265]",9.999000099990002e-05,0.00027270000272700006,True,True
51,BRD-K62391742-001-19-9,0.27685329270042813,"[0, 141, 308, 351]",0.0096990300969903,0.016470051108096736,True,True
52,BRD-K63631219-001-01-6,0.00868237094369165,"[76, 234, 277, 356]",0.799020097990201,0.8079978519002032,False,False
53,BRD-K64881305-001-07-9,0.46767178362573103,"[42, 122, 226, 321]",0.00029997000299970003,0.0006427928635707857,True,True
54,BRD-K66401437-001-03-3,0.7444444444444445,"[123, 201, 240, 342]",9.999000099990002e-05,0.00027270000272700006,True,True
55,BRD-K66430217-001-05-9,0.029279349542866782,"[33, 149, 193, 305]",0.16448355164483552,0.2056044395560444,False,False
56,BRD-K67578145-001-13-9,0.7268939393939393,"[23, 24, 192, 282]",9.999000099990002e-05,0.00027270000272700006,True,True
57,BRD-K67772619-001-06-9,0.044165978161577385,"[61, 216, 271, 312]",0.09369063093690631,0.1222051707872691,False,False
58,BRD-K68756823-001-12-9,0.01681041876587685,"[51, 75, 310, 330]",0.3514648535146485,0.3811064676664863,False,False
59,BRD-K69023402-001-03-3,0.9513888888888888,"[109, 188, 204, 345]",9.999000099990002e-05,0.00027270000272700006,True,True
60,BRD-K70446295-001-04-9,0.3040060152845412,"[167, 291, 314, 325]",0.009599040095990401,0.016470051108096736,True,True
61,BRD-K70578146-001-13-9,0.5489087301587301,"[49, 253, 293, 317]",9.999000099990002e-05,0.00027270000272700006,True,True
62,BRD-K70642949-001-06-9,0.9107142857142858,"[3, 117, 185, 347]",9.999000099990002e-05,0.00027270000272700006,True,True
63,BRD-K72898849-001-03-9,1.0,"[10, 177, 292, 344]",9.999000099990002e-05,0.00027270000272700006,True,True
64,BRD-K72951360-001-02-9,0.46665140415140416,"[44, 137, 223, 259]",0.00029997000299970003,0.0006427928635707857,True,True
65,BRD-K73397362-001-09-9,0.30320238037629343,"[4, 164, 235, 248]",0.009599040095990401,0.016470051108096736,True,True
66,BRD-K73982490-001-04-9,0.019352673840917843,"[73, 113, 145, 336]",0.28997100289971,0.3262173782621738,False,False
67,BRD-K75009076-001-04-9,0.6519287704632533,"[22, 150, 260, 349]",9.999000099990002e-05,0.00027270000272700006,True,True
68,BRD-K76908866-001-08-9,0.15755141633871084,"[41, 102, 221, 270]",0.018698130186981302,0.029324653741522395,True,True
69,BRD-K82164249-001-03-5,0.05365852900203222,"[127, 139, 229, 309]",0.07189281071892811,0.09657243230900792,False,False
70,BRD-K82941592-238-06-9,0.013759703440687497,"[6, 199, 343, 358]",0.4587541245875412,0.48573966132798485,False,False
71,BRD-K83192048-050-01-9,0.06735112540922569,"[179, 198, 212, 285]",0.053094690530946904,0.07466440855914408,False,False
72,BRD-K83607951-001-04-9,0.23921374492258532,"[100, 130, 227, 269]",0.0096990300969903,0.016470051108096736,True,True
73,BRD-K84937637-001-21-9,0.5131544639432165,"[34, 105, 243, 258]",0.00019998000199980003,0.00046149231230723084,True,True
74,BRD-K85606544-001-07-5,0.4752870179754186,"[98, 125, 290, 355]",0.00019998000199980003,0.00046149231230723084,True,True
75,BRD-K85776940-001-01-9,0.01331307843678436,"[48, 196, 263, 348]",0.47975202479752027,0.5020660724625212,False,False
76,BRD-K86118762-001-05-9,1.0,"[156, 173, 176, 335]",9.999000099990002e-05,0.00027270000272700006,True,True
77,BRD-K86718786-001-03-9,0.12160621058054238,"[7, 114, 135, 251]",0.023997600239976002,0.03660650884064136,True,True
78,BRD-K87632963-001-05-9,0.5965253581107239,"[153, 172, 267, 320]",9.999000099990002e-05,0.00027270000272700006,True,True
79,BRD-K88677950-001-04-9,0.47897737829803044,"[106, 131, 236, 313]",0.00019998000199980003,0.00046149231230723084,True,True
80,BRD-K91900765-001-09-9,0.09752910332179295,"[63, 118, 161, 232]",0.031796820317968204,0.04615667465511514,True,True
81,BRD-K93942811-001-03-9,0.2163750209750927,"[35, 203, 215, 289]",0.0098990100989901,0.0164983501649835,True,True
82,BRD-K94455792-001-01-8,0.6685910954938814,"[12, 120, 275, 298]",9.999000099990002e-05,0.00027270000272700006,True,True
83,BRD-K97452254-001-02-9,0.6405753968253969,"[50, 228, 252, 304]",9.999000099990002e-05,0.00027270000272700006,True,True
84,BRD-K98203492-001-06-9,0.9791666666666666,"[31, 53, 93, 211]",9.999000099990002e-05,0.00027270000272700006,True,True
85,BRD-K98251413-001-07-9,0.06334358718921318,"[81, 146, 268, 286]",0.057894210578942104,0.08016121464776599,False,False
86,BRD-K99092662-001-02-9,0.027395042653164538,"[20, 89, 171, 181]",0.17868213178682132,0.21159726132649895,False,False
87,BRD-K99113996-001-02-0,1.0,"[77, 78, 231, 337]",9.999000099990002e-05,0.00027270000272700006,True,True
88,BRD-K99433989-001-02-9,0.15314585282646903,"[28, 47, 272, 341]",0.0188981101889811,0.029324653741522395,True,True
89,BRD-M87138257-003-01-1,0.3900526556776557,"[39, 46, 101, 306]",0.0006999300069993001,0.0014316750143167501,True,True
