Metadata_broad_sample,mean_average_precision,indices,p_value,corrected_p_value,below_p,below_corrected_p
BRD-A12994259-001-11-9,0.1090157879356847,"[72, 152, 209, 319]",0.027297270272972702,0.03937106289371063,True,True
BRD-A22769835-300-05-7,0.010838490394263753,"[30, 119, 155, 327]",0.6191380861913809,0.640487675370394,False,False
BRD-A53576514-048-02-8,0.11853413442450392,"[36, 62, 219, 287]",0.023997600239976002,0.03599640035996401,True,True
BRD-A87435144-001-01-6,0.09177145457502002,"[11, 261, 316, 332]",0.034096590340965904,0.04721066354902972,True,True
BRD-K00818915-001-02-9,0.04625448557793552,"[67, 85, 90, 143]",0.08239176082391761,0.11067549961421769,False,False
BRD-K01826510-001-09-9,0.03541528011425299,"[13, 79, 238, 307]",0.11968803119688032,0.15611482330027868,False,False
BRD-K02965346-001-01-8,1.0,"[8, 26, 190, 300]",9.999000099990002e-05,0.00023681842342081582,True,True
BRD-K03063480-001-08-9,0.7405753968253969,"[86, 107, 180, 245]",9.999000099990002e-05,0.00023681842342081582,True,True
BRD-K04923131-001-17-9,0.6870879120879121,"[95, 175, 242, 302]",9.999000099990002e-05,0.00023681842342081582,True,True
BRD-K06182768-001-02-3,0.018399459582268414,"[15, 140, 170, 311]",0.30796920307969206,0.34646535346465357,False,False
BRD-K06883221-001-02-9,0.011046303683161895,"[32, 206, 283, 326]",0.6046395360463953,0.6327623051648322,False,False
BRD-K09372874-001-02-9,1.0,"[14, 40, 108, 303]",9.999000099990002e-05,0.00023681842342081582,True,True
BRD-K12511835-003-03-9,0.8694444444444445,"[187, 205, 273, 294]",9.999000099990002e-05,0.00023681842342081582,True,True
BRD-K12737986-001-01-4,0.0290589640615636,"[121, 207, 284, 328]",0.15858414158584141,0.1961560600696687,False,False
BRD-K13094524-001-10-9,0.319768546018546,"[99, 174, 334, 357]",0.0084991500849915,0.014710067454792983,True,True
BRD-K13606314-001-02-9,0.0200763218315013,"[5, 126, 191, 352]",0.2725727427257274,0.31052590943437297,False,False
BRD-K16189898-001-26-9,1.0,"[45, 112, 148, 168]",9.999000099990002e-05,0.00023681842342081582,True,True
BRD-K16803204-001-02-9,0.024433204098709856,"[169, 178, 246, 333]",0.20477952204779523,0.24573542645735427,False,False
BRD-K17953061-001-05-1,0.6898656898656899,"[132, 274, 323, 353]",9.999000099990002e-05,0.00023681842342081582,True,True
BRD-K19477839-001-10-9,0.010546557530535341,"[1, 59, 208, 340]",0.6386361363863614,0.653150594031506,False,False
BRD-K19871656-001-01-3,1.0,"[74, 92, 133, 186]",9.999000099990002e-05,0.00023681842342081582,True,True
BRD-K20290250-001-03-9,0.28863114258088507,"[83, 136, 183, 255]",0.0084991500849915,0.014710067454792983,True,True
BRD-K21728777-001-03-9,1.0,"[21, 124, 279, 354]",9.999000099990002e-05,0.00023681842342081582,True,True
BRD-K23383398-001-08-1,0.9583333333333334,"[65, 128, 134, 247]",9.999000099990002e-05,0.00023681842342081582,True,True
BRD-K24600306-003-02-9,0.044450937716925924,"[38, 237, 257, 318]",0.08759124087591241,0.11592958351223702,False,False
BRD-K24696047-001-03-9,0.5346838532984044,"[66, 84, 87, 103]",9.999000099990002e-05,0.00023681842342081582,True,True
BRD-K25433859-003-03-1,0.13591323207420575,"[159, 220, 280, 288]",0.018698130186981302,0.02898015283217441,True,True
BRD-K25611237-001-09-9,0.028763552300995834,"[217, 239, 315, 322]",0.1603839616038396,0.1961560600696687,False,False
