,0
0,0.3250299549050754
1,0.4900709645078008
2,0.6050990856725513
3,0.6740470914845954
4,0.7266132553793291
5,0.7716537336380325
6,0.8022486966865988
7,0.8277363798871143
8,0.8492699030293207
9,0.8644017119562744
10,0.8756703694650889
11,0.8854987991330949
12,0.8940546893892275
13,0.9017667635744441
14,0.9084700119229424
15,0.9148101007548924
16,0.9206179619736218
17,0.9258602637768836
18,0.9305317387704239
19,0.9347555471865112
20,0.9389005201756657
21,0.9425193726242685
22,0.9451085684861685
23,0.9475767766910845
24,0.9496786899037476
25,0.9516968972861254
26,0.9536584611196883
27,0.955338729374573
28,0.9568975695719638
29,0.9584221688685428
30,0.9597590989047735
31,0.9609190648981966
32,0.9620739800963457
33,0.9631424669128609
34,0.9641894465321142
35,0.9651750032286005
36,0.96615021525575
37,0.9670876193400447
38,0.9679684277741173
39,0.9687809689967394
40,0.9695712333044354
41,0.9703371321953941
42,0.9710678857209359
43,0.9717683433953049
44,0.9724484152183648
45,0.9730841853775074
46,0.9737052373060209
47,0.9743131357996287
48,0.9749040463460155
49,0.9754887794784226
50,0.9760642478380142
51,0.9766263744404343
52,0.9771801719968657
53,0.9777208280189148
54,0.9782414780941278
55,0.9787569346947398
56,0.9792630935234083
57,0.9797586143956425
58,0.9802323109445509
59,0.9806978965980742
60,0.9811532426141959
61,0.9816040139776898
62,0.9820391462811
63,0.9824612551526978
64,0.9828722828821495
65,0.9832611376871895
66,0.9836451989246062
67,0.9840218007313392
68,0.9843845279173119
69,0.9847403018879289
70,0.9850895717378853
71,0.9854338254756039
72,0.9857671603114321
73,0.986098480805661
74,0.9864181317434152
75,0.9867343577195745
76,0.9870406588078012
77,0.987338377553982
78,0.9876288084209756
79,0.9879143644171682
80,0.9881977793741592
81,0.9884750385968996
82,0.9887423564789697
83,0.9890032931891597
84,0.989260717598792
85,0.9895165444206597
86,0.9897638427768922
87,0.9900034726377419
88,0.990237333749412
89,0.9904608123285985
90,0.9906818466614488
91,0.9908890276921407
92,0.991094443661535
93,0.9912964784540285
94,0.9914948047222149
95,0.991691467563829
96,0.9918810370005301
97,0.9920682308251831
98,0.9922531437734456
99,0.9924320555822083
100,0.9926100588433412
101,0.9927821360612968
102,0.9929520291702663
103,0.9931151278439229
104,0.9932774311688756
105,0.9934363850948319
106,0.9935851313800494
107,0.9937282953883712
108,0.9938698434701323
109,0.9940040495805148
110,0.9941370918511336
111,0.9942684719740674
112,0.9943955510348158
113,0.994520112003029
114,0.9946423039001361
115,0.9947629767716462
116,0.9948799517123722
117,0.9949945810477246
118,0.9951053347442533
119,0.9952135713746167
120,0.9953189422449182
121,0.9954225217119732
122,0.9955183727052996
123,0.9956125098455187
124,0.9957053767259954
125,0.9957975849747864
126,0.9958885664955152
127,0.9959773688898984
128,0.9960637195578506
129,0.9961484543638303
130,0.9962316856208189
131,0.9963119298868613
132,0.9963905437583976
133,0.996467867622287
134,0.996541887486132
135,0.9966154803087863
136,0.9966872794305461
137,0.9967573600832804
138,0.9968254291012631
139,0.9968908488046931
140,0.9969556977406762
141,0.9970199144443442
142,0.9970796178021331
143,0.9971386767229725
144,0.99719645640024
145,0.9972532098290731
146,0.997307879961926
147,0.9973614004331048
148,0.9974132466526553
149,0.9974649225425932
