,0
0,0.4969188832583374
1,0.6706019421727931
2,0.7362188436300107
3,0.7665707047309217
4,0.7930678005429396
5,0.8139930177300069
6,0.8323000826440792
7,0.8500664019823172
8,0.8634958875727741
9,0.8753986580832216
10,0.8853487683095131
11,0.894238662835041
12,0.9024626162579973
13,0.910124222850926
14,0.9171463040994365
15,0.9235038793324742
16,0.9287500346430195
17,0.933715362355682
18,0.937867246336634
19,0.941326720693203
20,0.9443870575373219
21,0.9470693662385261
22,0.9495943511421546
23,0.9519210509294954
24,0.9540876960957005
25,0.9560310348073594
26,0.9577631800129216
27,0.9593131028992952
28,0.9607284227572711
29,0.9620849106241883
30,0.963375931308606
31,0.9645268441743583
32,0.9656542372226727
33,0.9667385147615176
34,0.9676724235782667
35,0.9685418564991352
36,0.9693856226421474
37,0.9702090150227876
38,0.9709540896367069
39,0.9716638748913067
40,0.9723686910013002
41,0.9730557955925355
42,0.973678100807185
43,0.9742871736150973
44,0.9748522905748578
45,0.975411608901952
46,0.9759584479596751
47,0.9764964212195365
48,0.9770167783610235
49,0.9775252540490939
50,0.9780255594138257
51,0.9785103115174618
52,0.9789750739840156
53,0.9794365875423536
54,0.9798949079795143
55,0.9803255308581854
56,0.9807549777137113
57,0.9811701955022045
58,0.9815795220445772
59,0.9819812508773856
60,0.9823744464007148
61,0.9827660539595073
62,0.983140048706152
63,0.9835031670414516
64,0.9838597464269645
65,0.9842045261327237
66,0.9845463412767073
67,0.9848785842828508
68,0.9852072569377666
69,0.9855251575523345
70,0.9858354196859872
71,0.9861416245664636
72,0.9864405635574299
73,0.986733838964492
74,0.9870164160121663
75,0.9872949975294957
76,0.9875634422426365
77,0.987828187954764
78,0.9880924378068989
79,0.9883502266069227
80,0.9885986734364451
81,0.9888433113666663
82,0.9890862261053911
83,0.9893200708476748
84,0.9895506218758352
85,0.9897754033904006
86,0.9899967776815045
87,0.9902155256871343
88,0.9904298852657347
89,0.9906417945327277
90,0.9908490164461463
91,0.9910450931000979
92,0.9912355457047541
93,0.9914243403965424
94,0.9916096355937001
95,0.9917914099357643
96,0.9919698972080525
97,0.9921482830460513
98,0.9923228551220957
99,0.9924924650195053
100,0.9926591859358843
101,0.992824333809522
102,0.9929861427019901
103,0.9931452762010831
104,0.9932986112065892
105,0.9934453337843082
106,0.9935888886385091
107,0.9937314959259133
108,0.9938687648141549
109,0.994003045976757
110,0.9941325200621383
111,0.9942597288068165
112,0.994385063805935
113,0.9945099703029117
114,0.9946326131806835
115,0.9947534439853238
116,0.9948723649651576
117,0.9949861993246014
118,0.9950976285761987
119,0.9952058344746111
120,0.9953107049871036
121,0.9954144763812162
122,0.9955155927830566
123,0.9956152279546939
124,0.9957117962223513
125,0.9958071226994262
126,0.9958988305628839
127,0.99599012900407
128,0.9960788342981953
129,0.996167069261373
130,0.9962533191252875
131,0.9963357742040313
132,0.996416175310027
133,0.9964937124171143
134,0.9965694770119194
135,0.9966435508212158
136,0.9967171771106349
137,0.9967893986269395
138,0.9968577850713431
139,0.9969250231067078
140,0.9969899070820358
141,0.9970537587653541
142,0.9971154485277589
143,0.9971759681746089
144,0.9972344122829042
145,0.9972916636573065
146,0.9973470599598387
147,0.9974016138136796
148,0.9974533989243859
149,0.9975034776207757
