,0
0,0.46474702452852584
1,0.6281069175488685
2,0.7115851420488721
3,0.7566784214858084
4,0.7865296692203181
5,0.8103444462906174
6,0.8301444437175078
7,0.8471144033503174
8,0.8630286278481603
9,0.8770713277510594
10,0.8880846378305258
11,0.8985180979272629
12,0.9070604175573719
13,0.9145740796814994
14,0.9213940769757577
15,0.9275665075476306
16,0.9326061102283204
17,0.937289720219596
18,0.9415333133846491
19,0.9451578437230839
20,0.948276357129062
21,0.951012916263576
22,0.9534639298458052
23,0.9555085734258116
24,0.9574470216113969
25,0.9593100117153732
26,0.9608530134180167
27,0.962263607416587
28,0.9635628060140394
29,0.9647752309761026
30,0.9659151178513325
31,0.9670403737378537
32,0.9680971462452141
33,0.9690423860995213
34,0.9699416227737357
35,0.9708229694086634
36,0.9716000906268599
37,0.9723734782774918
38,0.9731062550290279
39,0.973788473103321
40,0.9744560825953584
41,0.9751159269125501
42,0.9757654946619168
43,0.9763703579889067
44,0.9769690895124247
45,0.9775435961411366
46,0.9781097334054809
47,0.9786565587525486
48,0.9791881699371358
49,0.9797002359786089
50,0.9801989455545834
51,0.9806872538484563
52,0.981161435547474
53,0.9816106708062744
54,0.9820537739702531
55,0.9824856567503325
56,0.9828981541647588
57,0.9833075522927682
58,0.983702659200998
59,0.9840885230127817
60,0.9844632682035395
61,0.9848264836105314
62,0.9851803070206744
63,0.9855251448463189
64,0.9858656062909883
65,0.9862038997292826
66,0.9865327731212281
67,0.9868509183484386
68,0.9871602246508527
69,0.9874641488652304
70,0.9877672921552679
71,0.9880633516144772
72,0.9883530600391273
73,0.9886350340950915
74,0.9889118068995458
75,0.989176064253968
76,0.9894366374931785
77,0.989693848953191
78,0.9899415555042671
79,0.9901778363887948
80,0.9904137152383324
81,0.9906445660515014
82,0.9908735155733873
83,0.9910970067228636
84,0.9913124460032227
85,0.991520131230116
86,0.9917255326850251
87,0.9919232210921459
88,0.9921104258035947
89,0.9922952019372073
90,0.9924770106584302
91,0.9926551434899403
92,0.9928295014075302
93,0.9929983500401885
94,0.9931659551443172
95,0.9933295565953902
96,0.9934875256307816
97,0.9936445548093487
98,0.9937972892559366
99,0.993944021239853
100,0.9940896525282514
101,0.9942313320703765
102,0.9943713456815713
103,0.994505234909619
104,0.9946361206385788
105,0.9947663774828401
106,0.994889938274919
107,0.9950102686025933
108,0.9951294975624224
109,0.9952459645648386
110,0.9953573078695548
111,0.9954651589059426
112,0.9955719256028365
113,0.9956744107693355
114,0.9957739170682737
115,0.9958699012468758
116,0.9959646112990466
117,0.9960584274782625
118,0.996148099936627
119,0.9962371792451995
120,0.9963234308472164
121,0.9964067017083091
122,0.9964890075645698
123,0.9965687173780682
124,0.9966447692455814
125,0.9967191234485633
126,0.9967902681988986
127,0.996859496180186
128,0.9969276614356214
129,0.9969934319320677
130,0.997058309308513
131,0.9971217724950777
132,0.9971834762399607
133,0.9972427705416216
134,0.9973016329403911
135,0.9973589681190677
136,0.9974157985062215
137,0.997471411189686
138,0.9975261602493632
139,0.9975785819918052
140,0.9976293421627682
141,0.9976786938542762
142,0.9977268640973496
143,0.9977742038451902
144,0.9978207031346449
145,0.997866013331131
146,0.9979099589409677
147,0.997953147331169
148,0.9979938258837944
149,0.9980343748902473
