Metadata_broad_sample,mean_average_precision,indices,p_value,corrected_p_value,below_p,below_corrected_p
BRD-K61688984-001-04-5,0.5131959806606946,"[57, 147, 225, 265]",9.999000099990002e-05,0.00024997500249975,True,True
BRD-K62391742-001-19-9,0.48591559134322293,"[0, 141, 308, 351]",0.00019998000199980003,0.000438980492194683,True,True
BRD-K63631219-001-01-6,0.007879409938339828,"[76, 234, 277, 356]",0.8707129287071292,0.8707129287071292,False,False
BRD-K64881305-001-07-9,0.417577086656034,"[42, 122, 226, 321]",0.00029997000299970003,0.0006278441923249535,True,True
BRD-K66401437-001-03-3,0.7826388888888889,"[123, 201, 240, 342]",9.999000099990002e-05,0.00024997500249975,True,True
BRD-K66430217-001-05-9,0.12989442863392442,"[33, 149, 193, 305]",0.019198080191980802,0.028620088810791047,True,True
BRD-K67578145-001-13-9,0.9791666666666666,"[23, 24, 192, 282]",9.999000099990002e-05,0.00024997500249975,True,True
BRD-K67772619-001-06-9,0.030362094654265898,"[61, 216, 271, 312]",0.147985201479852,0.17998200179982002,False,False
BRD-K68756823-001-12-9,0.01535510820087052,"[51, 75, 310, 330]",0.3925607439256074,0.42566827654583933,False,False
BRD-K69023402-001-03-3,1.0,"[109, 188, 204, 345]",9.999000099990002e-05,0.00024997500249975,True,True
BRD-K70446295-001-04-9,0.7093142968142968,"[167, 291, 314, 325]",9.999000099990002e-05,0.00024997500249975,True,True
BRD-K70578146-001-13-9,0.6779100529100529,"[49, 253, 293, 317]",9.999000099990002e-05,0.00024997500249975,True,True
BRD-K70642949-001-06-9,0.856060606060606,"[3, 117, 185, 347]",9.999000099990002e-05,0.00024997500249975,True,True
BRD-K72898849-001-03-9,0.4882847755692583,"[10, 177, 292, 344]",0.00019998000199980003,0.000438980492194683,True,True
BRD-K72951360-001-02-9,0.2138536977809366,"[44, 137, 223, 259]",0.009099090090990901,0.016378362163783623,True,True
BRD-K73397362-001-09-9,0.22462510117555648,"[4, 164, 235, 248]",0.008999100089991,0.016378362163783623,True,True
BRD-K73982490-001-04-9,0.015160204098878543,"[73, 113, 145, 336]",0.40035996400359963,0.428957104289571,False,False
BRD-K75009076-001-04-9,0.8523809523809525,"[22, 150, 260, 349]",9.999000099990002e-05,0.00024997500249975,True,True
BRD-K76908866-001-08-9,0.05650171432050061,"[41, 102, 221, 270]",0.061493850614938506,0.08020937036731109,False,False
BRD-K82164249-001-03-5,0.017758007653766377,"[127, 139, 229, 309]",0.32426757324267574,0.3648010198980102,False,False
BRD-K82941592-238-06-9,0.12907629415049288,"[6, 199, 343, 358]",0.0193980601939806,0.028620088810791047,True,True
BRD-K83192048-050-01-9,0.03676695446672462,"[179, 198, 212, 285]",0.11148885111488852,0.13745200822383516,False,False
BRD-K83607951-001-04-9,0.9375,"[100, 130, 227, 269]",9.999000099990002e-05,0.00024997500249975,True,True
BRD-K84937637-001-21-9,1.0,"[34, 105, 243, 258]",9.999000099990002e-05,0.00024997500249975,True,True
BRD-K85606544-001-07-5,1.0,"[98, 125, 290, 355]",9.999000099990002e-05,0.00024997500249975,True,True
BRD-K85776940-001-01-9,0.014963080305421626,"[48, 196, 263, 348]",0.40745925407459255,0.4314274454907451,False,False
BRD-K86118762-001-05-9,0.58640432457568,"[156, 173, 176, 335]",9.999000099990002e-05,0.00024997500249975,True,True
BRD-K86718786-001-03-9,0.19641195177783147,"[7, 114, 135, 251]",0.0098990100989901,0.016809639790737907,True,True
BRD-K87632963-001-05-9,0.39722642028387584,"[153, 172, 267, 320]",0.0007999200079992001,0.0016362000163620003,True,True
BRD-K88677950-001-04-9,0.33962308134328884,"[106, 131, 236, 313]",0.007799220077992201,0.015259343630854308,True,True
BRD-K91900765-001-09-9,0.2791992943137561,"[63, 118, 161, 232]",0.0084991500849915,0.015935906409359064,True,True
BRD-K93942811-001-03-9,0.1185057175353392,"[35, 203, 215, 289]",0.023997600239976002,0.03374662533746625,True,True
BRD-K94455792-001-01-8,0.9666666666666667,"[12, 120, 275, 298]",9.999000099990002e-05,0.00024997500249975,True,True
BRD-K97452254-001-02-9,0.4227250258428748,"[50, 228, 252, 304]",0.00029997000299970003,0.0006278441923249535,True,True
BRD-K98203492-001-06-9,0.7980158730158731,"[31, 53, 93, 211]",9.999000099990002e-05,0.00024997500249975,True,True
BRD-K98251413-001-07-9,0.026229063828641555,"[81, 146, 268, 286]",0.18368163183681632,0.2198859061462275,False,False
BRD-K99092662-001-02-9,0.17836590607674982,"[20, 89, 171, 181]",0.0122987701229877,0.0201252602012526,True,True
BRD-K99113996-001-02-0,0.8409455128205128,"[77, 78, 231, 337]",9.999000099990002e-05,0.00024997500249975,True,True
BRD-K99433989-001-02-9,0.38141860543794587,"[28, 47, 272, 341]",0.0012998700129987,0.0025997400259974,True,True
BRD-M87138257-003-01-1,0.6168650793650794,"[39, 46, 101, 306]",9.999000099990002e-05,0.00024997500249975,True,True
