Metadata_broad_sample,mean_average_precision,indices,p_value,corrected_p_value,below_p,below_corrected_p
BRD-K20290250-001-03-9,0.17711678282576146,"[83, 136, 183, 255]",0.0124987501249875,0.01973486861840132,True,True
BRD-K21728777-001-03-9,0.5001993145743145,"[21, 124, 279, 354]",0.00019998000199980003,0.0005454000054540001,True,True
BRD-K23383398-001-08-1,0.6154806998556999,"[65, 128, 134, 247]",9.999000099990002e-05,0.00035996400359964006,True,True
BRD-K24600306-003-02-9,0.49215123520270576,"[38, 237, 257, 318]",0.00019998000199980003,0.0005454000054540001,True,True
BRD-K24696047-001-03-9,1.0,"[66, 84, 87, 103]",9.999000099990002e-05,0.00035996400359964006,True,True
BRD-K25433859-003-03-1,0.7184822306503723,"[159, 220, 280, 288]",9.999000099990002e-05,0.00035996400359964006,True,True
BRD-K25611237-001-09-9,0.432972820105173,"[217, 239, 315, 322]",0.00029997000299970003,0.0007940382432345001,True,True
BRD-K28936863-051-14-0,0.08008321370698773,"[60, 94, 301, 346]",0.03899610038996101,0.0494316765506548,True,True
BRD-K30707190-001-06-9,0.29926121384832816,"[241, 264, 299, 324]",0.0084991500849915,0.01528149071885264,True,True
BRD-K32730239-001-03-9,0.025909572963846453,"[111, 233, 254, 338]",0.18668133186681332,0.20001571271444285,False,False
BRD-K33818169-003-04-6,0.2684308041299567,"[182, 218, 296, 329]",0.0084991500849915,0.01528149071885264,True,True
BRD-K36234266-001-10-6,0.013877560961711681,"[9, 96, 213, 359]",0.45055494450554945,0.45055494450554945,False,False
BRD-K37379014-001-02-0,0.6053249890206411,"[58, 80, 129, 197]",9.999000099990002e-05,0.00035996400359964006,True,True
BRD-K38627885-001-01-9,1.0,"[19, 151, 224, 256]",9.999000099990002e-05,0.00035996400359964006,True,True
BRD-K39520573-001-01-2,0.06412088474272598,"[55, 157, 163, 249]",0.050994900509949,0.0611938806119388,False,False
BRD-K39974922-001-05-9,0.496992046769107,"[68, 91, 162, 195]",0.00019998000199980003,0.0005454000054540001,True,True
BRD-K44227013-001-15-9,0.4620797720797721,"[82, 97, 266, 276]",0.00019998000199980003,0.0005454000054540001,True,True
BRD-K45909031-001-03-9,0.9027777777777777,"[18, 29, 165, 202]",9.999000099990002e-05,0.00035996400359964006,True,True
BRD-K49669041-001-10-9,0.9523809523809524,"[17, 43, 71, 154]",9.999000099990002e-05,0.00035996400359964006,True,True
BRD-K50055394-001-04-9,0.2517439952106371,"[70, 158, 244, 281]",0.0084991500849915,0.01528149071885264,True,True
BRD-K53665955-001-05-9,0.4113821930775433,"[138, 194, 297, 350]",0.0004999500049995,0.0012855857271415715,True,True
BRD-K53972329-001-12-9,0.1880731859322107,"[16, 160, 166, 184]",0.010298970102989701,0.017164950171649502,True,True
BRD-K54759182-003-09-8,0.12943566091109418,"[2, 27, 88, 104]",0.019198080191980802,0.026997300269973,True,True
BRD-K54955827-001-03-9,0.682936507936508,"[200, 222, 230, 339]",9.999000099990002e-05,0.00035996400359964006,True,True
BRD-K56301217-001-02-5,0.5510585431897678,"[25, 64, 116, 278]",9.999000099990002e-05,0.00035996400359964006,True,True
BRD-K56932272-001-02-9,0.5851746148222726,"[37, 110, 262, 331]",9.999000099990002e-05,0.00035996400359964006,True,True
BRD-K57080016-001-19-1,0.06713517155353738,"[54, 189, 214, 295]",0.04889511048895111,0.06028164306856986,True,False
BRD-K60130390-001-02-1,0.8263888888888888,"[52, 142, 210, 250]",9.999000099990002e-05,0.00035996400359964006,True,True
BRD-K61397605-001-04-2,0.23432191590086326,"[56, 69, 115, 144]",0.008799120087991202,0.01528149071885264,True,True
BRD-K61688984-001-04-5,0.48406167770138353,"[57, 147, 225, 265]",0.00019998000199980003,0.0005454000054540001,True,True
BRD-K62391742-001-19-9,0.15693090181507952,"[0, 141, 308, 351]",0.017298270172982702,0.025400685737877824,True,True
BRD-K63631219-001-01-6,0.05891879733561045,"[76, 234, 277, 356]",0.058994100589941006,0.06986143490914067,False,False
BRD-K64881305-001-07-9,0.35351819589624467,"[42, 122, 226, 321]",0.0020997900209979003,0.004724527547245276,True,True
BRD-K66401437-001-03-3,0.3710494894598155,"[123, 201, 240, 342]",0.0013998600139986002,0.003230446186150616,True,True
BRD-K66430217-001-05-9,0.1390732333716232,"[33, 149, 193, 305]",0.0184981501849815,0.02642592883568786,True,True
BRD-K67578145-001-13-9,0.23145937557732854,"[23, 24, 192, 282]",0.008899110088991101,0.01528149071885264,True,True
BRD-K67772619-001-06-9,0.40641137041379244,"[61, 216, 271, 312]",0.0005999400059994001,0.0014998500149985001,True,True
BRD-K68756823-001-12-9,0.15511652390881542,"[51, 75, 310, 330]",0.0173982601739826,0.025400685737877824,True,True
BRD-K69023402-001-03-3,0.25882790128314426,"[109, 188, 204, 345]",0.0084991500849915,0.01528149071885264,True,True
BRD-K70446295-001-04-9,0.36950440878976787,"[167, 291, 314, 325]",0.0013998600139986002,0.003230446186150616,True,True
BRD-K70578146-001-13-9,0.2581626600304761,"[49, 253, 293, 317]",0.0084991500849915,0.01528149071885264,True,True
BRD-K70642949-001-06-9,1.0,"[3, 117, 185, 347]",9.999000099990002e-05,0.00035996400359964006,True,True
BRD-K72898849-001-03-9,0.22034644862679198,"[10, 177, 292, 344]",0.008999100089991,0.01528149071885264,True,True
BRD-K72951360-001-02-9,0.2480417274377241,"[44, 137, 223, 259]",0.0084991500849915,0.01528149071885264,True,True
BRD-K73397362-001-09-9,0.15338787539558518,"[4, 164, 235, 248]",0.0174982501749825,0.025400685737877824,True,True
BRD-K73982490-001-04-9,0.01842779419944705,"[73, 113, 145, 336]",0.3076692330766923,0.3219794299639803,False,False
BRD-K75009076-001-04-9,0.6882631257631258,"[22, 150, 260, 349]",9.999000099990002e-05,0.00035996400359964006,True,True
BRD-K76908866-001-08-9,0.1807856767415591,"[41, 102, 221, 270]",0.0115988401159884,0.018979920189799198,True,True
BRD-K82164249-001-03-5,0.10024734812326377,"[127, 139, 229, 309]",0.028497150284971504,0.03717019602387587,True,True
BRD-K82941592-238-06-9,0.0512679111159208,"[6, 199, 343, 358]",0.0705929407059294,0.08145339312222623,False,False
BRD-K83192048-050-01-9,0.16297870889823907,"[179, 198, 212, 285]",0.016998300169983,0.025400685737877824,True,True
BRD-K83607951-001-04-9,0.05812150264639165,"[100, 130, 227, 269]",0.05979402059794021,0.06988911498460544,False,False
BRD-K84937637-001-21-9,0.5095602813242407,"[34, 105, 243, 258]",0.00019998000199980003,0.0005454000054540001,True,True
BRD-K85606544-001-07-5,0.7915895061728395,"[98, 125, 290, 355]",9.999000099990002e-05,0.00035996400359964006,True,True
BRD-K85776940-001-01-9,0.10104801025627105,"[48, 196, 263, 348]",0.0282971702829717,0.03717019602387587,True,True
BRD-K86118762-001-05-9,0.76875,"[156, 173, 176, 335]",9.999000099990002e-05,0.00035996400359964006,True,True
BRD-K86718786-001-03-9,0.04004392536707036,"[7, 114, 135, 251]",0.10068993100689931,0.11406359364063595,False,False
BRD-K87632963-001-05-9,0.1272831172047267,"[153, 172, 267, 320]",0.019998000199980003,0.027689538738433852,True,True
BRD-K88677950-001-04-9,0.08247964255802515,"[106, 131, 236, 313]",0.0380961903809619,0.04898081620409388,True,True
BRD-K91900765-001-09-9,0.03966248857860054,"[63, 118, 161, 232]",0.10138986101389862,0.11406359364063595,False,False
BRD-K93942811-001-03-9,0.1041261424142278,"[35, 203, 215, 289]",0.027997200279972004,0.03717019602387587,True,True
BRD-K94455792-001-01-8,0.23342554461005643,"[12, 120, 275, 298]",0.008799120087991202,0.01528149071885264,True,True
BRD-K97452254-001-02-9,0.331617807634722,"[50, 228, 252, 304]",0.0084991500849915,0.01528149071885264,True,True
BRD-K98203492-001-06-9,0.8412698412698413,"[31, 53, 93, 211]",9.999000099990002e-05,0.00035996400359964006,True,True
BRD-K98251413-001-07-9,0.10524594060511858,"[81, 146, 268, 286]",0.027697230276972302,0.03717019602387587,True,True
BRD-K99092662-001-02-9,0.01496665707844387,"[20, 89, 171, 181]",0.40745925407459255,0.4167196916671969,False,False
BRD-K99113996-001-02-0,1.0,"[77, 78, 231, 337]",9.999000099990002e-05,0.00035996400359964006,True,True
BRD-K99433989-001-02-9,0.9791666666666666,"[28, 47, 272, 341]",9.999000099990002e-05,0.00035996400359964006,True,True
BRD-M87138257-003-01-1,1.0,"[39, 46, 101, 306]",9.999000099990002e-05,0.00035996400359964006,True,True
