,Metadata_broad_sample,mean_average_precision,p_value,corrected_p_value,below_p,below_corrected_p
0,BRD-A12994259-001-11-9,0.038398695538574015,0.11048895110488952,0.12276550122765502,False,False
1,BRD-A22769835-300-05-7,0.17740418581790918,0.014498550144985502,0.02289244759734553,True,True
2,BRD-A53576514-048-02-8,0.022428202322596433,0.23077692230776922,0.24435203538469683,False,False
3,BRD-A87435144-001-01-6,0.4558580014195001,0.00019998000199980003,0.0005454000054540001,True,True
4,BRD-K00818915-001-02-9,0.2431682002984587,0.0081991800819918,0.014432519012249716,True,True
5,BRD-K01826510-001-09-9,0.07373275061002289,0.047595240475952406,0.058679063600489266,True,False
6,BRD-K02965346-001-01-8,1.0,9.999000099990002e-05,0.0004999500049995,True,True
7,BRD-K03063480-001-08-9,0.6218253968253968,0.00019998000199980003,0.0005454000054540001,True,True
8,BRD-K04923131-001-17-9,0.6841463285129037,9.999000099990002e-05,0.0004999500049995,True,True
9,BRD-K06182768-001-02-3,0.031542714484948664,0.1456854314568543,0.15797215459176972,False,False
10,BRD-K06883221-001-02-9,0.03584981946822626,0.1212878712128787,0.1331208342580376,False,False
11,BRD-K09372874-001-02-9,0.3820139724067746,0.0008999100089991,0.002188970292159973,True,True
12,BRD-K12511835-003-03-9,0.5901484674329501,0.00019998000199980003,0.0005454000054540001,True,True
13,BRD-K12737986-001-01-4,0.06420472981141438,0.055894410558944105,0.06707329267073292,False,False
14,BRD-K13094524-001-10-9,0.48251404096992334,0.00019998000199980003,0.0005454000054540001,True,True
15,BRD-K13606314-001-02-9,0.016743033075479266,0.3521647835216478,0.3643083967465322,False,False
16,BRD-K16189898-001-26-9,0.6583026425980711,0.00019998000199980003,0.0005454000054540001,True,True
17,BRD-K16803204-001-02-9,0.17332175003672762,0.017298270172982702,0.026842143371869708,True,True
18,BRD-K17953061-001-05-1,0.2740009402760479,0.0084991500849915,0.014432519012249716,True,True
19,BRD-K19477839-001-10-9,0.014818760756942852,0.41405859414058593,0.41871093789497454,False,False
20,BRD-K19871656-001-01-3,0.8233974358974359,9.999000099990002e-05,0.0004999500049995,True,True
21,BRD-K20290250-001-03-9,0.18674372010996354,0.0103989601039896,0.0170164801701648,True,True
22,BRD-K21728777-001-03-9,0.5007748988912065,0.00019998000199980003,0.0005454000054540001,True,True
23,BRD-K23383398-001-08-1,0.6416005291005291,0.00019998000199980003,0.0005454000054540001,True,True
24,BRD-K24600306-003-02-9,0.4922165063483849,0.00019998000199980003,0.0005454000054540001,True,True
25,BRD-K24696047-001-03-9,1.0,9.999000099990002e-05,0.0004999500049995,True,True
26,BRD-K25433859-003-03-1,0.7185019841269842,9.999000099990002e-05,0.0004999500049995,True,True
27,BRD-K25611237-001-09-9,0.432972820105173,0.0004999500049995,0.0013233970720575002,True,True
28,BRD-K28936863-051-14-0,0.08037216136855192,0.04229577042295771,0.052869713028697134,True,False
29,BRD-K30707190-001-06-9,0.29926121384832816,0.007999200079992,0.014432519012249716,True,True
30,BRD-K32730239-001-03-9,0.02630230518332631,0.18568143185681432,0.1989443912751582,False,False
31,BRD-K33818169-003-04-6,0.2685810475054661,0.0081991800819918,0.014432519012249716,True,True
32,BRD-K36234266-001-10-6,0.013877560961711681,0.45325467453254675,0.45325467453254675,False,False
33,BRD-K37379014-001-02-0,0.6058661145617668,0.00019998000199980003,0.0005454000054540001,True,True
34,BRD-K38627885-001-01-9,1.0,9.999000099990002e-05,0.0004999500049995,True,True
35,BRD-K39520573-001-01-2,0.06424801771957027,0.05579442055794421,0.06707329267073292,False,False
36,BRD-K39974922-001-05-9,0.4984652954633052,0.00019998000199980003,0.0005454000054540001,True,True
37,BRD-K44227013-001-15-9,0.4620797720797721,0.00019998000199980003,0.0005454000054540001,True,True
38,BRD-K45909031-001-03-9,0.9027777777777777,9.999000099990002e-05,0.0004999500049995,True,True
39,BRD-K49669041-001-10-9,0.9523809523809524,9.999000099990002e-05,0.0004999500049995,True,True
40,BRD-K50055394-001-04-9,0.25631014499401494,0.0081991800819918,0.014432519012249716,True,True
41,BRD-K53665955-001-05-9,0.4113821930775433,0.0005999400059994001,0.0014998500149985001,True,True
42,BRD-K53972329-001-12-9,0.18868149945999485,0.0096990300969903,0.016165050161650502,True,True
43,BRD-K54759182-003-09-8,0.13304263725836812,0.0212978702129787,0.029950129987001296,True,True
44,BRD-K54955827-001-03-9,0.682936507936508,9.999000099990002e-05,0.0004999500049995,True,True
45,BRD-K56301217-001-02-5,0.5510954070308213,0.00019998000199980003,0.0005454000054540001,True,True
46,BRD-K56932272-001-02-9,0.5851869965753813,0.00019998000199980003,0.0005454000054540001,True,True
47,BRD-K57080016-001-19-1,0.08438827136932814,0.040495950404959506,0.05183988643389182,True,False
48,BRD-K60130390-001-02-1,0.8263888888888888,9.999000099990002e-05,0.0004999500049995,True,True
49,BRD-K61397605-001-04-2,0.23432191590086326,0.0081991800819918,0.014432519012249716,True,True
50,BRD-K61688984-001-04-5,0.48406167770138353,0.00019998000199980003,0.0005454000054540001,True,True
51,BRD-K62391742-001-19-9,0.1569754253624423,0.019498050194980503,0.02830362125077815,True,True
52,BRD-K63631219-001-01-6,0.05954528260843543,0.062993700629937,0.07421335788499073,False,False
53,BRD-K64881305-001-07-9,0.35587680450485326,0.0017998200179982,0.004049595040495951,True,True
54,BRD-K66401437-001-03-3,0.3710494894598155,0.000999900009999,0.0023074615615361537,True,True
55,BRD-K66430217-001-05-9,0.13915268088469643,0.020597940205979402,0.029425628865684863,True,True
56,BRD-K67578145-001-13-9,0.23174316518048563,0.0081991800819918,0.014432519012249716,True,True
57,BRD-K67772619-001-06-9,0.41595762164406896,0.0005999400059994001,0.0014998500149985001,True,True
58,BRD-K68756823-001-12-9,0.15852935420058514,0.019498050194980503,0.02830362125077815,True,True
59,BRD-K69023402-001-03-3,0.25882790128314426,0.0084991500849915,0.014432519012249716,True,True
60,BRD-K70446295-001-04-9,0.3696216563827083,0.000999900009999,0.0023074615615361537,True,True
61,BRD-K70578146-001-13-9,0.2581626600304761,0.0084991500849915,0.014432519012249716,True,True
62,BRD-K70642949-001-06-9,1.0,9.999000099990002e-05,0.0004999500049995,True,True
63,BRD-K72898849-001-03-9,0.22069211504595898,0.0084991500849915,0.014432519012249716,True,True
64,BRD-K72951360-001-02-9,0.2480417274377241,0.0081991800819918,0.014432519012249716,True,True
65,BRD-K73397362-001-09-9,0.15338787539558518,0.019498050194980503,0.02830362125077815,True,True
66,BRD-K73982490-001-04-9,0.018876129615369212,0.2937706229377062,0.3074343728417856,False,False
67,BRD-K75009076-001-04-9,0.7513888888888889,9.999000099990002e-05,0.0004999500049995,True,True
68,BRD-K76908866-001-08-9,0.1807856767415591,0.0124987501249875,0.020087276986587053,True,True
69,BRD-K82164249-001-03-5,0.10050302426178365,0.0314968503149685,0.04108284823691544,True,True
70,BRD-K82941592-238-06-9,0.052499140004079035,0.07339266073392661,0.08468383930837686,False,False
71,BRD-K83192048-050-01-9,0.16784797122236367,0.018998100189981004,0.02830362125077815,True,True
72,BRD-K83607951-001-04-9,0.05845825933265525,0.0634936506349365,0.07421335788499073,False,False
73,BRD-K84937637-001-21-9,0.5095602813242407,0.00019998000199980003,0.0005454000054540001,True,True
74,BRD-K85606544-001-07-5,0.7915895061728395,9.999000099990002e-05,0.0004999500049995,True,True
75,BRD-K85776940-001-01-9,0.10329991572147233,0.030396960303969604,0.040231270990548004,True,True
76,BRD-K86118762-001-05-9,0.76875,9.999000099990002e-05,0.0004999500049995,True,True
77,BRD-K86718786-001-03-9,0.04030812285282271,0.10188981101889812,0.11607699989494723,False,False
78,BRD-K87632963-001-05-9,0.1272831172047267,0.0225977402259774,0.03128917877443025,True,True
79,BRD-K88677950-001-04-9,0.0830733208082303,0.0408959104089591,0.05183988643389182,True,False
80,BRD-K91900765-001-09-9,0.03979434185833008,0.10428957104289571,0.11732576742325768,False,False
81,BRD-K93942811-001-03-9,0.10430737329088989,0.030296970302969704,0.040231270990548004,True,True
82,BRD-K94455792-001-01-8,0.23355226722327213,0.0081991800819918,0.014432519012249716,True,True
83,BRD-K97452254-001-02-9,0.331617807634722,0.007999200079992,0.014432519012249716,True,True
84,BRD-K98203492-001-06-9,0.8412698412698413,9.999000099990002e-05,0.0004999500049995,True,True
85,BRD-K98251413-001-07-9,0.10524594060511858,0.030096990300969902,0.040231270990548004,True,True
86,BRD-K99092662-001-02-9,0.015180622917531984,0.400959904009599,0.4100726291007263,False,False
87,BRD-K99113996-001-02-0,1.0,9.999000099990002e-05,0.0004999500049995,True,True
88,BRD-K99433989-001-02-9,0.9791666666666666,9.999000099990002e-05,0.0004999500049995,True,True
89,BRD-M87138257-003-01-1,1.0,9.999000099990002e-05,0.0004999500049995,True,True
