Metadata_broad_sample,mean_average_precision,indices,p_value,corrected_p_value,below_p,below_corrected_p
BRD-K23383398-001-08-1,1.0,"[70, 136, 143, 263]",9.999000099990002e-05,0.00025997400259974003,True,True
BRD-K24600306-003-02-9,0.3401552492341966,"[41, 253, 274, 338]",0.1503849615038496,0.20425420144552708,False,False
BRD-K24696047-001-03-9,1.0,"[71, 90, 93, 110]",9.999000099990002e-05,0.00025997400259974003,True,True
BRD-K25433859-003-03-1,0.25662795629311985,"[169, 234, 298, 307]",0.2420757924207579,0.3017657138395749,False,False
BRD-K25611237-001-09-9,0.7777777777777777,"[231, 255, 334, 342]",0.0021997800219978004,0.004170416291704163,True,True
BRD-K28936863-051-14-0,0.17869142166742785,"[65, 100, 320, 369]",0.4413558644135586,0.47251039601922157,False,False
BRD-K30707190-001-06-9,0.23038657111597616,"[257, 281, 318, 344]",0.2977702229777022,0.35654066172330134,False,False
BRD-K32730239-001-03-9,0.5907828282828282,"[118, 249, 271, 360]",0.022297770222977704,0.03498443259122364,True,True
BRD-K33818169-003-04-6,0.631547619047619,"[193, 232, 315, 350]",0.015398460153984602,0.02458350656162454,True,True
BRD-K36234266-001-10-6,0.12036418457454263,"[9, 102, 226, 383]",0.7388261173882612,0.7388261173882612,False,False
BRD-K37379014-001-02-0,1.0,"[63, 86, 137, 208]",9.999000099990002e-05,0.00025997400259974003,True,True
BRD-K38627885-001-01-9,1.0,"[20, 161, 238, 273]",9.999000099990002e-05,0.00025997400259974003,True,True
BRD-K39520573-001-01-2,0.6478174603174603,"[60, 167, 174, 265]",0.012898710128987101,0.020960403959604038,True,True
BRD-K39974922-001-05-9,1.0,"[73, 97, 172, 206]",9.999000099990002e-05,0.00025997400259974003,True,True
BRD-K44227013-001-15-9,1.0,"[88, 103, 283, 294]",9.999000099990002e-05,0.00025997400259974003,True,True
BRD-K45909031-001-03-9,0.7155753968253968,"[19, 31, 176, 214]",0.006899310068993101,0.011845985212799474,True,True
BRD-K49669041-001-10-9,1.0,"[17, 47, 76, 164]",9.999000099990002e-05,0.00025997400259974003,True,True
BRD-K50055394-001-04-9,0.9666666666666667,"[75, 168, 260, 299]",0.00039996000399960006,0.0008877161064381367,True,True
BRD-K53665955-001-05-9,0.8694444444444445,"[148, 205, 316, 373]",0.0006999300069993001,0.0014154140141541401,True,True
BRD-K53972329-001-12-9,0.7222222222222222,"[16, 170, 177, 195]",0.0057994200579942,0.01014898510148985,True,True
BRD-K54759182-003-09-8,0.1592156685906686,"[2, 29, 94, 111]",0.5191480851914808,0.5427400441774004,False,False
BRD-K54955827-001-03-9,1.0,"[212, 236, 245, 361]",9.999000099990002e-05,0.00025997400259974003,True,True
BRD-K56301217-001-02-5,0.7791666666666667,"[27, 69, 124, 296]",0.0021997800219978004,0.004170416291704163,True,True
BRD-K56932272-001-02-9,1.0,"[40, 117, 279, 352]",9.999000099990002e-05,0.00025997400259974003,True,True
BRD-K57080016-001-19-1,1.0,"[59, 200, 227, 314]",9.999000099990002e-05,0.00025997400259974003,True,True
BRD-K60130390-001-02-1,0.9513888888888888,"[57, 152, 223, 266]",0.00039996000399960006,0.0008877161064381367,True,True
BRD-K61397605-001-04-2,1.0,"[61, 74, 123, 154]",9.999000099990002e-05,0.00025997400259974003,True,True
BRD-K61688984-001-04-5,0.9375,"[62, 157, 239, 282]",0.00039996000399960006,0.0008877161064381367,True,True
BRD-K62391742-001-19-9,0.8204365079365079,"[0, 151, 327, 374]",0.0012998700129987,0.002571481982236559,True,True
BRD-K63631219-001-01-6,0.15821357972093264,"[82, 250, 295, 379]",0.5248475152484752,0.5427400441774004,False,False
BRD-K64881305-001-07-9,1.0,"[45, 130, 240, 341]",9.999000099990002e-05,0.00025997400259974003,True,True
BRD-K66401437-001-03-3,1.0,"[131, 213, 256, 364]",9.999000099990002e-05,0.00025997400259974003,True,True
BRD-K66430217-001-05-9,0.249017649017649,"[35, 159, 204, 324]",0.2588741125887411,0.3183451925077762,False,False
BRD-K67578145-001-13-9,0.8833333333333333,"[25, 26, 203, 300]",0.0006999300069993001,0.0014154140141541401,True,True
BRD-K67772619-001-06-9,0.40668803418803423,"[66, 230, 289, 331]",0.11968803119688032,0.1701814193580642,False,False
BRD-K68756823-001-12-9,0.2260547201336675,"[56, 80, 329, 351]",0.30586941305869414,0.36148203361482034,False,False
BRD-K69023402-001-03-3,1.0,"[116, 199, 217, 368]",9.999000099990002e-05,0.00025997400259974003,True,True
BRD-K70446295-001-04-9,0.6629807692307692,"[178, 310, 333, 345]",0.0117988201179882,0.019521684195216844,True,True
BRD-K70578146-001-13-9,1.0,"[54, 269, 312, 337]",9.999000099990002e-05,0.00025997400259974003,True,True
BRD-K70642949-001-06-9,1.0,"[3, 125, 196, 370]",9.999000099990002e-05,0.00025997400259974003,True,True
BRD-K72898849-001-03-9,1.0,"[10, 188, 311, 367]",9.999000099990002e-05,0.00025997400259974003,True,True
BRD-K72951360-001-02-9,1.0,"[48, 147, 237, 276]",9.999000099990002e-05,0.00025997400259974003,True,True
BRD-K73397362-001-09-9,0.8833333333333333,"[4, 175, 251, 264]",0.0006999300069993001,0.0014154140141541401,True,True
BRD-K73982490-001-04-9,0.2130186600838775,"[78, 121, 155, 358]",0.33086691330866913,0.3717146803838135,False,False
BRD-K75009076-001-04-9,1.0,"[23, 160, 277, 372]",9.999000099990002e-05,0.00025997400259974003,True,True
BRD-K76908866-001-08-9,0.7258928571428571,"[44, 109, 235, 288]",0.005599440055994401,0.009991157746970401,True,True
BRD-K82164249-001-03-5,0.19978026466997056,"[135, 149, 244, 328]",0.36626337366263373,0.4015658675096346,False,False
BRD-K82941592-238-06-9,0.3300189393939394,"[6, 211, 366, 381]",0.15658434156584342,0.20954669238958457,False,False
BRD-K83192048-050-01-9,0.350976800976801,"[190, 209, 225, 304]",0.14408559144085592,0.19866346698663467,False,False
BRD-K83607951-001-04-9,0.7468253968253968,"[106, 138, 241, 287]",0.0038996100389961006,0.007242132929564187,True,True
BRD-K84937637-001-21-9,0.6791666666666666,"[36, 112, 259, 275]",0.010798920107989201,0.018198180181981802,True,True
BRD-K85606544-001-07-5,0.7375,"[104, 133, 309, 378]",0.0044995500449955,0.00818918108189181,True,True
BRD-K85776940-001-01-9,0.14610486735486736,"[52, 207, 280, 371]",0.5849415058494151,0.5914408559144085,False,False
BRD-K86118762-001-05-9,1.0,"[166, 184, 187, 357]",9.999000099990002e-05,0.00025997400259974003,True,True
BRD-K86718786-001-03-9,0.2863131031609292,"[7, 122, 144, 267]",0.1942805719428057,0.2525647435256474,False,False
BRD-K87632963-001-05-9,1.0,"[163, 183, 284, 340]",9.999000099990002e-05,0.00025997400259974003,True,True
BRD-K88677950-001-04-9,1.0,"[113, 139, 252, 332]",9.999000099990002e-05,0.00025997400259974003,True,True
BRD-K91900765-001-09-9,0.4768696581196581,"[68, 126, 171, 248]",0.055094490550944904,0.08355997733559978,False,False
BRD-K93942811-001-03-9,0.9583333333333333,"[37, 215, 228, 308]",0.00039996000399960006,0.0008877161064381367,True,True
BRD-K94455792-001-01-8,1.0,"[12, 128, 293, 317]",9.999000099990002e-05,0.00025997400259974003,True,True
BRD-K97452254-001-02-9,1.0,"[55, 242, 268, 323]",9.999000099990002e-05,0.00025997400259974003,True,True
BRD-K98203492-001-06-9,1.0,"[33, 58, 99, 224]",9.999000099990002e-05,0.00025997400259974003,True,True
BRD-K98251413-001-07-9,0.29921940267335,"[87, 156, 286, 305]",0.1802819718028197,0.23776318020371875,False,False
BRD-K99092662-001-02-9,0.20086717619612357,"[21, 95, 182, 192]",0.36266373362663734,0.4015658675096346,False,False
BRD-K99113996-001-02-0,1.0,"[83, 84, 246, 359]",9.999000099990002e-05,0.00025997400259974003,True,True
BRD-K99433989-001-02-9,0.5430555555555555,"[30, 51, 290, 363]",0.029997000299970003,0.04626655978469949,True,True
BRD-M87138257-003-01-1,1.0,"[42, 50, 107, 325]",9.999000099990002e-05,0.00025997400259974003,True,True
control,0.08428744668892785,"[18, 24, 39, 46, 53, 81, 108, 119, 140, 146, 173, 210, 216, 229, 243, 247, 270, 285, 303, 336, 347, 353, 365, 382]",0.22147785221477853,0.28386597959922316,False,False
