,Metadata_broad_sample,mean_average_precision,indices,p_value,corrected_p_value,below_p,below_corrected_p
29,BRD-K30707190-001-06-9,0.013059785281486904,"[241, 264, 299, 324]",0.49725027497250274,0.5265002911473559,False,False
30,BRD-K32730239-001-03-9,0.026590555725110872,"[111, 233, 254]",0.1372862713728627,0.18170241799349476,False,False
31,BRD-K33818169-003-04-6,0.5367428465254552,"[182, 218, 296, 329]",0.00019998000199980003,0.000438980492194683,True,True
32,BRD-K36234266-001-10-6,0.016513808588653128,"[9, 96, 213, 358]",0.36926307369263073,0.414291904142919,False,False
33,BRD-K37379014-001-02-0,0.7360679779158039,"[58, 80, 129, 197]",9.999000099990002e-05,0.0002999700029997001,True,True
34,BRD-K38627885-001-01-9,0.7676188334083072,"[19, 151, 224, 256]",9.999000099990002e-05,0.0002999700029997001,True,True
35,BRD-K39520573-001-01-2,0.3456271329433094,"[55, 157, 163, 249]",0.0028997100289971,0.005436956304369563,True,True
36,BRD-K39974922-001-05-9,1.0,"[68, 91, 162, 195]",9.999000099990002e-05,0.0002999700029997001,True,True
37,BRD-K44227013-001-15-9,0.4646825396825397,"[82, 97, 266, 276]",0.00029997000299970003,0.0006135750061357501,True,True
38,BRD-K45909031-001-03-9,0.15280540537893478,"[18, 29, 165, 202]",0.0170982901709829,0.025647435256474352,True,True
39,BRD-K49669041-001-10-9,0.7620967741935484,"[17, 43, 71, 154]",9.999000099990002e-05,0.0002999700029997001,True,True
40,BRD-K50055394-001-04-9,0.8621031746031746,"[70, 158, 244, 281]",9.999000099990002e-05,0.0002999700029997001,True,True
41,BRD-K53665955-001-05-9,0.36955044668380194,"[138, 194, 297, 349]",0.000999900009999,0.001956326106519783,True,True
42,BRD-K53972329-001-12-9,0.21251724309451783,"[16, 160, 166, 184]",0.007399260073992601,0.0121078801210788,True,True
43,BRD-K54759182-003-09-8,0.012527630568748374,"[2, 27, 88, 104]",0.5251474852514748,0.5457385295953163,False,False
44,BRD-K54955827-001-03-9,0.5149294780599707,"[200, 222, 230, 338]",0.00019998000199980003,0.000438980492194683,True,True
45,BRD-K56301217-001-02-5,0.763336825703847,"[25, 64, 116, 278]",9.999000099990002e-05,0.0002999700029997001,True,True
46,BRD-K56932272-001-02-9,0.9083333333333333,"[37, 110, 262, 331]",9.999000099990002e-05,0.0002999700029997001,True,True
47,BRD-K57080016-001-19-1,0.5408081501831502,"[54, 189, 214, 295]",0.00019998000199980003,0.000438980492194683,True,True
48,BRD-K60130390-001-02-1,1.0,"[52, 142, 210, 250]",9.999000099990002e-05,0.0002999700029997001,True,True
49,BRD-K61397605-001-04-2,0.7951388888888888,"[56, 69, 115, 144]",9.999000099990002e-05,0.0002999700029997001,True,True
50,BRD-K61688984-001-04-5,0.9791666666666666,"[57, 147, 225, 265]",9.999000099990002e-05,0.0002999700029997001,True,True
51,BRD-K62391742-001-19-9,0.27691996680112135,"[0, 141, 308, 350]",0.0066993300669933005,0.011498850114988501,True,True
52,BRD-K63631219-001-01-6,0.013932766360980054,"[76, 234, 277, 355]",0.45535446455354467,0.4933435227905781,False,False
53,BRD-K64881305-001-07-9,0.4435066077713137,"[42, 122, 226, 321]",0.00029997000299970003,0.0006135750061357501,True,True
54,BRD-K66401437-001-03-3,0.8491161616161615,"[123, 201, 240, 341]",9.999000099990002e-05,0.0002999700029997001,True,True
55,BRD-K66430217-001-05-9,0.02933155906468346,"[33, 149, 193, 305]",0.1673832616738326,0.21217596550204135,False,False
56,BRD-K67578145-001-13-9,1.0,"[23, 24, 192, 282]",9.999000099990002e-05,0.0002999700029997001,True,True
57,BRD-K67772619-001-06-9,0.00811444758983813,"[61, 216, 271, 312]",0.8559144085591441,0.8559144085591441,False,False
58,BRD-K68756823-001-12-9,0.08559781078221787,"[51, 75, 310, 330]",0.039396060393960604,0.0554007099290071,True,False
59,BRD-K69023402-001-03-3,0.7694940476190476,"[109, 188, 204, 344]",9.999000099990002e-05,0.0002999700029997001,True,True
60,BRD-K70446295-001-04-9,0.30878840759864856,"[167, 291, 314, 325]",0.0064993500649935,0.011498850114988501,True,True
61,BRD-K70578146-001-13-9,0.6167748917748918,"[49, 253, 293, 317]",0.00019998000199980003,0.000438980492194683,True,True
62,BRD-K70642949-001-06-9,0.6017524142524142,"[3, 117, 185, 346]",0.00019998000199980003,0.000438980492194683,True,True
63,BRD-K72898849-001-03-9,0.5264590665325959,"[10, 177, 292, 343]",0.00019998000199980003,0.000438980492194683,True,True
64,BRD-K72951360-001-02-9,0.4525146052434785,"[44, 137, 223, 259]",0.00029997000299970003,0.0006135750061357501,True,True
65,BRD-K73397362-001-09-9,0.37254004576659033,"[4, 164, 235, 248]",0.000999900009999,0.001956326106519783,True,True
66,BRD-K73982490-001-04-9,0.022387352304937956,"[73, 113, 145, 336]",0.23687631236876314,0.28809281234038764,False,False
67,BRD-K75009076-001-04-9,0.8958333333333333,"[22, 150, 260, 348]",9.999000099990002e-05,0.0002999700029997001,True,True
68,BRD-K76908866-001-08-9,0.16731058256763098,"[41, 102, 221, 270]",0.0164983501649835,0.025166974827940933,True,True
69,BRD-K82164249-001-03-5,0.01461655860479498,"[127, 139, 229, 309]",0.42755724427557246,0.4692701461561161,False,False
70,BRD-K82941592-238-06-9,0.01976378806229788,"[6, 199, 342, 357]",0.28817118288171184,0.34056334626277635,False,False
71,BRD-K83192048-050-01-9,0.07582358314116588,"[179, 198, 212, 285]",0.04409559044095591,0.061055432918246645,True,False
72,BRD-K83607951-001-04-9,0.776984126984127,"[100, 130, 227, 269]",9.999000099990002e-05,0.0002999700029997001,True,True
73,BRD-K84937637-001-21-9,1.0,"[34, 105, 243, 258]",9.999000099990002e-05,0.0002999700029997001,True,True
74,BRD-K85606544-001-07-5,0.7742456896551724,"[98, 125, 290, 354]",9.999000099990002e-05,0.0002999700029997001,True,True
75,BRD-K85776940-001-01-9,0.016405187175249268,"[48, 196, 263, 347]",0.3728627137286271,0.414291904142919,False,False
76,BRD-K86118762-001-05-9,0.6907738095238095,"[156, 173, 176, 335]",9.999000099990002e-05,0.0002999700029997001,True,True
77,BRD-K86718786-001-03-9,0.030963133887519482,"[7, 114, 135, 251]",0.15358464153584642,0.20032779330762573,False,False
78,BRD-K87632963-001-05-9,0.7026587809036657,"[153, 172, 267, 320]",9.999000099990002e-05,0.0002999700029997001,True,True
79,BRD-K88677950-001-04-9,0.24329850433682731,"[106, 131, 236, 313]",0.006799320067993201,0.011498850114988501,True,True
80,BRD-K91900765-001-09-9,0.2052237717417319,"[63, 118, 161, 232]",0.007799220077992201,0.012534460839630323,True,True
81,BRD-K93942811-001-03-9,0.2509404094930411,"[35, 203, 215, 289]",0.0066993300669933005,0.011498850114988501,True,True
82,BRD-K94455792-001-01-8,0.5976172247911378,"[12, 120, 275, 298]",0.00019998000199980003,0.000438980492194683,True,True
83,BRD-K97452254-001-02-9,1.0,"[50, 228, 252, 304]",9.999000099990002e-05,0.0002999700029997001,True,True
84,BRD-K98203492-001-06-9,1.0,"[31, 53, 93, 211]",9.999000099990002e-05,0.0002999700029997001,True,True
85,BRD-K98251413-001-07-9,0.1682552018856305,"[81, 146, 268, 286]",0.0164983501649835,0.025166974827940933,True,True
86,BRD-K99092662-001-02-9,0.029848445312124185,"[20, 89, 171, 181]",0.16318368163183683,0.2098075906695045,False,False
87,BRD-K99113996-001-02-0,0.6898358585858586,"[77, 78, 231, 337]",9.999000099990002e-05,0.0002999700029997001,True,True
88,BRD-K99433989-001-02-9,0.5660426731078905,"[28, 47, 272, 340]",0.00019998000199980003,0.000438980492194683,True,True
89,BRD-M87138257-003-01-1,0.7324342324342324,"[39, 46, 101, 306]",9.999000099990002e-05,0.0002999700029997001,True,True
