,Metadata_broad_sample,mean_average_precision,p_value,corrected_p_value,below_p,below_corrected_p
0,BRD-A12994259-001-11-9,0.031262495296577805,0.12888711128887112,0.14303325764984479,False,False
1,BRD-A22769835-300-05-7,0.17677920391235616,0.0110988901109889,0.018035696430356962,True,True
2,BRD-A53576514-048-02-8,0.018918209681257736,0.27047295270472954,0.2861981243736092,False,False
3,BRD-A87435144-001-01-6,0.44092880112158855,0.00029997000299970003,0.00080286089038155,True,True
4,BRD-K00818915-001-02-9,0.23990098383142305,0.008099190080991902,0.014249518444381975,True,True
5,BRD-K01826510-001-09-9,0.07110812419147111,0.0435956404359564,0.0543452504064662,True,False
6,BRD-K02965346-001-01-8,1.0,9.999000099990002e-05,0.0005352405935877001,True,True
7,BRD-K03063480-001-08-9,0.5765873015873015,0.00019998000199980003,0.0005870380703865098,True,True
8,BRD-K04923131-001-17-9,0.6355352174017926,0.00019998000199980003,0.0005870380703865098,True,True
9,BRD-K06182768-001-02-3,0.028876790487334582,0.14478552144785523,0.1584758190847582,False,False
10,BRD-K06883221-001-02-9,0.02863599287824131,0.14628537146285372,0.1584758190847582,False,False
11,BRD-K09372874-001-02-9,0.3817426825371237,0.00039996000399960006,0.0010110100101101002,True,True
12,BRD-K12511835-003-03-9,0.5847882956989394,0.00019998000199980003,0.0005870380703865098,True,True
13,BRD-K12737986-001-01-4,0.04716222234994832,0.07269273072692731,0.08480818584808186,False,False
14,BRD-K13094524-001-10-9,0.4757653212800272,0.00019998000199980003,0.0005870380703865098,True,True
15,BRD-K13606314-001-02-9,0.014970481934893611,0.3698630136986301,0.3824719800747198,False,False
16,BRD-K16189898-001-26-9,0.6579298246367598,0.00019998000199980003,0.0005870380703865098,True,True
17,BRD-K16803204-001-02-9,0.15004170778525902,0.0163983601639836,0.0240685608858469,True,True
18,BRD-K17953061-001-05-1,0.2740009402760479,0.007899210078992101,0.014249518444381975,True,True
19,BRD-K19477839-001-10-9,0.013541316651102702,0.42355764423557646,0.4282638402826384,False,False
20,BRD-K19871656-001-01-3,0.8133169934640523,9.999000099990002e-05,0.0005352405935877001,True,True
21,BRD-K20290250-001-03-9,0.16899627674833415,0.015998400159984,0.0240685608858469,True,True
22,BRD-K21728777-001-03-9,0.49999587601441975,0.00019998000199980003,0.0005870380703865098,True,True
23,BRD-K23383398-001-08-1,0.6096109346074949,0.00019998000199980003,0.0005870380703865098,True,True
24,BRD-K24600306-003-02-9,0.491840436179239,0.00019998000199980003,0.0005870380703865098,True,True
25,BRD-K24696047-001-03-9,1.0,9.999000099990002e-05,0.0005352405935877001,True,True
26,BRD-K25433859-003-03-1,0.7182859703020994,9.999000099990002e-05,0.0005352405935877001,True,True
27,BRD-K25611237-001-09-9,0.4280991883933061,0.00029997000299970003,0.00080286089038155,True,True
28,BRD-K28936863-051-14-0,0.07926465824572289,0.0362963703629637,0.04587457920874579,True,True
29,BRD-K30707190-001-06-9,0.24715955763580907,0.008099190080991902,0.014249518444381975,True,True
30,BRD-K32730239-001-03-9,0.023410258988623964,0.1972802719728027,0.21120593822970643,False,False
31,BRD-K33818169-003-04-6,0.25598615333996194,0.008099190080991902,0.014249518444381975,True,True
32,BRD-K36234266-001-10-6,0.012528999838737601,0.4734526547345265,0.4734526547345265,False,False
33,BRD-K37379014-001-02-0,0.6053249890206411,0.00019998000199980003,0.0005870380703865098,True,True
34,BRD-K38627885-001-01-9,1.0,9.999000099990002e-05,0.0005352405935877001,True,True
35,BRD-K39520573-001-01-2,0.0504923890193724,0.0660933906609339,0.07811037078110371,False,False
36,BRD-K39974922-001-05-9,0.4965306194536071,0.00019998000199980003,0.0005870380703865098,True,True
37,BRD-K44227013-001-15-9,0.4620797720797721,0.00029997000299970003,0.00080286089038155,True,True
38,BRD-K45909031-001-03-9,0.9027777777777777,9.999000099990002e-05,0.0005352405935877001,True,True
39,BRD-K49669041-001-10-9,0.9523809523809524,9.999000099990002e-05,0.0005352405935877001,True,True
40,BRD-K50055394-001-04-9,0.23572971140467058,0.008099190080991902,0.014249518444381975,True,True
41,BRD-K53665955-001-05-9,0.409814148444653,0.00039996000399960006,0.0010110100101101002,True,True
42,BRD-K53972329-001-12-9,0.18650829401268865,0.0091990800919908,0.015502153488354868,True,True
43,BRD-K54759182-003-09-8,0.12869547153327943,0.017998200179982,0.025591190880911906,True,True
44,BRD-K54955827-001-03-9,0.682936507936508,9.999000099990002e-05,0.0005352405935877001,True,True
45,BRD-K56301217-001-02-5,0.5506903941789677,0.00019998000199980003,0.0005870380703865098,True,True
46,BRD-K56932272-001-02-9,0.5849710430780041,0.00019998000199980003,0.0005870380703865098,True,True
47,BRD-K57080016-001-19-1,0.06482126447215442,0.04659534046595341,0.05729967543786162,True,False
48,BRD-K60130390-001-02-1,0.8263888888888888,9.999000099990002e-05,0.0005352405935877001,True,True
49,BRD-K61397605-001-04-2,0.23432191590086326,0.008099190080991902,0.014249518444381975,True,True
50,BRD-K61688984-001-04-5,0.4827718078473691,0.00019998000199980003,0.0005870380703865098,True,True
51,BRD-K62391742-001-19-9,0.1565609054816778,0.0160983901609839,0.0240685608858469,True,True
52,BRD-K63631219-001-01-6,0.0546742332141433,0.05959404059594041,0.07135602229250759,False,False
53,BRD-K64881305-001-07-9,0.35351819589624467,0.0014998500149985001,0.0034121587841215877,True,True
54,BRD-K66401437-001-03-3,0.3710494894598155,0.0005999400059994001,0.0014366984354196159,True,True
55,BRD-K66430217-001-05-9,0.12339992970252438,0.019498050194980503,0.027297270272972705,True,True
56,BRD-K67578145-001-13-9,0.22733989514940592,0.0081991800819918,0.014249518444381975,True,True
57,BRD-K67772619-001-06-9,0.37744827960894317,0.0004999500049995,0.0012296067690528245,True,True
58,BRD-K68756823-001-12-9,0.15265500074819122,0.016198380161983803,0.0240685608858469,True,True
59,BRD-K69023402-001-03-3,0.25882790128314426,0.008099190080991902,0.014249518444381975,True,True
60,BRD-K70446295-001-04-9,0.36463660473857157,0.0006999300069993001,0.0016331700163317003,True,True
61,BRD-K70578146-001-13-9,0.2581626600304761,0.008099190080991902,0.014249518444381975,True,True
62,BRD-K70642949-001-06-9,1.0,9.999000099990002e-05,0.0005352405935877001,True,True
63,BRD-K72898849-001-03-9,0.21975425242048474,0.0082991700829917,0.014249518444381975,True,True
64,BRD-K72951360-001-02-9,0.2480417274377241,0.008099190080991902,0.014249518444381975,True,True
65,BRD-K73397362-001-09-9,0.15320599257290263,0.016198380161983803,0.0240685608858469,True,True
66,BRD-K73982490-001-04-9,0.016399018826513775,0.3261673832616738,0.34116358479094616,False,False
67,BRD-K75009076-001-04-9,0.6882631257631258,9.999000099990002e-05,0.0005352405935877001,True,True
68,BRD-K76908866-001-08-9,0.1804960548381601,0.0098990100989901,0.016378362163783623,True,True
69,BRD-K82164249-001-03-5,0.08203066732172103,0.0347965203479652,0.04523547645235476,True,True
70,BRD-K82941592-238-06-9,0.043448806093655416,0.08199180081991801,0.09444625157737391,False,False
71,BRD-K83192048-050-01-9,0.15879001914823035,0.0160983901609839,0.0240685608858469,True,True
72,BRD-K83607951-001-04-9,0.056444358042104285,0.05699430056994301,0.06915308469153085,False,False
73,BRD-K84937637-001-21-9,0.5092592592592593,0.00019998000199980003,0.0005870380703865098,True,True
74,BRD-K85606544-001-07-5,0.7915895061728395,9.999000099990002e-05,0.0005352405935877001,True,True
75,BRD-K85776940-001-01-9,0.09242808705329494,0.029697030296970302,0.03916564865252605,True,True
76,BRD-K86118762-001-05-9,0.76875,9.999000099990002e-05,0.0005352405935877001,True,True
77,BRD-K86718786-001-03-9,0.034569151395949065,0.11258874112588742,0.1264885857093303,False,False
78,BRD-K87632963-001-05-9,0.12162193010635149,0.0202979702029797,0.027986595279865953,True,True
79,BRD-K88677950-001-04-9,0.08081050907900764,0.0352964703529647,0.04523913805802518,True,True
80,BRD-K91900765-001-09-9,0.03460291396222356,0.11258874112588742,0.1264885857093303,False,False
81,BRD-K93942811-001-03-9,0.0978667832282004,0.027097290270972903,0.03626255021556668,True,True
82,BRD-K94455792-001-01-8,0.23296168285482402,0.008099190080991902,0.014249518444381975,True,True
83,BRD-K97452254-001-02-9,0.33108913493453135,0.007699230076992301,0.014249518444381975,True,True
84,BRD-K98203492-001-06-9,0.8412698412698413,9.999000099990002e-05,0.0005352405935877001,True,True
85,BRD-K98251413-001-07-9,0.10254061140856706,0.025797420257974202,0.03503828721605451,True,True
86,BRD-K99092662-001-02-9,0.013608077265954973,0.4206579342065793,0.4282638402826384,False,False
87,BRD-K99113996-001-02-0,1.0,9.999000099990002e-05,0.0005352405935877001,True,True
88,BRD-K99433989-001-02-9,0.9791666666666666,9.999000099990002e-05,0.0005352405935877001,True,True
89,BRD-M87138257-003-01-1,1.0,9.999000099990002e-05,0.0005352405935877001,True,True
90,control,0.134263461509009,0.0173982601739826,0.0251308202513082,True,True
