,Metadata_broad_sample,mean_average_precision,indices,p_value,corrected_p_value,below_p,below_corrected_p
0,BRD-A12994259-001-11-9,0.07519076301451896,"[72, 152, 209, 319]",0.043495650434956505,0.058426993121583365,True,False
1,BRD-A22769835-300-05-7,0.023380100702719408,"[30, 119, 155, 327]",0.22397760223977603,0.25843569489204926,False,False
2,BRD-A53576514-048-02-8,0.04335790173665598,"[36, 62, 219, 287]",0.0958904109589041,0.11986301369863013,False,False
3,BRD-A87435144-001-01-6,0.12538760159883539,"[11, 261, 316, 332]",0.022297770222977704,0.032367730968838604,True,True
4,BRD-K00818915-001-02-9,0.17381681963071233,"[67, 85, 90, 143]",0.016298370162983702,0.02529057439083678,True,True
5,BRD-K01826510-001-09-9,0.02116950681861329,"[13, 79, 238, 307]",0.25677432256774324,0.29252770925439103,False,False
6,BRD-K02965346-001-01-8,0.44375092120475157,"[8, 26, 190, 300]",0.00029997000299970003,0.0006427928635707857,True,True
7,BRD-K03063480-001-08-9,1.0,"[86, 107, 180, 245]",9.999000099990002e-05,0.00026467941441150005,True,True
8,BRD-K04923131-001-17-9,0.6974747474747475,"[95, 175, 242, 302]",9.999000099990002e-05,0.00026467941441150005,True,True
9,BRD-K06182768-001-02-3,0.01549307370158089,"[15, 140, 170, 311]",0.3912608739126087,0.4237076292370763,False,False
10,BRD-K06883221-001-02-9,0.023843185011386513,"[32, 206, 283, 326]",0.21687831216878312,0.25349413110636987,False,False
11,BRD-K09372874-001-02-9,1.0,"[14, 40, 108, 303]",9.999000099990002e-05,0.00026467941441150005,True,True
12,BRD-K12511835-003-03-9,1.0,"[187, 205, 273, 294]",9.999000099990002e-05,0.00026467941441150005,True,True
13,BRD-K12737986-001-01-4,0.026898132645772878,"[121, 207, 284, 328]",0.1835816418358164,0.22029797020297967,False,False
14,BRD-K13094524-001-10-9,0.2518778312022093,"[99, 174, 334, 357]",0.0096990300969903,0.0175073401750734,True,True
15,BRD-K13606314-001-02-9,0.12361650816039471,"[5, 126, 191, 352]",0.0231976802319768,0.03313954318853829,True,True
16,BRD-K16189898-001-26-9,1.0,"[45, 112, 148, 168]",9.999000099990002e-05,0.00026467941441150005,True,True
17,BRD-K16803204-001-02-9,0.13650859280964417,"[169, 178, 246, 333]",0.0201979802019798,0.030810478274206476,True,True
18,BRD-K17953061-001-05-1,1.0,"[132, 274, 323, 353]",9.999000099990002e-05,0.00026467941441150005,True,True
19,BRD-K19477839-001-10-9,0.048413890874897655,"[1, 59, 208, 340]",0.08289171082891711,0.10657505678003629,False,False
20,BRD-K19871656-001-01-3,1.0,"[74, 92, 133, 186]",9.999000099990002e-05,0.00026467941441150005,True,True
21,BRD-K20290250-001-03-9,0.1992880588881083,"[83, 136, 183, 255]",0.0105989401059894,0.0175073401750734,True,True
22,BRD-K21728777-001-03-9,0.8752976190476192,"[21, 124, 279, 354]",9.999000099990002e-05,0.00026467941441150005,True,True
23,BRD-K23383398-001-08-1,1.0,"[65, 128, 134, 247]",9.999000099990002e-05,0.00026467941441150005,True,True
24,BRD-K24600306-003-02-9,0.01009179902202096,"[38, 237, 257, 318]",0.6758324167583242,0.6834260394185301,False,False
25,BRD-K24696047-001-03-9,0.9027777777777778,"[66, 84, 87, 103]",9.999000099990002e-05,0.00026467941441150005,True,True
26,BRD-K25433859-003-03-1,0.011076256596527806,"[159, 220, 280, 288]",0.6036396360363964,0.6173587186735872,False,False
27,BRD-K25611237-001-09-9,0.06556999535503481,"[217, 239, 315, 322]",0.055094490550944904,0.07291917867036826,False,False
28,BRD-K28936863-051-14-0,0.10483456447430134,"[60, 94, 301, 346]",0.0292970702929707,0.040565174251805586,True,True
29,BRD-K30707190-001-06-9,0.014719105629262779,"[241, 264, 299, 324]",0.418958104189581,0.4384445276402592,False,False
30,BRD-K32730239-001-03-9,0.01166387646799503,"[111, 233, 254, 338]",0.5666433356664333,0.5861827610342414,False,False
31,BRD-K33818169-003-04-6,0.33018687213602466,"[182, 218, 296, 329]",0.009599040095990401,0.0175073401750734,True,True
32,BRD-K36234266-001-10-6,0.04502843214836802,"[9, 96, 213, 359]",0.09119088091190881,0.11559407439537737,False,False
