,0
0,0.49127827745937497
1,0.6569815294689405
2,0.7292130743621913
3,0.7689786321611555
4,0.7955429771921319
5,0.8192158343811544
6,0.8371078397359255
7,0.8529454136152729
8,0.8664730326305324
9,0.8788465617676787
10,0.8886411519196918
11,0.8971370832416924
12,0.9047566838726869
13,0.9119154226175954
14,0.9186396908641846
15,0.9248123273049095
16,0.9303894402573475
17,0.9347185956197722
18,0.9384285154195269
19,0.9416459375921357
20,0.9447294837049272
21,0.9476315838037227
22,0.9504880992159437
23,0.9528263360086382
24,0.954883739276506
25,0.9566577629113631
26,0.9582811753604038
27,0.9598621715998078
28,0.9613700405849446
29,0.9626955279319852
30,0.9639674379614135
31,0.9651486622076468
32,0.9661852656110738
33,0.9671801075987723
34,0.9681352403495256
35,0.9690551073760866
36,0.9699257362795112
37,0.9707641769231755
38,0.9715200880804907
39,0.9722377889940769
40,0.9729318586395563
41,0.9735964461235339
42,0.97424676409999
43,0.9748547255736459
44,0.9754535095784954
45,0.9760336910649682
46,0.976596623633279
47,0.9771432727943691
48,0.9776776676407222
49,0.9781922642793853
50,0.9786949580716827
51,0.9791955306486984
52,0.9796773529923786
53,0.9801397766125671
54,0.9805987284677422
55,0.9810487753152938
56,0.9814810904237096
57,0.9819100724127647
58,0.9823185215204283
59,0.9827171090527796
60,0.9831134056092512
61,0.9835007467097243
62,0.9838796552982536
63,0.9842520957626583
64,0.9846204623473522
65,0.9849837682123523
66,0.9853406514891916
67,0.9856851626077161
68,0.986017230500649
69,0.9863418550004175
70,0.9866628145112392
71,0.9869771085269452
72,0.9872787312038581
73,0.9875743314804094
74,0.9878629203816556
75,0.9881513054912345
76,0.9884283221239015
77,0.9887028508506981
78,0.9889646492454451
79,0.9892223892501778
80,0.9894684914054862
81,0.9897120924338807
82,0.9899527268394996
83,0.990186821700635
84,0.9904180909211834
85,0.9906410808537595
86,0.9908595237775042
87,0.9910750667470817
88,0.991283477361839
89,0.9914917963975005
90,0.9916925588303865
91,0.991888548684014
92,0.9920771700863198
93,0.9922628543513735
94,0.9924420009220994
95,0.992617586644543
96,0.9927908594617633
97,0.9929575554973717
98,0.9931199547447387
99,0.9932799837683509
100,0.9934384046713669
101,0.9935929538112981
102,0.9937403794211229
103,0.9938833857166368
104,0.9940214079959923
105,0.9941578793944051
106,0.9942919402972317
107,0.9944237041565056
108,0.9945486992142692
109,0.9946732332910149
110,0.9947950038084152
111,0.9949162946551773
112,0.9950336058491348
113,0.995148395236956
114,0.9952585494159991
115,0.9953663545440173
116,0.9954708962558806
117,0.9955723527661644
118,0.995671918060196
119,0.9957689983535748
120,0.9958641042215101
121,0.9959536609951777
122,0.9960426409260078
123,0.9961298966790504
124,0.9962158731684903
125,0.9962982852191957
126,0.9963802922633848
127,0.9964601406581924
128,0.9965375576527816
129,0.9966120116818947
130,0.9966847465551367
131,0.996756867848805
132,0.9968281329193193
133,0.9968966984489442
134,0.9969636282807643
135,0.9970292002618104
136,0.9970936636585723
137,0.997156870329439
138,0.9972167928202932
139,0.997276270371865
140,0.9973341990993418
141,0.9973905091410614
142,0.9974444192284759
143,0.9974980198412782
144,0.997549321574722
145,0.9976003354879759
146,0.9976485155343092
147,0.9976949305084231
148,0.9977410583005362
149,0.997786780636524
