,Metadata_broad_sample,mean_average_precision,indices,p_value,corrected_p_value,below_p,below_corrected_p
19,BRD-K19477839-001-10-9,0.01592162614657959,"[1, 59, 208, 340]",0.37796220377962203,0.41995800419958,False,False
20,BRD-K19871656-001-01-3,0.05494033386131198,"[74, 92, 133, 186]",0.06969303069693031,0.13345473963241974,False,False
21,BRD-K20290250-001-03-9,0.06441002125707185,"[83, 136, 183, 255]",0.056194380561943806,0.11761614536220796,False,False
22,BRD-K21728777-001-03-9,0.03907343587161689,"[21, 124, 279, 354]",0.10978902109789021,0.1900194595925023,False,False
23,BRD-K23383398-001-08-1,0.09130757731413029,"[65, 128, 134, 247]",0.0344965503449655,0.0999900009999,True,False
24,BRD-K24600306-003-02-9,0.026459727613289838,"[38, 237, 257, 318]",0.1872812718728127,0.24506245027671145,False,False
25,BRD-K24696047-001-03-9,0.4599585769980507,"[66, 84, 87, 103]",0.00029997000299970003,0.0029997000299970002,True,True
26,BRD-K25433859-003-03-1,0.19396737772471717,"[159, 220, 280, 288]",0.0108989101089891,0.06130636936306369,True,False
27,BRD-K25611237-001-09-9,0.03993562265056947,"[217, 239, 315, 322]",0.10698930106989302,0.18880464894687005,False,False
28,BRD-K28936863-051-14-0,0.029963806919610467,"[60, 94, 301, 346]",0.1593840615938406,0.22769151656262945,False,False
29,BRD-K30707190-001-06-9,0.06457526247558623,"[241, 264, 299, 324]",0.0560943905609439,0.11761614536220796,False,False
30,BRD-K32730239-001-03-9,0.0871418863610271,"[111, 233, 254, 338]",0.037896210378962104,0.0999900009999,True,False
31,BRD-K33818169-003-04-6,0.12868956018459718,"[182, 218, 296, 329]",0.0212978702129787,0.07510787382800183,True,False
32,BRD-K36234266-001-10-6,0.03762964540362626,"[9, 96, 213, 359]",0.11608839116088392,0.19348065193480654,False,False
33,BRD-K37379014-001-02-0,0.037102012837598584,"[58, 80, 129, 197]",0.11848815118488151,0.193889701938897,False,False
34,BRD-K38627885-001-01-9,0.3619262931132577,"[19, 151, 224, 256]",0.0011998800119988001,0.010798920107989201,True,True
35,BRD-K39520573-001-01-2,0.08246733743929045,"[55, 157, 163, 249]",0.038896110388961104,0.0999900009999,True,False
36,BRD-K39974922-001-05-9,0.03156629577627223,"[68, 91, 162, 195]",0.1483851614838516,0.2189289267794532,False,False
37,BRD-K44227013-001-15-9,0.4453051328426141,"[82, 97, 266, 276]",0.00029997000299970003,0.0029997000299970002,True,True
38,BRD-K45909031-001-03-9,0.1798380614452043,"[18, 29, 165, 202]",0.012598740125987402,0.062993700629937,True,False
39,BRD-K49669041-001-10-9,0.08569458166902683,"[17, 43, 71, 154]",0.038196180381961806,0.0999900009999,True,False
40,BRD-K50055394-001-04-9,0.015248237560544234,"[70, 158, 244, 281]",0.40055994400559947,0.4340994471981373,False,False
41,BRD-K53665955-001-05-9,0.03344343257424404,"[138, 194, 297, 350]",0.13638636136386362,0.2080469919109784,False,False
42,BRD-K53972329-001-12-9,0.03185373203593067,"[16, 160, 166, 184]",0.1463853614638536,0.2189289267794532,False,False
43,BRD-K54759182-003-09-8,0.1275426844457351,"[2, 27, 88, 104]",0.0216978302169783,0.07510787382800183,True,False
44,BRD-K54955827-001-03-9,0.02636299988539867,"[200, 222, 230, 339]",0.18788121187881213,0.24506245027671145,False,False
45,BRD-K56301217-001-02-5,0.012223197913640873,"[25, 64, 116, 278]",0.5347465253474653,0.5531860607042743,False,False
46,BRD-K56932272-001-02-9,0.07198606971350625,"[37, 110, 262, 331]",0.047595240475952406,0.11272556954830833,True,False
47,BRD-K57080016-001-19-1,0.059363572599174644,"[54, 189, 214, 295]",0.0633936606339366,0.1252048708172661,False,False
48,BRD-K60130390-001-02-1,0.1512538677063106,"[52, 142, 210, 250]",0.018998100189981004,0.07510787382800183,True,False
49,BRD-K61397605-001-04-2,0.010858429284363976,"[56, 69, 115, 144]",0.6206379362063794,0.6232376762323768,False,False
50,BRD-K61688984-001-04-5,0.025955896569951356,"[57, 147, 225, 265]",0.19218078192180782,0.24708957675661006,False,False
51,BRD-K62391742-001-19-9,0.02026302225101322,"[0, 141, 308, 351]",0.27317268273172685,0.30866913308669136,False,False
52,BRD-K63631219-001-01-6,0.02651206031972227,"[76, 234, 277, 356]",0.18638136186381363,0.24506245027671145,False,False
53,BRD-K64881305-001-07-9,0.13413013611962918,"[42, 122, 226, 321]",0.0202979702029797,0.07510787382800183,True,False
54,BRD-K66401437-001-03-3,0.923611111111111,"[123, 201, 240, 342]",9.999000099990002e-05,0.0017998200179982003,True,True
55,BRD-K66430217-001-05-9,0.02720252540600014,"[33, 149, 193, 305]",0.17968203179682032,0.24502095245020955,False,False
56,BRD-K67578145-001-13-9,0.011003797851745448,"[23, 24, 192, 282]",0.6100389961003899,0.6232376762323768,False,False
57,BRD-K67772619-001-06-9,0.5050287157371334,"[61, 216, 271, 312]",0.00019998000199980003,0.0029997000299970002,True,True
58,BRD-K68756823-001-12-9,0.010824885669698837,"[51, 75, 310, 330]",0.6232376762323768,0.6232376762323768,False,False
59,BRD-K69023402-001-03-3,0.04166538301418344,"[109, 188, 204, 345]",0.09969003099690031,0.17944205579442055,False,False
60,BRD-K70446295-001-04-9,0.10537868378336461,"[167, 291, 314, 325]",0.0292970702929707,0.09765690097656901,True,False
61,BRD-K70578146-001-13-9,0.39998707927232335,"[49, 253, 293, 317]",0.00029997000299970003,0.0029997000299970002,True,True
62,BRD-K70642949-001-06-9,0.23046051287745767,"[3, 117, 185, 347]",0.009799020097990201,0.06130636936306369,True,False
63,BRD-K72898849-001-03-9,0.015548854290793217,"[10, 177, 292, 344]",0.38976102389761025,0.42778648964371857,False,False
64,BRD-K72951360-001-02-9,1.0,"[44, 137, 223, 259]",9.999000099990002e-05,0.0017998200179982003,True,True
65,BRD-K73397362-001-09-9,0.18282530088319865,"[4, 164, 235, 248]",0.0115988401159884,0.061405624143468,True,False
66,BRD-K73982490-001-04-9,0.022234255917255984,"[73, 113, 145, 336]",0.23847615238476152,0.29401169472093885,False,False
67,BRD-K75009076-001-04-9,0.028971636801966558,"[22, 150, 260, 349]",0.16678332166783322,0.23453904609539045,False,False
68,BRD-K76908866-001-08-9,0.09544867870422374,"[41, 102, 221, 270]",0.033096690330966905,0.0999900009999,True,False
69,BRD-K82164249-001-03-5,0.06765128650071407,"[127, 139, 229, 309]",0.0524947505249475,0.11761614536220796,False,False
70,BRD-K82941592-238-06-9,0.058753355201899275,"[6, 199, 343, 358]",0.063993600639936,0.1252048708172661,False,False
71,BRD-K83192048-050-01-9,0.03100104155674599,"[179, 198, 212, 285]",0.1523847615238476,0.22120368608300459,False,False
72,BRD-K83607951-001-04-9,0.020202555428533376,"[100, 130, 227, 269]",0.2743725627437256,0.30866913308669136,False,False
73,BRD-K84937637-001-21-9,0.2680773890015776,"[34, 105, 243, 258]",0.0096990300969903,0.06130636936306369,True,False
74,BRD-K85606544-001-07-5,0.1450710674521482,"[98, 125, 290, 355]",0.0192980701929807,0.07510787382800183,True,False
75,BRD-K85776940-001-01-9,0.025171953740530852,"[48, 196, 263, 348]",0.20157984201579843,0.25552374340030787,False,False
76,BRD-K86118762-001-05-9,0.3087481962481962,"[156, 173, 176, 335]",0.009599040095990401,0.06130636936306369,True,False
77,BRD-K86718786-001-03-9,0.020521989150568055,"[7, 114, 135, 251]",0.2673732626737326,0.30866913308669136,False,False
78,BRD-K87632963-001-05-9,0.03431049179195324,"[153, 172, 267, 320]",0.131986801319868,0.2080469919109784,False,False
79,BRD-K88677950-001-04-9,0.024496748232087466,"[106, 131, 236, 313]",0.21027897210278973,0.2628487151284871,False,False
80,BRD-K91900765-001-09-9,0.07502229246100904,"[63, 118, 161, 232]",0.043795620437956206,0.10652988755178537,True,False
81,BRD-K93942811-001-03-9,0.013780095834362335,"[35, 203, 215, 289]",0.458054194580542,0.48499855896763266,False,False
82,BRD-K94455792-001-01-8,0.2079546608117122,"[12, 120, 275, 298]",0.0103989601039896,0.06130636936306369,True,False
83,BRD-K97452254-001-02-9,0.14579651530017657,"[50, 228, 252, 304]",0.019098090190980903,0.07510787382800183,True,False
84,BRD-K98203492-001-06-9,0.020711567022597865,"[31, 53, 93, 211]",0.2638736126387361,0.30866913308669136,False,False
85,BRD-K98251413-001-07-9,0.06734294313507352,"[81, 146, 268, 286]",0.053094690530946904,0.11761614536220796,False,False
86,BRD-K99092662-001-02-9,0.020411494951932764,"[20, 89, 171, 181]",0.2703729627037296,0.30866913308669136,False,False
87,BRD-K99113996-001-02-0,0.0667300365969183,"[77, 78, 231, 337]",0.05369463053694631,0.11761614536220796,False,False
88,BRD-K99433989-001-02-9,0.08899622651704032,"[28, 47, 272, 341]",0.036996300369963,0.0999900009999,True,False
89,BRD-M87138257-003-01-1,1.0,"[39, 46, 101, 306]",9.999000099990002e-05,0.0017998200179982003,True,True
