Metadata_broad_sample,mean_average_precision,indices,p_value,corrected_p_value,below_p,below_corrected_p
BRD-K57080016-001-19-1,0.059363572599174644,"[54, 189, 214, 295]",0.062993700629937,0.12403107515335424,False,False
BRD-K60130390-001-02-1,0.1512538677063106,"[52, 142, 210, 250]",0.019598040195980403,0.0778768277018452,True,False
BRD-K61397605-001-04-2,0.010858429284363976,"[56, 69, 115, 144]",0.6235376462353764,0.6262373762623737,False,False
BRD-K61688984-001-04-5,0.025955896569951356,"[57, 147, 225, 265]",0.18818118188181182,0.24194723384804376,False,False
BRD-K62391742-001-19-9,0.02026302225101322,"[0, 141, 308, 351]",0.2672732726727327,0.302032296770323,False,False
BRD-K63631219-001-01-6,0.02651206031972227,"[76, 234, 277, 356]",0.1837816218378162,0.24167148502541047,False,False
BRD-K64881305-001-07-9,0.13413013611962918,"[42, 122, 226, 321]",0.0212978702129787,0.0778768277018452,True,False
BRD-K66401437-001-03-3,0.923611111111111,"[123, 201, 240, 342]",9.999000099990002e-05,0.0017998200179982003,True,True
BRD-K66430217-001-05-9,0.02720252540600014,"[33, 149, 193, 305]",0.1772822717728227,0.24167148502541047,False,False
BRD-K67578145-001-13-9,0.011003797851745448,"[23, 24, 192, 282]",0.6129387061293871,0.6262373762623737,False,False
BRD-K67772619-001-06-9,0.5050287157371334,"[61, 216, 271, 312]",0.00019998000199980003,0.0025711714542831434,True,True
BRD-K68756823-001-12-9,0.010824885669698837,"[51, 75, 310, 330]",0.6262373762623737,0.6262373762623737,False,False
BRD-K69023402-001-03-3,0.04166538301418344,"[109, 188, 204, 345]",0.09519048095190481,0.17134286571342866,False,False
BRD-K70446295-001-04-9,0.10537868378336461,"[167, 291, 314, 325]",0.029997000299970003,0.09999000099990002,True,False
BRD-K70578146-001-13-9,0.39998707927232335,"[49, 253, 293, 317]",0.0007999200079992001,0.007999200079992,True,True
BRD-K70642949-001-06-9,0.23046051287745767,"[3, 117, 185, 347]",0.0081991800819918,0.05219478052194781,True,False
BRD-K72898849-001-03-9,0.015548854290793217,"[10, 177, 292, 344]",0.38906109389061094,0.4270182737823779,False,False
BRD-K72951360-001-02-9,1.0,"[44, 137, 223, 259]",9.999000099990002e-05,0.0017998200179982003,True,True
BRD-K73397362-001-09-9,0.18282530088319865,"[4, 164, 235, 248]",0.011498850114988501,0.059494050594940506,True,False
BRD-K73982490-001-04-9,0.022234255917255984,"[73, 113, 145, 336]",0.23497650234976503,0.2896970576914911,False,False
BRD-K75009076-001-04-9,0.028971636801966558,"[22, 150, 260, 349]",0.1625837416258374,0.22863338666133384,False,False
BRD-K76908866-001-08-9,0.09544867870422374,"[41, 102, 221, 270]",0.0331966803319668,0.10302418034058662,True,False
BRD-K82164249-001-03-5,0.06765128650071407,"[127, 139, 229, 309]",0.05299470052994701,0.1165697383749997,False,False
BRD-K82941592-238-06-9,0.058753355201899275,"[6, 199, 343, 358]",0.0633936606339366,0.12403107515335424,False,False
BRD-K83192048-050-01-9,0.03100104155674599,"[179, 198, 212, 285]",0.148985101489851,0.21626869571107404,False,False
BRD-K83607951-001-04-9,0.020202555428533376,"[100, 130, 227, 269]",0.26847315268473154,0.302032296770323,False,False
BRD-K84937637-001-21-9,0.2680773890015776,"[34, 105, 243, 258]",0.0081991800819918,0.05219478052194781,True,False
BRD-K85606544-001-07-5,0.1450710674521482,"[98, 125, 290, 355]",0.020097990200979902,0.0778768277018452,True,False
BRD-K85776940-001-01-9,0.025171953740530852,"[48, 196, 263, 348]",0.1964803519648035,0.2490596010821453,False,False
BRD-K86118762-001-05-9,0.3087481962481962,"[156, 173, 176, 335]",0.007999200079992,0.05219478052194781,True,False
BRD-K86718786-001-03-9,0.020521989150568055,"[7, 114, 135, 251]",0.26207379262073793,0.302032296770323,False,False
BRD-K87632963-001-05-9,0.03431049179195324,"[153, 172, 267, 320]",0.12818718128187181,0.20240081255032394,False,False
BRD-K88677950-001-04-9,0.024496748232087466,"[106, 131, 236, 313]",0.20387961203879612,0.2548495150484951,False,False
BRD-K91900765-001-09-9,0.07502229246100904,"[63, 118, 161, 232]",0.0458954104589541,0.11163748490015862,True,False
BRD-K93942811-001-03-9,0.013780095834362335,"[35, 203, 215, 289]",0.45735426457354267,0.4842574566072805,False,False
BRD-K94455792-001-01-8,0.2079546608117122,"[12, 120, 275, 298]",0.0086991300869913,0.05219478052194781,True,False
BRD-K97452254-001-02-9,0.14579651530017657,"[50, 228, 252, 304]",0.019998000199980003,0.0778768277018452,True,False
BRD-K98203492-001-06-9,0.020711567022597865,"[31, 53, 93, 211]",0.2585741425857414,0.302032296770323,False,False
BRD-K98251413-001-07-9,0.06734294313507352,"[81, 146, 268, 286]",0.05319468053194681,0.1165697383749997,False,False
BRD-K99092662-001-02-9,0.020411494951932764,"[20, 89, 171, 181]",0.263973602639736,0.302032296770323,False,False
BRD-K99113996-001-02-0,0.0667300365969183,"[77, 78, 231, 337]",0.0537946205379462,0.1165697383749997,False,False
BRD-K99433989-001-02-9,0.08899622651704032,"[28, 47, 272, 341]",0.038396160383961604,0.104989501049895,True,False
BRD-M87138257-003-01-1,1.0,"[39, 46, 101, 306]",9.999000099990002e-05,0.0017998200179982003,True,True
