Metadata_broad_sample,mean_average_precision,indices,p_value,corrected_p_value,below_p,below_corrected_p
BRD-K24696047-001-03-9,1.0,"[71, 90, 93, 110]",9.999000099990002e-05,0.00037912875379128753,True,True
BRD-K25433859-003-03-1,0.928030303030303,"[169, 234, 298, 307]",0.00039996000399960006,0.001348013346813467,True,True
BRD-K25611237-001-09-9,0.8958333333333333,"[231, 255, 334, 342]",0.0006999300069993001,0.0021231210212312103,True,True
BRD-K28936863-051-14-0,0.6025955988455989,"[65, 100, 320, 369]",0.0197980201979802,0.033363330333633305,True,True
BRD-K30707190-001-06-9,0.5704365079365079,"[257, 281, 318, 344]",0.0245975402459754,0.03859269245489244,True,True
BRD-K32730239-001-03-9,0.17581283095988978,"[118, 249, 271, 360]",0.4520547945205479,0.48396454472199835,False,False
BRD-K33818169-003-04-6,0.6818181818181819,"[193, 232, 315, 350]",0.010498950104989501,0.021713737717137378,True,True
BRD-K36234266-001-10-6,0.11575991732725478,"[9, 102, 226, 383]",0.7685231476852314,0.7685231476852314,False,False
BRD-K37379014-001-02-0,1.0,"[63, 86, 137, 208]",9.999000099990002e-05,0.00037912875379128753,True,True
BRD-K38627885-001-01-9,1.0,"[20, 161, 238, 273]",9.999000099990002e-05,0.00037912875379128753,True,True
BRD-K39520573-001-01-2,0.34614346391806344,"[60, 167, 174, 265]",0.14628537146285372,0.19017098290170983,False,False
BRD-K39974922-001-05-9,0.709325452669106,"[73, 97, 172, 206]",0.007799220077992201,0.0168983101689831,True,True
BRD-K44227013-001-15-9,1.0,"[88, 103, 283, 294]",9.999000099990002e-05,0.00037912875379128753,True,True
BRD-K45909031-001-03-9,1.0,"[19, 31, 176, 214]",9.999000099990002e-05,0.00037912875379128753,True,True
BRD-K49669041-001-10-9,0.9666666666666667,"[17, 47, 76, 164]",0.00039996000399960006,0.001348013346813467,True,True
BRD-K50055394-001-04-9,0.5503105590062112,"[75, 168, 260, 299]",0.0282971702829717,0.043644788063566524,True,True
BRD-K53665955-001-05-9,0.5895566239316239,"[148, 205, 316, 373]",0.022297770222977704,0.03623387661233877,True,True
BRD-K53972329-001-12-9,0.369508547008547,"[16, 170, 177, 195]",0.1371862813718628,0.1809268348527466,False,False
BRD-K54759182-003-09-8,0.6243760064412238,"[2, 29, 94, 111]",0.015998400159984,0.027997200279972004,True,True
BRD-K54955827-001-03-9,1.0,"[212, 236, 245, 361]",9.999000099990002e-05,0.00037912875379128753,True,True
BRD-K56301217-001-02-5,0.6376948051948051,"[27, 69, 124, 296]",0.014698530146985302,0.026933306669333065,True,True
BRD-K56932272-001-02-9,0.7033333333333334,"[40, 117, 279, 352]",0.0093990600939906,0.019891034152398714,True,True
BRD-K57080016-001-19-1,0.3725557855992639,"[59, 200, 227, 314]",0.1352864713528647,0.1809268348527466,False,False
BRD-K60130390-001-02-1,1.0,"[57, 152, 223, 266]",9.999000099990002e-05,0.00037912875379128753,True,True
BRD-K61397605-001-04-2,1.0,"[61, 74, 123, 154]",9.999000099990002e-05,0.00037912875379128753,True,True
BRD-K61688984-001-04-5,0.7569444444444444,"[62, 157, 239, 282]",0.0027997200279972004,0.006704592698624875,True,True
BRD-K62391742-001-19-9,0.5861815619967794,"[0, 151, 327, 374]",0.022897710228977103,0.03655599352345467,True,True
BRD-K63631219-001-01-6,0.41604769964870586,"[82, 250, 295, 379]",0.10928907109289071,0.153004699530047,False,False
BRD-K64881305-001-07-9,1.0,"[45, 130, 240, 341]",9.999000099990002e-05,0.00037912875379128753,True,True
BRD-K66401437-001-03-3,1.0,"[131, 213, 256, 364]",9.999000099990002e-05,0.00037912875379128753,True,True
BRD-K66430217-001-05-9,0.3210904735361257,"[35, 159, 204, 324]",0.16298370162983702,0.20541507493086308,False,False
BRD-K67578145-001-13-9,0.48393717393717395,"[25, 26, 203, 300]",0.05119488051194881,0.07394816073948161,False,False
BRD-K67772619-001-06-9,0.6482272256728778,"[66, 230, 289, 331]",0.012898710128987101,0.025517013516039702,True,True
BRD-K68756823-001-12-9,0.5238455988455989,"[56, 80, 329, 351]",0.034896510348965105,0.05205872855337418,True,False
BRD-K69023402-001-03-3,1.0,"[116, 199, 217, 368]",9.999000099990002e-05,0.00037912875379128753,True,True
BRD-K70446295-001-04-9,0.5012982387982388,"[178, 310, 333, 345]",0.043695630436956304,0.06413390918972618,True,False
BRD-K70578146-001-13-9,1.0,"[54, 269, 312, 337]",9.999000099990002e-05,0.00037912875379128753,True,True
BRD-K70642949-001-06-9,1.0,"[3, 125, 196, 370]",9.999000099990002e-05,0.00037912875379128753,True,True
BRD-K72898849-001-03-9,0.6392450142450142,"[10, 188, 311, 367]",0.013498650134986502,0.02559119088091191,True,True
BRD-K72951360-001-02-9,1.0,"[48, 147, 237, 276]",9.999000099990002e-05,0.00037912875379128753,True,True
BRD-K73397362-001-09-9,0.7317592592592592,"[4, 175, 251, 264]",0.0047995200479952005,0.011198880111988802,True,True
BRD-K73982490-001-04-9,0.1258739880391516,"[78, 121, 155, 358]",0.7026297370262974,0.7104367341043674,False,False
BRD-K75009076-001-04-9,1.0,"[23, 160, 277, 372]",9.999000099990002e-05,0.00037912875379128753,True,True
BRD-K76908866-001-08-9,0.8541666666666667,"[44, 109, 235, 288]",0.000999900009999,0.0029351903519325485,True,True
BRD-K82164249-001-03-5,0.31464227636828257,"[135, 149, 244, 328]",0.16928307169283072,0.20592677574347829,False,False
BRD-K82941592-238-06-9,0.2768518518518518,"[6, 211, 366, 381]",0.2074792520747925,0.24520275245202752,False,False
BRD-K83192048-050-01-9,0.5325123706702654,"[190, 209, 225, 304]",0.0326967303269673,0.049590040995900406,True,True
BRD-K83607951-001-04-9,0.21915057981234454,"[106, 138, 241, 287]",0.3184681531846815,0.3715461787154618,False,False
BRD-K84937637-001-21-9,0.7811111111111111,"[36, 112, 259, 275]",0.0021997800219978004,0.005560555055605551,True,True
BRD-K85606544-001-07-5,1.0,"[104, 133, 309, 378]",9.999000099990002e-05,0.00037912875379128753,True,True
BRD-K85776940-001-01-9,0.3219177526082897,"[52, 207, 280, 371]",0.16178382161783822,0.20541507493086308,False,False
BRD-K86118762-001-05-9,1.0,"[166, 184, 187, 357]",9.999000099990002e-05,0.00037912875379128753,True,True
BRD-K86718786-001-03-9,0.17001511737764935,"[7, 122, 144, 267]",0.47185281471852814,0.4992861178998379,False,False
BRD-K87632963-001-05-9,0.30865384615384617,"[163, 183, 284, 340]",0.17198280171982802,0.20592677574347829,False,False
BRD-K88677950-001-04-9,0.38952589807852966,"[113, 139, 252, 332]",0.13038696130386962,0.17977596179775962,False,False
BRD-K91900765-001-09-9,0.21448352160594722,"[68, 126, 171, 248]",0.32796720327967205,0.37778500630949563,False,False
BRD-K93942811-001-03-9,0.47430555555555554,"[37, 215, 228, 308]",0.05579442055794421,0.07933269173082691,False,False
BRD-K94455792-001-01-8,0.632072440087146,"[12, 128, 293, 317]",0.015398460153984602,0.027475683804168604,True,True
BRD-K97452254-001-02-9,0.7109722222222222,"[55, 242, 268, 323]",0.007799220077992201,0.0168983101689831,True,True
BRD-K98203492-001-06-9,0.9013888888888889,"[33, 58, 99, 224]",0.0006999300069993001,0.0021231210212312103,True,True
BRD-K98251413-001-07-9,0.21150733404022878,"[87, 156, 286, 305]",0.33526647335266474,0.38136561343865616,False,False
BRD-K99092662-001-02-9,0.1682593550240609,"[21, 95, 182, 192]",0.47925207479252074,0.501286652943901,False,False
BRD-K99113996-001-02-0,1.0,"[83, 84, 246, 359]",9.999000099990002e-05,0.00037912875379128753,True,True
BRD-K99433989-001-02-9,1.0,"[30, 51, 290, 363]",9.999000099990002e-05,0.00037912875379128753,True,True
BRD-M87138257-003-01-1,1.0,"[42, 50, 107, 325]",9.999000099990002e-05,0.00037912875379128753,True,True
control,0.1383855506447105,"[18, 24, 39, 46, 53, 81, 108, 119, 140, 146, 173, 210, 216, 229, 243, 247, 270, 285, 303, 336, 347, 353, 365, 382]",0.014798520147985201,0.026933306669333065,True,True
