,Metadata_broad_sample,mean_average_precision,indices,p_value,corrected_p_value,below_p,below_corrected_p
57,BRD-K67772619-001-06-9,0.6482272256728778,"[66, 230, 289, 331]",0.012598740125987402,0.024923594597062036,True,True
58,BRD-K68756823-001-12-9,0.5238455988455989,"[56, 80, 329, 351]",0.035996400359964,0.05369954807797909,True,False
59,BRD-K69023402-001-03-3,1.0,"[116, 199, 217, 368]",9.999000099990002e-05,0.00037912875379128753,True,True
60,BRD-K70446295-001-04-9,0.5012982387982388,"[178, 310, 333, 345]",0.0435956404359564,0.06398714967212955,True,False
61,BRD-K70578146-001-13-9,1.0,"[54, 269, 312, 337]",9.999000099990002e-05,0.00037912875379128753,True,True
62,BRD-K70642949-001-06-9,1.0,"[3, 125, 196, 370]",9.999000099990002e-05,0.00037912875379128753,True,True
63,BRD-K72898849-001-03-9,0.6392450142450142,"[10, 188, 311, 367]",0.0131986801319868,0.025022497750224977,True,True
64,BRD-K72951360-001-02-9,1.0,"[48, 147, 237, 276]",9.999000099990002e-05,0.00037912875379128753,True,True
65,BRD-K73397362-001-09-9,0.7317592592592592,"[4, 175, 251, 264]",0.006999300069993001,0.016331700163317003,True,True
66,BRD-K73982490-001-04-9,0.1258739880391516,"[78, 121, 155, 358]",0.7045295470452955,0.7123576531235765,False,False
67,BRD-K75009076-001-04-9,1.0,"[23, 160, 277, 372]",9.999000099990002e-05,0.00037912875379128753,True,True
68,BRD-K76908866-001-08-9,0.8541666666666667,"[44, 109, 235, 288]",0.0013998600139986002,0.0041092664927055685,True,True
69,BRD-K82164249-001-03-5,0.31464227636828257,"[135, 149, 244, 328]",0.1673832616738326,0.20484925191691356,False,False
70,BRD-K82941592-238-06-9,0.2768518518518518,"[6, 211, 366, 381]",0.2084791520847915,0.24638445246384452,False,False
71,BRD-K83192048-050-01-9,0.5325123706702654,"[190, 209, 225, 304]",0.0342965703429657,0.05201646502016465,True,False
72,BRD-K83607951-001-04-9,0.21915057981234454,"[106, 138, 241, 287]",0.31866813318668136,0.3717794887177949,False,False
73,BRD-K84937637-001-21-9,0.7811111111111111,"[36, 112, 259, 275]",0.0034996500349965005,0.008846337588463376,True,True
74,BRD-K85606544-001-07-5,1.0,"[104, 133, 309, 378]",9.999000099990002e-05,0.00037912875379128753,True,True
75,BRD-K85776940-001-01-9,0.3219177526082897,"[52, 207, 280, 371]",0.15908409159084091,0.20204965804789382,False,False
76,BRD-K86118762-001-05-9,1.0,"[166, 184, 187, 357]",9.999000099990002e-05,0.00037912875379128753,True,True
77,BRD-K86718786-001-03-9,0.17001511737764935,"[7, 122, 144, 267]",0.47225277472252775,0.49970933139244217,False,False
78,BRD-K87632963-001-05-9,0.30865384615384617,"[163, 183, 284, 340]",0.1710828917108289,0.20484925191691356,False,False
79,BRD-K88677950-001-04-9,0.38952589807852966,"[113, 139, 252, 332]",0.12968703129687031,0.17881090678810907,False,False
80,BRD-K91900765-001-09-9,0.21448352160594722,"[68, 126, 171, 248]",0.32926707329267074,0.37928232493206376,False,False
81,BRD-K93942811-001-03-9,0.47430555555555554,"[37, 215, 228, 308]",0.05679432056794321,0.08075442455754424,False,False
82,BRD-K94455792-001-01-8,0.632072440087146,"[12, 128, 293, 317]",0.014698530146985302,0.026226789085797304,True,True
83,BRD-K97452254-001-02-9,0.7109722222222222,"[55, 242, 268, 323]",0.008799120087991202,0.01952975434163901,True,True
84,BRD-K98203492-001-06-9,0.9013888888888889,"[33, 58, 99, 224]",0.0006999300069993001,0.0021231210212312103,True,True
85,BRD-K98251413-001-07-9,0.21150733404022878,"[87, 156, 286, 305]",0.33626637336266374,0.38250299970003,False,False
86,BRD-K99092662-001-02-9,0.1682593550240609,"[21, 95, 182, 192]",0.48075192480751927,0.5028554615802787,False,False
87,BRD-K99113996-001-02-0,1.0,"[83, 84, 246, 359]",9.999000099990002e-05,0.00037912875379128753,True,True
88,BRD-K99433989-001-02-9,1.0,"[30, 51, 290, 363]",9.999000099990002e-05,0.00037912875379128753,True,True
89,BRD-M87138257-003-01-1,1.0,"[42, 50, 107, 325]",9.999000099990002e-05,0.00037912875379128753,True,True
90,control,0.1383855506447105,"[18, 24, 39, 46, 53, 81, 108, 119, 140, 146, 173, 210, 216, 229, 243, 247, 270, 285, 303, 336, 347, 353, 365, 382]",0.013498650134986502,0.02506892167926065,True,True
