,Metadata_broad_sample,mean_average_precision,indices,p_value,corrected_p_value,below_p,below_corrected_p
17,BRD-K16803204-001-02-9,0.16212341115857176,"[169, 178, 246, 333]",0.018598140185981403,0.02885918304721252,True,True
18,BRD-K17953061-001-05-1,0.8402777777777778,"[132, 274, 323, 353]",9.999000099990002e-05,0.0003333000033330001,True,True
19,BRD-K19477839-001-10-9,0.01557446454602474,"[1, 59, 208, 340]",0.38906109389061094,0.39343256685567396,False,False
20,BRD-K19871656-001-01-3,0.7243055555555555,"[74, 92, 133, 186]",9.999000099990002e-05,0.0003333000033330001,True,True
21,BRD-K20290250-001-03-9,0.2779294440020691,"[83, 136, 183, 255]",0.0096990300969903,0.01678678286017552,True,True
22,BRD-K21728777-001-03-9,0.4590710159603602,"[21, 124, 279, 354]",0.00029997000299970003,0.0007499250074992501,True,True
23,BRD-K23383398-001-08-1,0.5774481959264568,"[65, 128, 134, 247]",9.999000099990002e-05,0.0003333000033330001,True,True
24,BRD-K24600306-003-02-9,0.5176115687511289,"[38, 237, 257, 318]",0.00019998000199980003,0.0005624437556244375,True,True
25,BRD-K24696047-001-03-9,1.0,"[66, 84, 87, 103]",9.999000099990002e-05,0.0003333000033330001,True,True
26,BRD-K25433859-003-03-1,0.6819522036002483,"[159, 220, 280, 288]",9.999000099990002e-05,0.0003333000033330001,True,True
27,BRD-K25611237-001-09-9,0.5786935286935286,"[217, 239, 315, 322]",9.999000099990002e-05,0.0003333000033330001,True,True
28,BRD-K28936863-051-14-0,0.08602947326634656,"[60, 94, 301, 346]",0.038196180381961806,0.047091181292829624,True,True
29,BRD-K30707190-001-06-9,0.28028499278499275,"[241, 264, 299, 324]",0.009599040095990401,0.01678678286017552,True,True
30,BRD-K32730239-001-03-9,0.025056518437137444,"[111, 233, 254, 338]",0.20327967203279673,0.21779964860656792,False,False
31,BRD-K33818169-003-04-6,0.43362097417948486,"[182, 218, 296, 329]",0.00039996000399960006,0.0009728756854044326,True,True
32,BRD-K36234266-001-10-6,0.013697729180871438,"[9, 96, 213, 359]",0.46145385461453853,0.46145385461453853,False,False
33,BRD-K37379014-001-02-0,0.7775641025641026,"[58, 80, 129, 197]",9.999000099990002e-05,0.0003333000033330001,True,True
34,BRD-K38627885-001-01-9,1.0,"[19, 151, 224, 256]",9.999000099990002e-05,0.0003333000033330001,True,True
35,BRD-K39520573-001-01-2,0.23901452772209664,"[55, 157, 163, 249]",0.0096990300969903,0.01678678286017552,True,True
36,BRD-K39974922-001-05-9,0.4887963703250081,"[68, 91, 162, 195]",0.00019998000199980003,0.0005624437556244375,True,True
37,BRD-K44227013-001-15-9,0.8472222222222222,"[82, 97, 266, 276]",9.999000099990002e-05,0.0003333000033330001,True,True
38,BRD-K45909031-001-03-9,0.5784722222222222,"[18, 29, 165, 202]",9.999000099990002e-05,0.0003333000033330001,True,True
39,BRD-K49669041-001-10-9,0.7362616099071208,"[17, 43, 71, 154]",9.999000099990002e-05,0.0003333000033330001,True,True
40,BRD-K50055394-001-04-9,0.2631777172451775,"[70, 158, 244, 281]",0.0096990300969903,0.01678678286017552,True,True
41,BRD-K53665955-001-05-9,0.3721697334126904,"[138, 194, 297, 350]",0.0010998900109989002,0.0021997800219978004,True,True
42,BRD-K53972329-001-12-9,0.19162189569677035,"[16, 160, 166, 184]",0.010998900109989001,0.018331500183315003,True,True
43,BRD-K54759182-003-09-8,0.10814628445670729,"[2, 27, 88, 104]",0.028997100289971003,0.038775534211284754,True,True
44,BRD-K54955827-001-03-9,0.6176587301587302,"[200, 222, 230, 339]",9.999000099990002e-05,0.0003333000033330001,True,True
45,BRD-K56301217-001-02-5,0.4472545911226615,"[25, 64, 116, 278]",0.00029997000299970003,0.0007499250074992501,True,True
46,BRD-K56932272-001-02-9,0.48598443450471,"[37, 110, 262, 331]",0.00019998000199980003,0.0005624437556244375,True,True
47,BRD-K57080016-001-19-1,0.12076590749517756,"[54, 189, 214, 295]",0.0245975402459754,0.033542100335421,True,True
48,BRD-K60130390-001-02-1,0.7895833333333333,"[52, 142, 210, 250]",9.999000099990002e-05,0.0003333000033330001,True,True
49,BRD-K61397605-001-04-2,0.3742558433869409,"[56, 69, 115, 144]",0.000999900009999,0.0020928139744165117,True,True
50,BRD-K61688984-001-04-5,0.3783890247813012,"[57, 147, 225, 265]",0.0007999200079992001,0.0017141143028554288,True,True
51,BRD-K62391742-001-19-9,0.14856863013331156,"[0, 141, 308, 351]",0.019098090190980903,0.02913267995234375,True,True
52,BRD-K63631219-001-01-6,0.09435259389819088,"[76, 234, 277, 356]",0.033596640335966405,0.0427140384553094,True,True
53,BRD-K64881305-001-07-9,0.8126984126984127,"[42, 122, 226, 321]",9.999000099990002e-05,0.0003333000033330001,True,True
54,BRD-K66401437-001-03-3,0.38392995892995896,"[123, 201, 240, 342]",0.0006999300069993001,0.0015748425157484252,True,True
55,BRD-K66430217-001-05-9,0.12369274174050472,"[33, 149, 193, 305]",0.0231976802319768,0.03262173782621738,True,True
56,BRD-K67578145-001-13-9,0.25993812667080485,"[23, 24, 192, 282]",0.0096990300969903,0.01678678286017552,True,True
57,BRD-K67772619-001-06-9,0.4250523397258342,"[61, 216, 271, 312]",0.0004999500049995,0.0011537307807680769,True,True
58,BRD-K68756823-001-12-9,0.14088814757083987,"[51, 75, 310, 330]",0.0197980201979802,0.02931964868029326,True,True
59,BRD-K69023402-001-03-3,0.17644081575633602,"[109, 188, 204, 345]",0.013398660133986601,0.0219250802192508,True,True
60,BRD-K70446295-001-04-9,0.3704293150166783,"[167, 291, 314, 325]",0.0010998900109989002,0.0021997800219978004,True,True
61,BRD-K70578146-001-13-9,0.5778847589192417,"[49, 253, 293, 317]",9.999000099990002e-05,0.0003333000033330001,True,True
62,BRD-K70642949-001-06-9,0.927536231884058,"[3, 117, 185, 347]",9.999000099990002e-05,0.0003333000033330001,True,True
63,BRD-K72898849-001-03-9,0.21302020065497088,"[10, 177, 292, 344]",0.0100989901009899,0.017149228473379078,True,True
64,BRD-K72951360-001-02-9,0.5199627224627225,"[44, 137, 223, 259]",0.00019998000199980003,0.0005624437556244375,True,True
65,BRD-K73397362-001-09-9,0.13569085770122075,"[4, 164, 235, 248]",0.0201979802019798,0.02931964868029326,True,True
66,BRD-K73982490-001-04-9,0.018226970531879275,"[73, 113, 145, 336]",0.3143685631436856,0.3289903567782756,False,False
67,BRD-K75009076-001-04-9,0.3809110823816706,"[22, 150, 260, 349]",0.0007999200079992001,0.0017141143028554288,True,True
68,BRD-K76908866-001-08-9,0.17264421106357516,"[41, 102, 221, 270]",0.0174982501749825,0.027628816065761844,True,True
69,BRD-K82164249-001-03-5,0.07140682662210343,"[127, 139, 229, 309]",0.048095190480951906,0.057714228577142285,True,False
70,BRD-K82941592-238-06-9,0.09420012220733506,"[6, 199, 343, 358]",0.0336966303369663,0.0427140384553094,True,True
71,BRD-K83192048-050-01-9,0.12077631562451653,"[179, 198, 212, 285]",0.0245975402459754,0.033542100335421,True,True
72,BRD-K83607951-001-04-9,0.058722691230135404,"[100, 130, 227, 269]",0.06409359064093591,0.07491458646343159,False,False
73,BRD-K84937637-001-21-9,0.42571221389347536,"[34, 105, 243, 258]",0.0004999500049995,0.0011537307807680769,True,True
74,BRD-K85606544-001-07-5,0.8490196078431372,"[98, 125, 290, 355]",9.999000099990002e-05,0.0003333000033330001,True,True
75,BRD-K85776940-001-01-9,0.08635297978444693,"[48, 196, 263, 348]",0.0380961903809619,0.047091181292829624,True,True
76,BRD-K86118762-001-05-9,0.671524064171123,"[156, 173, 176, 335]",9.999000099990002e-05,0.0003333000033330001,True,True
77,BRD-K86718786-001-03-9,0.036675945506333414,"[7, 114, 135, 251]",0.12058794120587941,0.133986601339866,False,False
78,BRD-K87632963-001-05-9,0.13225018262051286,"[153, 172, 267, 320]",0.020597940205979402,0.029425628865684863,True,True
79,BRD-K88677950-001-04-9,0.07834591023786433,"[106, 131, 236, 313]",0.040995900409959006,0.049859878876977175,True,True
80,BRD-K91900765-001-09-9,0.03917688285523928,"[63, 118, 161, 232]",0.1095890410958904,0.1232876712328767,False,False
81,BRD-K93942811-001-03-9,0.10217110547439795,"[35, 203, 215, 289]",0.029997000299970003,0.039126522130395656,True,True
82,BRD-K94455792-001-01-8,0.2384158674368168,"[12, 120, 275, 298]",0.0096990300969903,0.01678678286017552,True,True
83,BRD-K97452254-001-02-9,0.32586799247089243,"[50, 228, 252, 304]",0.009599040095990401,0.01678678286017552,True,True
84,BRD-K98203492-001-06-9,0.6424500416647013,"[31, 53, 93, 211]",9.999000099990002e-05,0.0003333000033330001,True,True
85,BRD-K98251413-001-07-9,0.10396005888325095,"[81, 146, 268, 286]",0.0292970702929707,0.038775534211284754,True,True
86,BRD-K99092662-001-02-9,0.016893040615593196,"[20, 89, 171, 181]",0.3488651134886511,0.3608949449882598,False,False
87,BRD-K99113996-001-02-0,0.9388888888888889,"[77, 78, 231, 337]",9.999000099990002e-05,0.0003333000033330001,True,True
88,BRD-K99433989-001-02-9,0.8277777777777777,"[28, 47, 272, 341]",9.999000099990002e-05,0.0003333000033330001,True,True
89,BRD-M87138257-003-01-1,1.0,"[39, 46, 101, 306]",9.999000099990002e-05,0.0003333000033330001,True,True
