,Metadata_broad_sample,mean_average_precision,p_value,corrected_p_value,below_p,below_corrected_p
0,BRD-A12994259-001-11-9,0.0225801421403191,0.208979102089791,0.2704095787604338,False,False
1,BRD-A22769835-300-05-7,0.01697191117811988,0.31226877312268775,0.3465421750507876,False,False
2,BRD-A53576514-048-02-8,0.030621815561892144,0.13338666133386662,0.19898665871117807,False,False
3,BRD-A87435144-001-01-6,0.02289296556314807,0.20467953204679531,0.2699396726993967,False,False
4,BRD-K00818915-001-02-9,0.02395534319838267,0.18998100189981001,0.2542392819541575,False,False
5,BRD-K01826510-001-09-9,0.10931503593705487,0.0244975502449755,0.0679755553856379,True,False
6,BRD-K02965346-001-01-8,1.0,9.999000099990002e-05,0.0015165150151651501,True,True
7,BRD-K03063480-001-08-9,0.054667389755629237,0.05959404059594041,0.11354906176049061,False,False
8,BRD-K04923131-001-17-9,0.8558673469387755,9.999000099990002e-05,0.0015165150151651501,True,True
9,BRD-K06182768-001-02-3,0.018097120568558778,0.28617138286171384,0.3338666133386662,False,False
10,BRD-K06883221-001-02-9,0.02834610440390586,0.1481851814818518,0.2140452621404526,False,False
11,BRD-K09372874-001-02-9,0.06226951594174305,0.0494950504949505,0.10008999100089991,True,False
12,BRD-K12511835-003-03-9,0.1736461561728816,0.013598640135986401,0.05621937806219378,True,False
13,BRD-K12737986-001-01-4,0.02566223854996806,0.1705829417058294,0.23519769235197693,False,False
14,BRD-K13094524-001-10-9,0.0182108357736949,0.28377162283771623,0.3338666133386662,False,False
15,BRD-K13606314-001-02-9,0.009879137725500153,0.6387361263873612,0.6530897472050547,False,False
16,BRD-K16189898-001-26-9,0.4560485988632046,0.00029997000299970003,0.0024815700248157,True,True
17,BRD-K16803204-001-02-9,0.10448063115955956,0.025397460253974602,0.0679755553856379,True,False
18,BRD-K17953061-001-05-1,0.2057309362871902,0.008599140085991401,0.0398626803986268,True,True
19,BRD-K19477839-001-10-9,0.09293133582476641,0.029197080291970802,0.07380373073803731,True,False
20,BRD-K19871656-001-01-3,0.01637871550059034,0.32696730326967305,0.35848222406674995,False,False
21,BRD-K20290250-001-03-9,0.20033654774424609,0.008599140085991401,0.0398626803986268,True,True
22,BRD-K21728777-001-03-9,0.028884227987609774,0.1446855314468553,0.21236102196231987,False,False
23,BRD-K23383398-001-08-1,0.01610438337377878,0.33536646335366466,0.3633136686331367,False,False
24,BRD-K24600306-003-02-9,0.04631263966956976,0.07549245075492451,0.1321117888211179,False,False
25,BRD-K24696047-001-03-9,0.5152046783625731,0.00019998000199980003,0.0018198180181981803,True,True
26,BRD-K25433859-003-03-1,0.06474113150267907,0.04659534046595341,0.09860874377678512,True,False
27,BRD-K25611237-001-09-9,0.12830278861762845,0.017998200179982,0.05647711090959869,True,False
28,BRD-K28936863-051-14-0,0.02240384366077936,0.21097890210978903,0.2704095787604338,False,False
29,BRD-K30707190-001-06-9,0.1073725612579004,0.024897510248975102,0.0679755553856379,True,False
30,BRD-K32730239-001-03-9,0.019639425072272544,0.25507449255074494,0.3094903842949039,False,False
31,BRD-K33818169-003-04-6,0.08382796196766404,0.034396560343965606,0.07847965203479652,True,False
32,BRD-K36234266-001-10-6,0.010369210578808939,0.5998400159984002,0.6202891074528911,False,False
33,BRD-K37379014-001-02-0,0.1675475989641077,0.015998400159984,0.05621937806219378,True,False
34,BRD-K38627885-001-01-9,0.4754884532171973,0.00019998000199980003,0.0018198180181981803,True,True
35,BRD-K39520573-001-01-2,0.1360312299680949,0.017198280171982803,0.05621937806219378,True,False
36,BRD-K39974922-001-05-9,0.04307090759310002,0.08259174082591741,0.13665178936651792,False,False
37,BRD-K44227013-001-15-9,0.47685821123321126,0.00019998000199980003,0.0018198180181981803,True,True
38,BRD-K45909031-001-03-9,0.38451620904662476,0.00039996000399960006,0.0030330300303303003,True,True
39,BRD-K49669041-001-10-9,0.017040635698021434,0.3106689331066893,0.3465421750507876,False,False
40,BRD-K50055394-001-04-9,0.01843801517115746,0.27887211278872115,0.3338666133386662,False,False
41,BRD-K53665955-001-05-9,0.11058912072039007,0.0244975502449755,0.0679755553856379,True,False
42,BRD-K53972329-001-12-9,0.03106921235404954,0.1297870212978702,0.19684364896843648,False,False
43,BRD-K54759182-003-09-8,0.008469361198481951,0.764023597640236,0.764023597640236,False,False
44,BRD-K54955827-001-03-9,0.06499641606454125,0.046295370462953706,0.09860874377678512,True,False
45,BRD-K56301217-001-02-5,0.05444401518020364,0.0598940105989401,0.11354906176049061,False,False
46,BRD-K56932272-001-02-9,0.0826848904309506,0.0344965503449655,0.07847965203479652,True,False
