,Metadata_broad_sample,mean_average_precision,p_value,corrected_p_value,below_p,below_corrected_p
0,BRD-A12994259-001-11-9,0.03245521202559232,0.12348765123487651,0.1387330402762193,False,False
1,BRD-A22769835-300-05-7,0.1352367668396356,0.017298270172982702,0.024986390249863905,True,True
2,BRD-A53576514-048-02-8,0.020015409574583268,0.24757524247575244,0.26196915192201714,False,False
3,BRD-A87435144-001-01-6,0.4401674914103012,0.00029997000299970003,0.0007377640614316947,True,True
4,BRD-K00818915-001-02-9,0.17061193471524735,0.015998400159984,0.024986390249863905,True,True
5,BRD-K01826510-001-09-9,0.0550443185384459,0.05879412058794121,0.06859314068593142,False,False
6,BRD-K02965346-001-01-8,1.0,9.999000099990002e-05,0.0005352405935877001,True,True
7,BRD-K03063480-001-08-9,0.6081349206349207,0.00019998000199980003,0.0005686931306869313,True,True
8,BRD-K04923131-001-17-9,1.0,9.999000099990002e-05,0.0005352405935877001,True,True
9,BRD-K06182768-001-02-3,0.027085974534462307,0.15798420157984203,0.1732115945032003,False,False
10,BRD-K06883221-001-02-9,0.026828044084657755,0.16008399160083991,0.17342432423424323,False,False
11,BRD-K09372874-001-02-9,0.48792937739364317,0.00019998000199980003,0.0005686931306869313,True,True
12,BRD-K12511835-003-03-9,0.6680380485527544,0.00019998000199980003,0.0005686931306869313,True,True
13,BRD-K12737986-001-01-4,0.050052447075986245,0.0670932906709329,0.07728467659563157,False,False
14,BRD-K13094524-001-10-9,0.4651129043532499,0.00029997000299970003,0.0007377640614316947,True,True
15,BRD-K13606314-001-02-9,0.014955052258692494,0.37046295370462956,0.3787879639002392,False,False
16,BRD-K16189898-001-26-9,0.6558205945068314,0.00019998000199980003,0.0005686931306869313,True,True
17,BRD-K16803204-001-02-9,0.14311664762484344,0.0168983101689831,0.024986390249863905,True,True
18,BRD-K17953061-001-05-1,0.8402777777777778,9.999000099990002e-05,0.0005352405935877001,True,True
19,BRD-K19477839-001-10-9,0.013988075573391313,0.4042595740425957,0.40875134708751343,False,False
20,BRD-K19871656-001-01-3,0.7028186274509803,9.999000099990002e-05,0.0005352405935877001,True,True
21,BRD-K20290250-001-03-9,0.2504291656933338,0.008099190080991902,0.014348565143485653,True,True
22,BRD-K21728777-001-03-9,0.4587192753205566,0.00029997000299970003,0.0007377640614316947,True,True
