,Metadata_broad_sample,mean_average_precision,indices,p_value,corrected_p_value,below_p,below_corrected_p
43,BRD-K54759182-003-09-8,0.3941137566137566,"[2, 29, 94, 111]",0.1287871212878712,0.1921082085339853,False,False
44,BRD-K54955827-001-03-9,0.8258928571428571,"[212, 236, 245, 361]",0.0017998200179982,0.0060660600606606005,True,True
45,BRD-K56301217-001-02-5,0.39937378167641324,"[27, 69, 124, 296]",0.1262873712628737,0.19153584641535845,False,False
46,BRD-K56932272-001-02-9,0.7037719298245614,"[40, 117, 279, 352]",0.0105989401059894,0.02755724427557244,True,True
47,BRD-K57080016-001-19-1,0.37650111326581914,"[59, 200, 227, 314]",0.1341865813418658,0.19382506193825064,False,False
48,BRD-K60130390-001-02-1,1.0,"[57, 152, 223, 266]",9.999000099990002e-05,0.00064993500649935,True,True
49,BRD-K61397605-001-04-2,0.9375,"[61, 74, 123, 154]",0.00039996000399960006,0.0020220200202202003,True,True
50,BRD-K61688984-001-04-5,0.4838470507820353,"[62, 157, 239, 282]",0.05119488051194881,0.08959104089591041,False,False
51,BRD-K62391742-001-19-9,0.659057528622746,"[0, 151, 327, 374]",0.0122987701229877,0.029397060293970604,True,True
52,BRD-K63631219-001-01-6,0.415089051815058,"[82, 250, 295, 379]",0.10848915108489152,0.17021573704698498,False,False
53,BRD-K64881305-001-07-9,1.0,"[45, 130, 240, 341]",9.999000099990002e-05,0.00064993500649935,True,True
54,BRD-K66401437-001-03-3,1.0,"[131, 213, 256, 364]",9.999000099990002e-05,0.00064993500649935,True,True
55,BRD-K66430217-001-05-9,0.28379273504273506,"[35, 159, 204, 324]",0.19888011198880112,0.24791904371206713,False,False
56,BRD-K67578145-001-13-9,0.30974537037037037,"[25, 26, 203, 300]",0.17068293170682933,0.21927525557303423,False,False
57,BRD-K67772619-001-06-9,0.7122615066093327,"[66, 230, 289, 331]",0.008599140085991401,0.023712780237127806,True,True
58,BRD-K68756823-001-12-9,0.17564469749252357,"[56, 80, 329, 351]",0.4527547245275472,0.4904842849048428,False,False
59,BRD-K69023402-001-03-3,0.8140838206627681,"[116, 199, 217, 368]",0.0017998200179982,0.0060660600606606005,True,True
60,BRD-K70446295-001-04-9,0.38495624745624746,"[178, 310, 333, 345]",0.13088691130886912,0.1921082085339853,False,False
61,BRD-K70578146-001-13-9,0.7817391304347826,"[54, 269, 312, 337]",0.0034996500349965005,0.010615605106156051,True,True
62,BRD-K70642949-001-06-9,1.0,"[3, 125, 196, 370]",9.999000099990002e-05,0.00064993500649935,True,True
63,BRD-K72898849-001-03-9,0.6463878713878713,"[10, 188, 311, 367]",0.012998700129987,0.029572042795720427,True,True
64,BRD-K72951360-001-02-9,1.0,"[48, 147, 237, 276]",9.999000099990002e-05,0.00064993500649935,True,True
65,BRD-K73397362-001-09-9,0.8573607932875668,"[4, 175, 251, 264]",0.0013998600139986002,0.005095490450954904,True,True
66,BRD-K73982490-001-04-9,0.12100213245522169,"[78, 121, 155, 358]",0.7362263773622638,0.7527707903366967,False,False
67,BRD-K75009076-001-04-9,0.653931623931624,"[23, 160, 277, 372]",0.012598740125987402,0.029397060293970604,True,True
68,BRD-K76908866-001-08-9,0.9067028985507246,"[44, 109, 235, 288]",0.0006999300069993001,0.0031846815318468157,True,True
69,BRD-K82164249-001-03-5,0.2846586162375636,"[135, 149, 244, 328]",0.197980201979802,0.24791904371206713,False,False
70,BRD-K82941592-238-06-9,0.1697937003084062,"[6, 211, 366, 381]",0.47625237476252374,0.5051053034231461,False,False
71,BRD-K83192048-050-01-9,0.5268849206349207,"[190, 209, 225, 304]",0.0357964203579642,0.06777893639207508,True,False
72,BRD-K83607951-001-04-9,0.31645459803354536,"[106, 138, 241, 287]",0.1658834116588341,0.21927525557303423,False,False
73,BRD-K84937637-001-21-9,0.855072463768116,"[36, 112, 259, 275]",0.0013998600139986002,0.005095490450954904,True,True
74,BRD-K85606544-001-07-5,0.881547619047619,"[104, 133, 309, 378]",0.0006999300069993001,0.0031846815318468157,True,True
75,BRD-K85776940-001-01-9,0.16942052099946836,"[52, 207, 280, 371]",0.47735226477352266,0.5051053034231461,False,False
76,BRD-K86118762-001-05-9,1.0,"[166, 184, 187, 357]",9.999000099990002e-05,0.00064993500649935,True,True
77,BRD-K86718786-001-03-9,0.14270935319696929,"[7, 122, 144, 267]",0.6021397860213978,0.6226672787266727,False,False
78,BRD-K87632963-001-05-9,0.5334325396825397,"[163, 183, 284, 340]",0.0334966503349665,0.06485521660599897,True,False
79,BRD-K88677950-001-04-9,0.22931166056166055,"[113, 139, 252, 332]",0.29987001299870014,0.35218144852181454,False,False
80,BRD-K91900765-001-09-9,0.34884612936083526,"[68, 126, 171, 248]",0.1436856314368563,0.20115988401159882,False,False
81,BRD-K93942811-001-03-9,0.3528373015873016,"[37, 215, 228, 308]",0.14178582141785823,0.20115988401159882,False,False
82,BRD-K94455792-001-01-8,0.6322324870118988,"[12, 128, 293, 317]",0.014698530146985302,0.031106191706410755,True,True
83,BRD-K97452254-001-02-9,0.8070238095238096,"[55, 242, 268, 323]",0.0024997500249975004,0.008124187581241876,True,True
84,BRD-K98203492-001-06-9,0.6716280284043442,"[33, 58, 99, 224]",0.011698830116988301,0.028772798395836092,True,True
85,BRD-K98251413-001-07-9,0.27725468975468975,"[87, 156, 286, 305]",0.2084791520847915,0.2563730113475139,False,False
86,BRD-K99092662-001-02-9,0.11307330197036079,"[21, 95, 182, 192]",0.7973202679732027,0.7973202679732027,False,False
87,BRD-K99113996-001-02-0,0.7098665782102315,"[83, 84, 246, 359]",0.0091990800919908,0.024621067305034203,True,True
88,BRD-K99433989-001-02-9,1.0,"[30, 51, 290, 363]",9.999000099990002e-05,0.00064993500649935,True,True
89,BRD-M87138257-003-01-1,1.0,"[42, 50, 107, 325]",9.999000099990002e-05,0.00064993500649935,True,True
90,control,0.13764933692608083,"[18, 24, 39, 46, 53, 81, 108, 119, 140, 146, 173, 210, 216, 229, 243, 247, 270, 285, 303, 336, 347, 353, 365, 382]",0.014298570142985701,0.030980235309802352,True,True
