,Metadata_broad_sample,mean_average_precision,p_value,corrected_p_value,below_p,below_corrected_p
0,BRD-A12994259-001-11-9,0.03893526105118518,0.09619038096190381,0.17163381701045582,False,False
1,BRD-A22769835-300-05-7,0.011960888635379814,0.5023497650234976,0.5254463059441181,False,False
2,BRD-A53576514-048-02-8,0.08269713496497018,0.0344965503449655,0.09714616773616755,True,False
3,BRD-A87435144-001-01-6,0.07923594277672377,0.0362963703629637,0.09714616773616755,True,False
4,BRD-K00818915-001-02-9,0.036952131372841236,0.10368963103689631,0.1740407777404078,False,False
5,BRD-K01826510-001-09-9,0.01999505953465682,0.24797520247975202,0.29691767665338725,False,False
6,BRD-K02965346-001-01-8,0.7839630779848171,9.999000099990002e-05,0.0018198180181981803,True,True
7,BRD-K03063480-001-08-9,0.20907580506933401,0.008599140085991401,0.05216811652168117,True,False
8,BRD-K04923131-001-17-9,0.6737778147787006,9.999000099990002e-05,0.0018198180181981803,True,True
9,BRD-K06182768-001-02-3,0.014017440062172759,0.40285971402859716,0.4389227743892277,False,False
10,BRD-K06883221-001-02-9,0.028592746365688232,0.1466853314668533,0.22112233221122332,False,False
11,BRD-K09372874-001-02-9,0.019206837467109657,0.2632736726327367,0.3064118588141186,False,False
12,BRD-K12511835-003-03-9,0.05593599610075991,0.0575942405759424,0.12035614620356146,False,False
13,BRD-K12737986-001-01-4,0.026231535903747605,0.1650834916508349,0.22761511727615116,False,False
14,BRD-K13094524-001-10-9,0.1215730314904181,0.020397960203979604,0.07424857514248576,True,False
15,BRD-K13606314-001-02-9,0.09623561826679818,0.027497250274972504,0.09267591759342585,True,False
16,BRD-K16189898-001-26-9,0.05234945408236788,0.062993700629937,0.12196652675158015,False,False
17,BRD-K16803204-001-02-9,0.030804792071795754,0.1317868213178682,0.20676897827458632,False,False
18,BRD-K17953061-001-05-1,0.14409233693621437,0.016698330166983303,0.06844098198875764,True,False
19,BRD-K19477839-001-10-9,0.013969942079582319,0.40515948405159485,0.4389227743892277,False,False
20,BRD-K19871656-001-01-3,0.05369357057299469,0.061193880611938804,0.12145307208409593,False,False
21,BRD-K20290250-001-03-9,0.062063839122901594,0.0494950504949505,0.1126012398760124,True,False
22,BRD-K21728777-001-03-9,0.0383968326755355,0.09829017098290171,0.172007799220078,False,False
23,BRD-K23383398-001-08-1,0.08970766414961859,0.032396760323967606,0.09714616773616755,True,False
24,BRD-K24600306-003-02-9,0.025576355424063772,0.1718828117188281,0.2334527741255725,False,False
