,Metadata_broad_sample,mean_average_precision,indices,p_value,corrected_p_value,below_p,below_corrected_p
0,BRD-A12994259-001-11-9,0.14227589146319797,"[77, 162, 222, 339]",0.6041395860413958,0.6177157565142363,False,False
1,BRD-A22769835-300-05-7,0.4085520765783924,"[32, 127, 165, 348]",0.11708829117088292,0.18370749131983355,False,False
2,BRD-A53576514-048-02-8,0.25704573934837094,"[38, 67, 233, 306]",0.24127587241275872,0.30076855328165814,False,False
3,BRD-A87435144-001-01-6,0.5403947903947903,"[11, 278, 335, 354]",0.031996800319968,0.05599440055994401,True,False
4,BRD-K00818915-001-02-9,0.41630644682115264,"[72, 91, 96, 153]",0.1070892910708929,0.1709671138149343,False,False
5,BRD-K01826510-001-09-9,0.37062378167641324,"[13, 85, 254, 326]",0.13558644135586442,0.20226829776038793,False,False
6,BRD-K02965346-001-01-8,1.0,"[8, 28, 201, 319]",9.999000099990002e-05,0.0004549545045495451,True,True
7,BRD-K03063480-001-08-9,1.0,"[92, 114, 191, 261]",9.999000099990002e-05,0.0004549545045495451,True,True
8,BRD-K04923131-001-17-9,0.9345238095238095,"[101, 186, 258, 321]",0.00039996000399960006,0.0016543800165438002,True,True
9,BRD-K06182768-001-02-3,0.21401495291201175,"[15, 150, 181, 330]",0.3311668833116688,0.39652876817581395,False,False
10,BRD-K06883221-001-02-9,0.1711169506821681,"[34, 219, 301, 346]",0.46795320467953205,0.506949305069493,False,False
11,BRD-K09372874-001-02-9,0.6245632801811292,"[14, 43, 115, 322]",0.015298470152984701,0.030936906309369062,True,True
12,BRD-K12511835-003-03-9,0.275535113035113,"[198, 218, 291, 313]",0.2111788821117888,0.2706658911573631,False,False
13,BRD-K12737986-001-01-4,0.2411340852130326,"[129, 220, 302, 349]",0.27387261273872615,0.33678929404356867,False,False
14,BRD-K13094524-001-10-9,0.7077614379084968,"[105, 185, 356, 380]",0.009799020097990201,0.025477452254774522,True,True
15,BRD-K13606314-001-02-9,0.19834239834239833,"[5, 134, 202, 375]",0.37176282371762825,0.42823312605448316,False,False
16,BRD-K16189898-001-26-9,0.6908155806182121,"[49, 120, 158, 179]",0.011498850114988501,0.02666245003406636,True,True
17,BRD-K16803204-001-02-9,0.18996903437692914,"[180, 189, 262, 355]",0.40055994400559947,0.4556369363063694,False,False
18,BRD-K17953061-001-05-1,1.0,"[141, 292, 343, 376]",9.999000099990002e-05,0.0004549545045495451,True,True
19,BRD-K19477839-001-10-9,0.2907163742690059,"[1, 64, 221, 362]",0.1887811218878112,0.24897220422885247,False,False
20,BRD-K19871656-001-01-3,0.7547619047619047,"[79, 98, 142, 197]",0.0051994800519948,0.014786021397860212,True,True
21,BRD-K20290250-001-03-9,0.5575174825174825,"[89, 145, 194, 272]",0.026097390260973904,0.0474972502749725,True,True
22,BRD-K21728777-001-03-9,0.7801288244766506,"[22, 132, 297, 377]",0.0034996500349965005,0.010981660454644191,True,True
23,BRD-K23383398-001-08-1,0.42450175920570654,"[70, 136, 143, 263]",0.0994900509949005,0.16264623537646233,False,False
24,BRD-K24600306-003-02-9,0.7095580808080808,"[41, 253, 274, 338]",0.0091990800919908,0.024621067305034203,True,True
25,BRD-K24696047-001-03-9,1.0,"[71, 90, 93, 110]",9.999000099990002e-05,0.0004549545045495451,True,True
26,BRD-K25433859-003-03-1,0.6568713450292397,"[169, 234, 298, 307]",0.0122987701229877,0.02666245003406636,True,True
27,BRD-K25611237-001-09-9,0.5567307692307693,"[231, 255, 334, 342]",0.026097390260973904,0.0474972502749725,True,True
28,BRD-K28936863-051-14-0,0.688864522417154,"[65, 100, 320, 369]",0.011498850114988501,0.02666245003406636,True,True
29,BRD-K30707190-001-06-9,0.5666666666666667,"[257, 281, 318, 344]",0.0235976402359764,0.044737192947371926,True,True
30,BRD-K32730239-001-03-9,0.177774064171123,"[118, 249, 271, 360]",0.44695530446955306,0.49601137447230886,False,False
31,BRD-K33818169-003-04-6,0.33985551485551485,"[193, 232, 315, 350]",0.1483851614838516,0.2109851514848515,False,False
32,BRD-K36234266-001-10-6,0.1567843884987848,"[9, 102, 226, 383]",0.5302469753024698,0.5546261465807443,False,False
33,BRD-K37379014-001-02-0,1.0,"[63, 86, 137, 208]",9.999000099990002e-05,0.0004549545045495451,True,True
34,BRD-K38627885-001-01-9,1.0,"[20, 161, 238, 273]",9.999000099990002e-05,0.0004549545045495451,True,True
35,BRD-K39520573-001-01-2,0.45218151588120625,"[60, 167, 174, 265]",0.07089291070892911,0.12172179008514243,False,False
36,BRD-K39974922-001-05-9,0.8375,"[73, 97, 172, 206]",0.0013998600139986002,0.005095490450954904,True,True
37,BRD-K44227013-001-15-9,1.0,"[88, 103, 283, 294]",9.999000099990002e-05,0.0004549545045495451,True,True
38,BRD-K45909031-001-03-9,1.0,"[19, 31, 176, 214]",9.999000099990002e-05,0.0004549545045495451,True,True
39,BRD-K49669041-001-10-9,0.7742857142857142,"[17, 47, 76, 164]",0.0037996200379962005,0.011525514115255141,True,True
40,BRD-K50055394-001-04-9,0.35446548821548823,"[75, 168, 260, 299]",0.14178582141785823,0.2075459120754591,False,False
41,BRD-K53665955-001-05-9,0.3048115079365079,"[148, 205, 316, 373]",0.17568243175682433,0.23861345208762705,False,False
