,Metadata_plate_map_name,Metadata_control_type,Metadata_broad_sample,Metadata_mg_per_ml,Metadata_mmoles_per_liter,Metadata_solvent,Metadata_BRD ID,Metadata_BRD with batch,Metadata_Common Name,Metadata_MoA,Metadata_Plate,Metadata_Well,Metadata_Site_Count,Metadata_Count_Cells,Metadata_Count_CellsWithNuclei,Metadata_Count_Cytoplasm,Metadata_Count_FilterMaskedNuclei,Metadata_Count_MaskedNuclei,Metadata_Count_Nuclei,Metadata_Count_NucleiPassingFilter,Metadata_Count_PreCells,Metadata_Count_RunCellpose,Metadata_Count_SmallCells,Metadata_Object_Count,n_pos_pairs,n_total_pairs,average_precision
16,S-C-7314-04-CMP-001,trt,BRD-K53972329-001-12-9,1.5318,5.0,DMSO,K53972329,BRD-K53972329-001-07-0,ruxolitinib,JAK inhibitor,BR00122248_24h,A17,4,528,573,528,564,1001,485,550,577,1113,577,528,3,355,0.0372696954786507
17,S-C-7314-04-CMP-001,trt,BRD-K49669041-001-10-9,2.3568,5.0,DMSO,K49669041,BRD-K49669041-001-08-4,BX-912,pyruvate dehydrogenase kinase inhibitor,BR00122248_24h,A18,4,354,390,354,386,1044,332,383,393,1186,393,354,3,355,0.7777777777777777
18,S-C-7314-04-CMP-001,trt,BRD-K45909031-001-03-9,2.4849,5.0,DMSO,K45909031,BRD-K45909031-001-01-5,WZ4003,AMPK inhibitor,BR00122248_24h,A20,4,629,678,629,671,1424,571,652,682,1543,682,629,3,359,0.9166666666666666
19,S-C-7314-04-CMP-001,trt,BRD-K38627885-001-01-9,2.0674,5.0,DMSO,K38627885,BRD-K38627885-001-01-9,APY0201,phosphoinositide dependent kinase inhibitor,BR00122248_24h,A21,4,225,262,225,257,881,211,252,268,1133,268,225,3,355,0.2686868686868687
20,S-C-7314-04-CMP-001,trt,BRD-K99092662-001-02-9,1.5286,5.0,DMSO,K99092662,BRD-K99092662-001-01-1,PS178990,androgen receptor modulator,BR00122248_24h,A22,4,579,608,579,601,1179,542,593,611,1312,611,579,3,355,0.02005385487528345
21,S-C-7314-04-CMP-001,trt,BRD-K21728777-001-03-9,2.5179,5.0,DMSO,K21728777,BRD-K21728777-001-02-3,AMG900,Aurora kinase inhibitor,BR00122248_24h,A23,4,292,309,292,303,937,277,303,312,1089,312,292,3,355,0.13603540647565804
22,S-C-7314-04-CMP-001,trt,BRD-K75009076-001-04-9,1.8813,5.0,DMSO,K75009076,BRD-K75009076-001-02-1,SCH-900776,CHK inhibitor,BR00122248_24h,A24,4,397,421,397,420,980,383,420,426,1091,426,397,3,355,0.09406693711967545
23,S-C-7314-04-CMP-001,trt,BRD-K67578145-001-13-9,1.6719,5.0,DMSO,K67578145,BRD-K67578145-001-09-7,GDC-0879,RAF inhibitor,BR00122248_24h,B02,4,615,667,615,660,1250,583,653,671,1405,671,615,3,355,0.00853620454510038
24,S-C-7314-04-CMP-001,trt,BRD-K67578145-001-13-9,1.6719,5.0,DMSO,K67578145,BRD-K67578145-001-09-7,GDC-0879,RAF inhibitor,BR00122248_24h,B03,4,496,537,496,528,911,472,526,539,1023,539,496,3,355,0.014306818342002509
25,S-C-7314-04-CMP-001,trt,BRD-K56301217-001-02-5,4.0671,5.0,DMSO,K56301217,BRD-K56301217-001-07-4,ABT-737,BCL inhibitor,BR00122248_24h,B04,4,468,513,468,499,1005,437,493,524,1113,524,468,3,355,0.08846469622331692
26,S-C-7314-04-CMP-001,trt,BRD-K02965346-001-01-8,2.8404,5.0,DMSO,K02965346,BRD-K02965346-001-07-5,SU-11274,hepatocyte growth factor receptor inhibitor,BR00122248_24h,B05,4,543,604,543,596,1276,456,579,605,1351,605,543,3,355,0.8666666666666667
27,S-C-7314-04-CMP-001,trt,BRD-K54759182-003-09-8,1.6595,5.0,DMSO,K54759182,BRD-K54759182-003-08-0,dosulepin,tricyclic antidepressant,BR00122248_24h,B06,4,603,647,603,636,1282,550,628,651,1403,651,603,3,355,0.03971910442498678
28,S-C-7314-04-CMP-001,trt,BRD-K99433989-001-02-9,2.4503,5.0,DMSO,K99433989,BRD-K99433989-001-02-9,SAG,smoothened receptor agonist,BR00122248_24h,B07,4,564,612,564,606,1322,519,597,613,1418,613,564,3,355,0.5285714285714286
29,S-C-7314-04-CMP-001,trt,BRD-K45909031-001-03-9,2.4849,5.0,DMSO,K45909031,BRD-K45909031-001-01-5,WZ4003,AMPK inhibitor,BR00122248_24h,B08,4,517,564,517,559,1201,472,540,564,1299,564,517,3,359,0.9166666666666666
30,S-C-7314-04-CMP-001,trt,BRD-A22769835-300-05-7,1.9389,5.0,DMSO,A22769835,BRD-A22769835-300-05-7,homochlorcyclizine,antihistamine,BR00122248_24h,B09,4,530,559,530,554,1235,499,545,560,1374,560,530,3,355,0.04315875613747955
31,S-C-7314-04-CMP-001,trt,BRD-K98203492-001-06-9,2.0875,5.0,DMSO,K98203492,BRD-K98203492-003-04-1,GSK-J4,histone lysine demethylase inhibitor,BR00122248_24h,B10,4,435,473,435,463,984,409,457,475,1073,475,435,3,355,0.7555555555555555
32,S-C-7314-04-CMP-001,trt,BRD-K06883221-001-02-9,2.0725,5.0,DMSO,K06883221,BRD-K06883221-001-01-9,apratastat,tumor necrosis factor production inhibitor,BR00122248_24h,B11,4,602,652,602,633,1161,554,624,658,1325,658,602,3,355,0.010979161226211745
33,S-C-7314-04-CMP-001,trt,BRD-K66430217-001-05-9,1.6909,5.0,DMSO,K66430217,BRD-K66430217-001-03-8,KH-CB19,CDC inhibitor,BR00122248_24h,B12,4,575,636,575,626,1119,545,612,648,1238,648,575,3,355,0.03306282640647965
34,S-C-7314-04-CMP-001,trt,BRD-K84937637-001-21-9,4.5709,5.0,DMSO,K84937637,BRD-K84937637-001-11-5,sirolimus,mTOR inhibitor,BR00122248_24h,B13,4,527,560,527,553,1245,495,551,564,1333,564,527,3,355,0.20222854433380752
35,S-C-7314-04-CMP-001,trt,BRD-K93942811-001-03-9,1.9224,5.0,DMSO,K93942811,BRD-K93942811-001-01-3,ML-323,ubiquitin specific protease inhibitor,BR00122248_24h,B14,4,618,660,618,653,1395,571,641,661,1516,661,618,3,355,0.03379386191016256
36,S-C-7314-04-CMP-001,trt,BRD-A53576514-048-02-8,2.3075,5.0,DMSO,A53576514,BRD-A53576514-048-14-3,orphenadrine,acetylcholine receptor antagonist,BR00122248_24h,B15,4,531,575,531,565,1068,485,549,576,1208,576,531,3,355,0.03512767425810904
37,S-C-7314-04-CMP-001,trt,BRD-K56932272-001-02-9,2.4378,5.0,DMSO,K56932272,BRD-K56932272-001-02-9,BMS-566419,inosine monophosphate dehydrogenase inhibitor,BR00122248_24h,B17,4,571,618,571,604,1184,504,596,622,1312,622,571,3,355,0.0518811860359934
38,S-C-7314-04-CMP-001,trt,BRD-K24600306-003-02-9,2.3445,5.0,DMSO,K24600306,BRD-K24600306-003-02-9,ML-298,phospholipase inhibitor,BR00122248_24h,B18,4,551,591,551,581,1229,514,573,592,1358,592,551,3,355,0.10790937996820349
39,S-C-7314-04-CMP-001,trt,BRD-M87138257-003-01-1,2.3499,5.0,DMSO,M87138257,BRD-M87138257-003-01-1,acriflavine,hypoxia inducible factor inhibitor,BR00122248_24h,B19,4,109,150,109,128,195,99,128,229,280,229,109,3,355,1.0
40,S-C-7314-04-CMP-001,trt,BRD-K09372874-001-02-9,2.2623,5.0,DMSO,K09372874,BRD-K09372874-001-01-0,merimepodib,inosine monophosphate dehydrogenase inhibitor,BR00122248_24h,B20,4,450,492,450,478,890,416,470,498,1010,498,450,3,355,0.7435897435897436
41,S-C-7314-04-CMP-001,trt,BRD-K76908866-001-08-9,2.3477,5.0,DMSO,K76908866,BRD-K76908866-001-07-6,CP-724714,EGFR inhibitor,BR00122248_24h,B21,4,610,668,610,658,1336,537,642,668,1430,668,610,3,355,0.23174603174603173
42,S-C-7314-04-CMP-001,trt,BRD-K64881305-001-07-9,2.5853,5.0,DMSO,K64881305,BRD-K64881305-001-05-2,ispinesib,kinesin inhibitor,BR00122248_24h,B22,4,148,189,148,169,261,136,169,267,284,267,148,3,355,1.0
43,S-C-7314-04-CMP-001,trt,BRD-K49669041-001-10-9,2.3568,5.0,DMSO,K49669041,BRD-K49669041-001-08-4,BX-912,pyruvate dehydrogenase kinase inhibitor,BR00122248_24h,B24,4,342,385,342,381,1003,319,377,389,1151,389,342,3,355,0.7555555555555555
44,S-C-7314-04-CMP-001,trt,BRD-K72951360-001-02-9,3.6182,5.0,DMSO,K72951360,BRD-K72951360-001-01-4,valrubicin,DNA inhibitor,BR00122248_24h,C01,4,204,222,204,217,488,201,216,226,554,226,204,3,355,1.0
45,S-C-7314-04-CMP-001,trt,BRD-K16189898-001-26-9,2.3267,5.0,DMSO,K16189898,BRD-K16189898-003-03-3,CHIR-99021,glycogen synthase kinase inhibitor,BR00122248_24h,C02,4,400,437,400,432,962,363,423,438,1066,438,400,3,355,0.3666666666666667
46,S-C-7314-04-CMP-001,trt,BRD-M87138257-003-01-1,2.3499,5.0,DMSO,M87138257,BRD-M87138257-003-01-1,acriflavine,hypoxia inducible factor inhibitor,BR00122248_24h,C03,4,129,158,129,145,213,128,145,216,296,216,129,3,355,1.0
47,S-C-7314-04-CMP-001,trt,BRD-K99433989-001-02-9,2.4503,5.0,DMSO,K99433989,BRD-K99433989-001-02-9,SAG,smoothened receptor agonist,BR00122248_24h,C04,4,611,648,611,643,1432,555,634,648,1547,648,611,3,355,0.5444444444444444
48,S-C-7314-04-CMP-001,trt,BRD-K85776940-001-01-9,1.983,5.0,DMSO,K85776940,BRD-K85776940-001-01-9,delta-Tocotrienol,HMGCR inhibitor,BR00122248_24h,C05,4,545,601,545,588,1109,498,577,605,1253,605,545,3,355,0.035840455840455844
49,S-C-7314-04-CMP-001,trt,BRD-K70578146-001-13-9,0.16697,0.133,DMSO,K70578146,BRD-K70578146-001-09-1,DACTINOMYCIN,Apoptosis inducer (transcription inhibitor),BR00122248_24h,C07,4,243,263,243,256,557,233,255,286,645,286,243,3,359,0.16477272727272727
50,S-C-7314-04-CMP-001,trt,BRD-K97452254-001-02-9,2.3578,5.0,DMSO,K97452254,BRD-K97452254-001-01-3,AMG-925,CDK inhibitor,BR00122248_24h,C08,4,497,543,497,542,1177,445,525,545,1284,545,497,3,355,0.03800418569254185
51,S-C-7314-04-CMP-001,trt,BRD-K68756823-001-12-9,1.6367,5.0,DMSO,K68756823,BRD-K68756823-001-07-1,FR-180204,MAP kinase inhibitor,BR00122248_24h,C09,4,515,567,515,555,1040,459,544,570,1176,570,515,3,355,0.02626891992899187
52,S-C-7314-04-CMP-001,trt,BRD-K60130390-001-02-1,2.7335,5.0,DMSO,K60130390,BRD-K60130390-001-02-1,UNC0642,histone lysine methyltransferase inhibitor,BR00122248_24h,C10,4,556,594,556,589,1242,516,576,598,1353,598,556,3,355,0.8055555555555555
53,S-C-7314-04-CMP-001,trt,BRD-K98203492-001-06-9,2.0875,5.0,DMSO,K98203492,BRD-K98203492-003-04-1,GSK-J4,histone lysine demethylase inhibitor,BR00122248_24h,C11,4,353,389,353,384,757,329,381,394,828,394,353,3,355,0.7555555555555555
54,S-C-7314-04-CMP-001,trt,BRD-K57080016-001-19-1,2.2884,5.0,DMSO,K57080016,BRD-K57080016-001-01-9,selumetinib,MEK inhibitor,BR00122248_24h,C12,4,541,594,541,578,1075,508,575,598,1203,598,541,3,355,0.08657407407407407
55,S-C-7314-04-CMP-001,trt,BRD-K39520573-001-01-2,2.6047,5.0,DMSO,K39520573,BRD-K39520573-001-03-8,GW-5074,RAF inhibitor,BR00122248_24h,C13,4,554,623,554,599,1031,495,584,631,1149,631,554,3,355,0.7222222222222222
56,S-C-7314-04-CMP-001,trt,BRD-K61397605-001-04-2,2.7035,5.0,DMSO,K61397605,BRD-K61397605-001-07-5,romidepsin,HDAC inhibitor,BR00122248_24h,C14,4,280,315,280,304,614,266,303,329,834,329,280,3,355,1.0
57,S-C-7314-04-CMP-001,trt,BRD-K61688984-001-04-5,1.812,5.0,DMSO,K61688984,BRD-K61688984-001-02-9,RGFP966,HDAC inhibitor,BR00122248_24h,C15,4,457,504,457,481,840,415,477,515,942,515,457,3,355,0.8095238095238096
58,S-C-7314-04-CMP-001,trt,BRD-K37379014-001-02-0,2.1024,5.0,DMSO,K37379014,BRD-K37379014-001-01-2,filanesib,kinesin inhibitor,BR00122248_24h,C16,4,105,140,105,124,197,98,124,247,258,247,105,3,355,1.0
59,S-C-7314-04-CMP-001,trt,BRD-K19477839-001-10-9,1.797,5.0,DMSO,K19477839,BRD-K19477839-001-07-6,SGX523,hepatocyte growth factor receptor inhibitor,BR00122248_24h,C17,4,487,529,487,517,943,447,509,530,1031,530,487,3,355,0.06301863994171686
60,S-C-7314-04-CMP-001,trt,BRD-K28936863-051-14-0,2.1275,5.0,DMSO,K28936863,BRD-K28936863-051-32-2,ketotifen,phosphodiesterase inhibitor,BR00122248_24h,C18,4,532,581,532,572,1192,480,556,582,1306,582,532,3,355,0.40131578947368424
61,S-C-7314-04-CMP-001,trt,BRD-K67772619-001-06-9,1.4213,5.0,DMSO,K67772619,BRD-K67772619-001-05-1,rheochrysidin,protein tyrosine kinase inhibitor,BR00122248_24h,C19,4,544,596,544,579,981,486,569,603,1090,603,544,3,355,1.0
62,S-C-7314-04-CMP-001,trt,BRD-A53576514-048-02-8,2.3075,5.0,DMSO,A53576514,BRD-A53576514-048-14-3,orphenadrine,acetylcholine receptor antagonist,BR00122248_24h,C20,4,556,611,556,601,1206,511,590,614,1320,614,556,3,355,0.028358416945373468
63,S-C-7314-04-CMP-001,trt,BRD-K91900765-001-09-9,2.1813,5.0,DMSO,K91900765,BRD-K91900765-001-08-4,VX-745,p38 MAPK inhibitor,BR00122248_24h,C21,4,578,632,578,616,1124,543,606,634,1249,634,578,3,355,0.013325207490652344
64,S-C-7314-04-CMP-001,trt,BRD-K56301217-001-02-5,4.0671,5.0,DMSO,K56301217,BRD-K56301217-001-07-4,ABT-737,BCL inhibitor,BR00122248_24h,C22,4,524,568,524,560,1097,500,557,575,1218,575,524,3,355,0.14523809523809525
65,S-C-7314-04-CMP-001,trt,BRD-K23383398-001-08-1,2.4067,5.0,DMSO,K23383398,BRD-K23383398-001-09-9,T-0901317,LXR agonist,BR00122248_24h,C23,4,625,655,625,647,1227,586,641,658,1377,658,625,3,355,0.3333333333333333
66,S-C-7314-04-CMP-001,trt,BRD-K24696047-001-03-9,2.1978,5.0,DMSO,K24696047,BRD-K24696047-001-02-3,NVP-AEW541,IGF-1 inhibitor,BR00122248_24h,C24,4,477,517,477,504,1016,415,495,519,1096,519,477,3,355,1.0
67,S-C-7314-04-CMP-001,trt,BRD-K00818915-001-02-9,1.7613,5.0,DMSO,K00818915,BRD-K00818915-003-01-8,SHP099,protein tyrosine kinase inhibitor,BR00122248_24h,D01,4,537,587,537,575,1174,513,570,589,1289,589,537,3,355,0.41230936819172115
68,S-C-7314-04-CMP-001,trt,BRD-K39974922-001-05-9,2.1343,5.0,DMSO,K39974922,BRD-K39974922-001-04-3,lenvatinib,FGFR inhibitor,BR00122248_24h,D02,4,581,635,581,631,1424,535,620,635,1557,635,581,3,355,0.4083333333333334
69,S-C-7314-04-CMP-001,trt,BRD-K61397605-001-04-2,2.7035,5.0,DMSO,K61397605,BRD-K61397605-001-07-5,romidepsin,HDAC inhibitor,BR00122248_24h,D03,4,239,266,239,260,525,229,260,283,736,283,239,3,355,1.0
70,S-C-7314-04-CMP-001,trt,BRD-K50055394-001-04-9,2.0844,5.0,DMSO,K50055394,BRD-K50055394-001-03-6,halopemide,phospholipase inhibitor,BR00122248_24h,D04,4,530,619,530,599,1101,462,584,626,1227,626,530,3,355,0.10951765719207579
71,S-C-7314-04-CMP-001,trt,BRD-K49669041-001-10-9,2.3568,5.0,DMSO,K49669041,BRD-K49669041-001-08-4,BX-912,pyruvate dehydrogenase kinase inhibitor,BR00122248_24h,D05,4,394,428,394,422,1101,367,418,429,1223,429,394,3,355,0.12426900584795321
72,S-C-7314-04-CMP-001,trt,BRD-A12994259-001-11-9,1.3662,5.0,DMSO,A12994259,BRD-A12994259-001-02-1,pomalidomide,tumor necrosis factor production inhibitor,BR00122248_24h,D06,4,531,576,531,566,1097,488,553,583,1244,583,531,3,355,0.0181549835123923
73,S-C-7314-04-CMP-001,trt,BRD-K73982490-001-04-9,1.8969,5.0,DMSO,K73982490,BRD-K73982490-001-02-9,BI-78D3,JNK inhibitor,BR00122248_24h,D07,4,474,514,474,501,923,424,493,517,1058,517,474,3,355,0.12701884107023528
74,S-C-7314-04-CMP-001,trt,BRD-K19871656-001-01-3,1.8291,5.0,DMSO,K19871656,BRD-K19871656-001-01-3,CPI-0610,bromodomain inhibitor,BR00122248_24h,D08,4,484,553,484,523,818,429,515,573,932,573,484,3,355,0.8333333333333334
75,S-C-7314-04-CMP-001,trt,BRD-K68756823-001-12-9,1.6367,5.0,DMSO,K68756823,BRD-K68756823-001-07-1,FR-180204,MAP kinase inhibitor,BR00122248_24h,D09,4,592,644,592,634,1231,548,623,644,1371,644,592,3,355,0.014720383470656337
76,S-C-7314-04-CMP-001,trt,BRD-K63631219-001-01-6,1.1784,5.0,DMSO,K63631219,BRD-K63631219-001-01-6,quazinone,phosphodiesterase inhibitor,BR00122248_24h,D11,4,558,600,558,590,1073,534,583,606,1217,606,558,3,355,0.020134647358310147
77,S-C-7314-04-CMP-001,trt,BRD-K99113996-001-02-0,2.3127,5.0,DMSO,K99113996,BRD-K99113996-001-02-0,AZD2014,mTOR inhibitor,BR00122248_24h,D12,4,348,370,348,362,782,325,357,374,903,374,348,3,355,0.9166666666666666
78,S-C-7314-04-CMP-001,trt,BRD-K99113996-001-02-0,2.3127,5.0,DMSO,K99113996,BRD-K99113996-001-02-0,AZD2014,mTOR inhibitor,BR00122248_24h,D13,4,386,406,386,403,900,366,401,410,1021,410,386,3,355,0.8333333333333334
79,S-C-7314-04-CMP-001,trt,BRD-K01826510-001-09-9,1.8745,5.0,DMSO,K01826510,BRD-K01826510-300-06-9,hydroxyzine,antihistamine,BR00122248_24h,D14,4,561,594,561,584,1085,528,571,598,1218,598,561,3,355,0.022485948037217346
80,S-C-7314-04-CMP-001,trt,BRD-K37379014-001-02-0,2.1024,5.0,DMSO,K37379014,BRD-K37379014-001-01-2,filanesib,kinesin inhibitor,BR00122248_24h,D15,4,100,136,100,118,187,93,118,244,247,244,100,3,355,1.0
81,S-C-7314-04-CMP-001,trt,BRD-K98251413-001-07-9,1.7617,5.0,DMSO,K98251413,BRD-K98251413-001-04-0,IOX2,hypoxia inducible factor inhibitor,BR00122248_24h,D16,4,517,567,517,554,1008,487,549,572,1154,572,517,3,355,0.0231511839708561
82,S-C-7314-04-CMP-001,trt,BRD-K44227013-001-15-9,2.6628,5.0,DMSO,K44227013,BRD-K44227013-001-08-0,ponatinib,Bcr-Abl kinase inhibitor,BR00122248_24h,D17,4,144,151,144,147,355,137,147,164,419,164,144,3,355,1.0
83,S-C-7314-04-CMP-001,trt,BRD-K20290250-001-03-9,2.0624,5.0,DMSO,K20290250,BRD-K20290250-001-02-1,BIX-02188,MEK inhibitor,BR00122248_24h,D18,4,573,618,573,608,1250,523,602,621,1391,621,573,3,355,0.05913380913380913
84,S-C-7314-04-CMP-001,trt,BRD-K24696047-001-03-9,2.1978,5.0,DMSO,K24696047,BRD-K24696047-001-02-3,NVP-AEW541,IGF-1 inhibitor,BR00122248_24h,D19,4,475,536,475,516,936,408,505,538,1005,538,475,3,355,1.0
85,S-C-7314-04-CMP-001,trt,BRD-K00818915-001-02-9,1.7613,5.0,DMSO,K00818915,BRD-K00818915-003-01-8,SHP099,protein tyrosine kinase inhibitor,BR00122248_24h,D20,4,605,658,605,650,1232,547,638,660,1359,660,605,3,355,0.05167811200309508
86,S-C-7314-04-CMP-001,trt,BRD-K03063480-001-08-9,2.0974,5.0,DMSO,K03063480,BRD-K03063480-001-06-6,PF-477736,CHK inhibitor,BR00122248_24h,D21,4,188,215,188,206,433,180,206,225,510,225,188,3,355,0.8666666666666667
87,S-C-7314-04-CMP-001,trt,BRD-K24696047-001-03-9,2.1978,5.0,DMSO,K24696047,BRD-K24696047-001-02-3,NVP-AEW541,IGF-1 inhibitor,BR00122248_24h,D22,4,457,520,457,506,976,397,498,521,1068,521,457,3,355,1.0
88,S-C-7314-04-CMP-001,trt,BRD-K54759182-003-09-8,1.6595,5.0,DMSO,K54759182,BRD-K54759182-003-08-0,dosulepin,tricyclic antidepressant,BR00122248_24h,D23,4,614,655,614,650,1333,561,636,656,1487,656,614,3,355,0.00712765718937666
89,S-C-7314-04-CMP-001,trt,BRD-K99092662-001-02-9,1.5286,5.0,DMSO,K99092662,BRD-K99092662-001-01-1,PS178990,androgen receptor modulator,BR00122248_24h,D24,4,574,620,574,611,1091,525,601,624,1246,624,574,3,355,0.014617835438268875
90,S-C-7314-04-CMP-001,trt,BRD-K00818915-001-02-9,1.7613,5.0,DMSO,K00818915,BRD-K00818915-003-01-8,SHP099,protein tyrosine kinase inhibitor,BR00122248_24h,E01,4,580,618,580,612,1230,525,601,619,1371,619,580,3,355,0.021789974731151202
91,S-C-7314-04-CMP-001,trt,BRD-K39974922-001-05-9,2.1343,5.0,DMSO,K39974922,BRD-K39974922-001-04-3,lenvatinib,FGFR inhibitor,BR00122248_24h,E02,4,466,518,466,514,1133,425,507,523,1247,523,466,3,355,0.4588235294117647
92,S-C-7314-04-CMP-001,trt,BRD-K19871656-001-01-3,1.8291,5.0,DMSO,K19871656,BRD-K19871656-001-01-3,CPI-0610,bromodomain inhibitor,BR00122248_24h,E03,4,504,561,504,539,823,449,526,578,938,578,504,3,355,0.4281609195402299
93,S-C-7314-04-CMP-001,trt,BRD-K98203492-001-06-9,2.0875,5.0,DMSO,K98203492,BRD-K98203492-003-04-1,GSK-J4,histone lysine demethylase inhibitor,BR00122248_24h,E04,4,435,488,435,478,1011,409,476,490,1121,490,435,3,355,0.3422544508513406
94,S-C-7314-04-CMP-001,trt,BRD-K28936863-051-14-0,2.1275,5.0,DMSO,K28936863,BRD-K28936863-051-32-2,ketotifen,phosphodiesterase inhibitor,BR00122248_24h,E05,4,575,621,575,614,1290,540,609,622,1427,622,575,3,355,0.08946360153256705
95,S-C-7314-04-CMP-001,trt,BRD-K04923131-001-17-9,1.7809,5.0,DMSO,K04923131,BRD-K04923131-001-15-4,GSK-3-inhibitor-IX,glycogen synthase kinase inhibitor,BR00122248_24h,E06,4,346,369,346,363,856,293,363,370,978,370,346,3,355,1.0
