,Metadata_broad_sample,mean_average_precision,indices,p_value,corrected_p_value,below_p,below_corrected_p
0,BRD-A12994259-001-11-9,0.0195380191397565,"[72, 152, 209, 319]",0.2863713628637136,0.2997956018351653,False,False
1,BRD-A22769835-300-05-7,0.02921280155588898,"[30, 119, 155, 327]",0.16468353164683533,0.18761414997740733,False,False
2,BRD-A53576514-048-02-8,0.026689239517751814,"[36, 62, 219, 287]",0.18498150184981502,0.20335771300918687,False,False
3,BRD-A87435144-001-01-6,0.23918170850150577,"[11, 261, 316, 332]",0.0096990300969903,0.019598040195980403,True,True
4,BRD-K00818915-001-02-9,0.1245999754922475,"[67, 85, 90, 143]",0.022397760223977603,0.0366508803665088,True,True
5,BRD-K01826510-001-09-9,0.03482186433070887,"[13, 79, 238, 307]",0.1287871212878712,0.15454454554544544,False,False
6,BRD-K02965346-001-01-8,0.9125,"[8, 26, 190, 300]",9.999000099990002e-05,0.0004499550044995501,True,True
7,BRD-K03063480-001-08-9,0.7301346801346801,"[86, 107, 180, 245]",9.999000099990002e-05,0.0004499550044995501,True,True
8,BRD-K04923131-001-17-9,0.8983085808580857,"[95, 175, 242, 302]",9.999000099990002e-05,0.0004499550044995501,True,True
9,BRD-K06182768-001-02-3,0.015316567681681638,"[15, 140, 170, 311]",0.39876012398760124,0.40782285407822855,False,False
10,BRD-K06883221-001-02-9,0.07400649458881499,"[32, 206, 283, 326]",0.0446955304469553,0.06817962271569453,True,False
11,BRD-K09372874-001-02-9,0.389569876628952,"[14, 40, 108, 303]",0.0006999300069993001,0.00224977502249775,True,True
12,BRD-K12511835-003-03-9,0.07666667301263219,"[187, 205, 273, 294]",0.04229577042295771,0.06563136789769299,True,False
13,BRD-K12737986-001-01-4,0.03292164395218233,"[121, 207, 284, 328]",0.1406859314068593,0.16443810164438102,False,False
14,BRD-K13094524-001-10-9,0.533209839965763,"[99, 174, 334, 357]",0.00019998000199980003,0.0008181000081810001,True,True
15,BRD-K13606314-001-02-9,0.05396525484086298,"[5, 126, 191, 352]",0.07119288071192881,0.09708120097081202,False,False
16,BRD-K16189898-001-26-9,0.13412745732387849,"[45, 112, 148, 168]",0.0202979702029797,0.033829950338299504,True,True
17,BRD-K16803204-001-02-9,0.044796336874100166,"[169, 178, 246, 333]",0.0917908209179082,0.11635456172692589,False,False
18,BRD-K17953061-001-05-1,0.7027777777777777,"[132, 274, 323, 353]",9.999000099990002e-05,0.0004499550044995501,True,True
19,BRD-K19477839-001-10-9,0.02474323291812213,"[1, 59, 208, 340]",0.20717928207179281,0.2246522335718235,False,False
20,BRD-K19871656-001-01-3,0.46962085494225236,"[74, 92, 133, 186]",0.00029997000299970003,0.0011248875112488752,True,True
21,BRD-K20290250-001-03-9,0.25291295674792985,"[83, 136, 183, 255]",0.0096990300969903,0.019598040195980403,True,True
22,BRD-K21728777-001-03-9,0.27990446439491123,"[21, 124, 279, 354]",0.009599040095990401,0.019598040195980403,True,True
23,BRD-K23383398-001-08-1,0.10944619535615209,"[65, 128, 134, 247]",0.0287971202879712,0.046258532041532685,True,True
24,BRD-K24600306-003-02-9,0.32382758912579174,"[38, 237, 257, 318]",0.009599040095990401,0.019598040195980403,True,True
25,BRD-K24696047-001-03-9,1.0,"[66, 84, 87, 103]",9.999000099990002e-05,0.0004499550044995501,True,True
26,BRD-K25433859-003-03-1,0.24803855191031648,"[159, 220, 280, 288]",0.0096990300969903,0.019598040195980403,True,True
27,BRD-K25611237-001-09-9,0.25687357470894057,"[217, 239, 315, 322]",0.0096990300969903,0.019598040195980403,True,True
28,BRD-K28936863-051-14-0,0.13993926877887858,"[60, 94, 301, 346]",0.0198980101989801,0.0337890739227964,True,True
29,BRD-K30707190-001-06-9,0.2837148962148962,"[241, 264, 299, 324]",0.009599040095990401,0.019598040195980403,True,True
30,BRD-K32730239-001-03-9,0.04910292994251643,"[111, 233, 254, 338]",0.0806919308069193,0.10679814371504026,False,False
31,BRD-K33818169-003-04-6,0.060747414085593726,"[182, 218, 296, 329]",0.06189381061893811,0.09071673477813509,False,False
32,BRD-K36234266-001-10-6,0.01953130101475611,"[9, 96, 213, 359]",0.28647135286471354,0.2997956018351653,False,False
33,BRD-K37379014-001-02-0,1.0,"[58, 80, 129, 197]",9.999000099990002e-05,0.0004499550044995501,True,True
34,BRD-K38627885-001-01-9,0.6555239898989899,"[19, 151, 224, 256]",9.999000099990002e-05,0.0004499550044995501,True,True
35,BRD-K39520573-001-01-2,0.28080113830562786,"[55, 157, 163, 249]",0.009599040095990401,0.019598040195980403,True,True
36,BRD-K39974922-001-05-9,0.32992752304628,"[68, 91, 162, 195]",0.009599040095990401,0.019598040195980403,True,True
37,BRD-K44227013-001-15-9,1.0,"[82, 97, 266, 276]",9.999000099990002e-05,0.0004499550044995501,True,True
38,BRD-K45909031-001-03-9,0.9583333333333333,"[18, 29, 165, 202]",9.999000099990002e-05,0.0004499550044995501,True,True
