Metadata_broad_sample,mean_average_precision,indices,p_value,corrected_p_value,below_p,below_corrected_p
BRD-K25611237-001-09-9,0.12425019580481765,"[217, 239, 315, 322]",0.023797620237976203,0.035270666481738926,True,True
BRD-K28936863-051-14-0,0.17916456496894123,"[60, 94, 301, 346]",0.0131986801319868,0.02375762423757624,True,True
BRD-K30707190-001-06-9,0.17467319456677585,"[241, 264, 299, 324]",0.016198380161983803,0.028035657972664278,True,True
BRD-K32730239-001-03-9,0.033740582392028456,"[111, 233, 254, 338]",0.13208679132086792,0.14676310146763102,False,False
BRD-K33818169-003-04-6,0.06461962605830346,"[182, 218, 296, 329]",0.05549445055494451,0.07238406594123196,False,False
BRD-K36234266-001-10-6,0.013344565267300271,"[9, 96, 213, 359]",0.4757524247575243,0.4810979576199683,False,False
BRD-K37379014-001-02-0,1.0,"[58, 80, 129, 197]",9.999000099990002e-05,0.0004499550044995501,True,True
BRD-K38627885-001-01-9,0.8560606060606061,"[19, 151, 224, 256]",9.999000099990002e-05,0.0004499550044995501,True,True
BRD-K39520573-001-01-2,0.33240625843742055,"[55, 157, 163, 249]",0.007999200079992,0.0173982601739826,True,True
BRD-K39974922-001-05-9,0.33740977781926057,"[68, 91, 162, 195]",0.007999200079992,0.0173982601739826,True,True
BRD-K44227013-001-15-9,1.0,"[82, 97, 266, 276]",9.999000099990002e-05,0.0004499550044995501,True,True
BRD-K45909031-001-03-9,0.5546564546564546,"[18, 29, 165, 202]",9.999000099990002e-05,0.0004499550044995501,True,True
BRD-K49669041-001-10-9,0.3430151588129524,"[17, 43, 71, 154]",0.0040995900409959,0.01153009699030097,True,True
BRD-K50055394-001-04-9,0.2284708502075282,"[70, 158, 244, 281]",0.0081991800819918,0.0173982601739826,True,True
BRD-K53665955-001-05-9,0.19115215127688592,"[138, 194, 297, 350]",0.009599040095990401,0.017998200179982004,True,True
BRD-K53972329-001-12-9,0.037290702133202056,"[16, 160, 166, 184]",0.11488851114888511,0.12924957504249576,False,False
BRD-K54759182-003-09-8,0.029438146597154942,"[2, 27, 88, 104]",0.15958404159584041,0.1744524342746448,False,False
BRD-K54955827-001-03-9,0.6203156796906797,"[200, 222, 230, 339]",0.00019998000199980003,0.0006922384684608464,True,True
BRD-K56301217-001-02-5,0.12375762927185521,"[25, 64, 116, 278]",0.023997600239976002,0.035270666481738926,True,True
BRD-K56932272-001-02-9,0.1611594962787439,"[37, 110, 262, 331]",0.0193980601939806,0.03094427399365327,True,True
BRD-K57080016-001-19-1,0.1784815609799164,"[54, 189, 214, 295]",0.013498650134986502,0.023821147297035005,True,True
BRD-K60130390-001-02-1,0.7674603174603175,"[52, 142, 210, 250]",9.999000099990002e-05,0.0004499550044995501,True,True
BRD-K61397605-001-04-2,0.7780237235882397,"[56, 69, 115, 144]",9.999000099990002e-05,0.0004499550044995501,True,True
BRD-K61688984-001-04-5,0.1085220675062073,"[57, 147, 225, 265]",0.029497050294970503,0.04148022697730227,True,True
BRD-K62391742-001-19-9,0.056200020259913074,"[0, 141, 308, 351]",0.0663933606639336,0.08536289228220034,False,False
BRD-K63631219-001-01-6,0.19194008612805172,"[76, 234, 277, 356]",0.009599040095990401,0.017998200179982004,True,True
BRD-K64881305-001-07-9,1.0,"[42, 122, 226, 321]",9.999000099990002e-05,0.0004499550044995501,True,True
BRD-K66401437-001-03-3,1.0,"[123, 201, 240, 342]",9.999000099990002e-05,0.0004499550044995501,True,True
BRD-K66430217-001-05-9,0.09576758188373433,"[33, 149, 193, 305]",0.032896710328967106,0.043936782792309004,True,True
BRD-K67578145-001-13-9,0.18402676802751958,"[23, 24, 192, 282]",0.010698930106989302,0.01965109611487831,True,True
BRD-K67772619-001-06-9,0.672218776981343,"[61, 216, 271, 312]",9.999000099990002e-05,0.0004499550044995501,True,True
BRD-K68756823-001-12-9,0.022121306481047223,"[51, 75, 310, 330]",0.23647635236476353,0.25038672603327905,False,False
BRD-K69023402-001-03-3,0.4829548669101706,"[109, 188, 204, 345]",0.00019998000199980003,0.0006922384684608464,True,True
BRD-K70446295-001-04-9,0.20759164307629857,"[167, 291, 314, 325]",0.0086991300869913,0.0173982601739826,True,True
BRD-K70578146-001-13-9,0.5599422287661082,"[49, 253, 293, 317]",9.999000099990002e-05,0.0004499550044995501,True,True
BRD-K70642949-001-06-9,0.8285714285714286,"[3, 117, 185, 347]",9.999000099990002e-05,0.0004499550044995501,True,True
BRD-K72898849-001-03-9,0.09632376598744984,"[10, 177, 292, 344]",0.032896710328967106,0.043936782792309004,True,True
BRD-K72951360-001-02-9,0.9479166666666666,"[44, 137, 223, 259]",9.999000099990002e-05,0.0004499550044995501,True,True
BRD-K73397362-001-09-9,0.23554260913375757,"[4, 164, 235, 248]",0.0081991800819918,0.0173982601739826,True,True
BRD-K73982490-001-04-9,0.017945142765889523,"[73, 113, 145, 336]",0.3150684931506849,0.3222291407222914,False,False
BRD-K75009076-001-04-9,0.36954658515914374,"[22, 150, 260, 349]",0.000999900009999,0.0032139643178539287,True,True
BRD-K76908866-001-08-9,0.12286113244580986,"[41, 102, 221, 270]",0.024297570242975703,0.035270666481738926,True,True
BRD-K82164249-001-03-5,0.09538723875090542,"[127, 139, 229, 309]",0.0331966803319668,0.043936782792309004,True,True
BRD-K82941592-238-06-9,0.023418240855497027,"[6, 199, 343, 358]",0.21747825217478253,0.23301241304440987,False,False
BRD-K83192048-050-01-9,0.14869026105439148,"[179, 198, 212, 285]",0.019598040195980403,0.03094427399365327,True,True
BRD-K83607951-001-04-9,0.15247204568011394,"[100, 130, 227, 269]",0.019498050194980503,0.03094427399365327,True,True
BRD-K84937637-001-21-9,0.2592862808500152,"[34, 105, 243, 258]",0.0081991800819918,0.0173982601739826,True,True
BRD-K85606544-001-07-5,0.3002484500411193,"[98, 125, 290, 355]",0.007999200079992,0.0173982601739826,True,True
BRD-K85776940-001-01-9,0.04258185769122507,"[48, 196, 263, 348]",0.09449055094490551,0.11044350110443502,False,False
BRD-K86118762-001-05-9,0.7331349206349207,"[156, 173, 176, 335]",9.999000099990002e-05,0.0004499550044995501,True,True
BRD-K86718786-001-03-9,0.019086282438384606,"[7, 114, 135, 251]",0.28987101289871015,0.3033533855916734,False,False
BRD-K87632963-001-05-9,0.21224911939270152,"[153, 172, 267, 320]",0.008599140085991401,0.0173982601739826,True,True
BRD-K88677950-001-04-9,0.04389498181590237,"[106, 131, 236, 313]",0.0913908609139086,0.10822601950331283,False,False
BRD-K91900765-001-09-9,0.11517929398835583,"[63, 118, 161, 232]",0.028397160283971604,0.04056737183424515,True,True
BRD-K93942811-001-03-9,0.03867477559218878,"[35, 203, 215, 289]",0.10868913108689131,0.1238230607319015,False,False
BRD-K94455792-001-01-8,0.19923349086374953,"[12, 120, 275, 298]",0.008999100089991,0.017606934958678044,True,True
BRD-K97452254-001-02-9,0.20872484821401385,"[50, 228, 252, 304]",0.0086991300869913,0.0173982601739826,True,True
BRD-K98203492-001-06-9,0.2864319918677614,"[31, 53, 93, 211]",0.007999200079992,0.0173982601739826,True,True
BRD-K98251413-001-07-9,0.0500909702374467,"[81, 146, 268, 286]",0.07749225077492251,0.09686531346865314,False,False
BRD-K99092662-001-02-9,0.011562516644800111,"[20, 89, 171, 181]",0.5783421657834217,0.5783421657834217,False,False
BRD-K99113996-001-02-0,0.5740363791581723,"[77, 78, 231, 337]",0.00019998000199980003,0.0006922384684608464,True,True
BRD-K99433989-001-02-9,0.9315476190476191,"[28, 47, 272, 341]",9.999000099990002e-05,0.0004499550044995501,True,True
BRD-M87138257-003-01-1,1.0,"[39, 46, 101, 306]",9.999000099990002e-05,0.0004499550044995501,True,True
