,Metadata_broad_sample,mean_average_precision,p_value,corrected_p_value,below_p,below_corrected_p
0,BRD-A12994259-001-11-9,0.28096559264322424,0.20177982201779823,0.35572291827421026,False,False
1,BRD-A22769835-300-05-7,0.20050593655856813,0.3635636436356364,0.47263273672632733,False,False
2,BRD-A53576514-048-02-8,0.27747474747474743,0.20717928207179281,0.35572291827421026,False,False
3,BRD-A87435144-001-01-6,0.375,0.13458654134586542,0.30778661264308355,False,False
4,BRD-K00818915-001-02-9,0.20617052294683874,0.34826517348265174,0.4593062432887146,False,False
5,BRD-K01826510-001-09-9,0.20740076200602514,0.34526547345265474,0.4593062432887146,False,False
6,BRD-K02965346-001-01-8,0.9666666666666667,0.00039996000399960006,0.004549545045495451,True,True
7,BRD-K03063480-001-08-9,0.5644136941060316,0.025897410258974102,0.08728386420617197,True,False
8,BRD-K04923131-001-17-9,0.7257936507936508,0.005599440055994401,0.031846815318468155,True,True
9,BRD-K06182768-001-02-3,0.15223867369176294,0.5551444855514449,0.5943311551197822,False,False
10,BRD-K06883221-001-02-9,0.20835190136660725,0.34226577342265774,0.4593062432887146,False,False
11,BRD-K09372874-001-02-9,0.3386752136752137,0.1513848615138486,0.30778661264308355,False,False
12,BRD-K12511835-003-03-9,0.4105910293410293,0.11538846115388461,0.29799520047995204,False,False
13,BRD-K12737986-001-01-4,0.23892032674927413,0.2786721327867213,0.4448976155016077,False,False
14,BRD-K13094524-001-10-9,0.25690164954870837,0.24177582241775822,0.3941855814418558,False,False
15,BRD-K13606314-001-02-9,0.22944981539215287,0.2993700629937006,0.4512579992000799,False,False
16,BRD-K16189898-001-26-9,0.6537214247740564,0.012898710128987101,0.05261647748268652,True,False
17,BRD-K16803204-001-02-9,0.17755740454076366,0.44455554444555545,0.5253838252538383,False,False
18,BRD-K17953061-001-05-1,0.652046783625731,0.012898710128987101,0.05261647748268652,True,False
19,BRD-K19477839-001-10-9,0.1791368742284074,0.4400559944005599,0.5253838252538383,False,False
20,BRD-K19871656-001-01-3,0.2220218131112094,0.31356864313568644,0.4512579992000799,False,False
21,BRD-K20290250-001-03-9,0.3505917571707045,0.14408559144085592,0.30778661264308355,False,False
22,BRD-K21728777-001-03-9,0.5143730098877157,0.037696230376962306,0.12251274872512749,True,False
23,BRD-K23383398-001-08-1,0.3689561423984799,0.1374862513748625,0.30778661264308355,False,False
24,BRD-K24600306-003-02-9,0.34842097445038617,0.1456854314568543,0.30778661264308355,False,False
25,BRD-K24696047-001-03-9,1.0,9.999000099990002e-05,0.0015165150151651501,True,True
26,BRD-K25433859-003-03-1,0.4953930056871233,0.04609539046095391,0.13982268439822684,True,False
27,BRD-K25611237-001-09-9,0.23486605986605985,0.2870712928707129,0.45040495950404963,False,False
