Metadata_broad_sample,mean_average_precision,indices,p_value,corrected_p_value,below_p,below_corrected_p
BRD-K49669041-001-10-9,0.7742857142857142,"[17, 47, 76, 164]",0.0024997500249975004,0.007582575075825751,True,True
BRD-K50055394-001-04-9,0.35446548821548823,"[75, 168, 260, 299]",0.14288571142885712,0.2097193506455806,False,False
BRD-K53665955-001-05-9,0.3048115079365079,"[148, 205, 316, 373]",0.17528247175282471,0.2380702228284634,False,False
BRD-K53972329-001-12-9,0.31583231583231586,"[16, 170, 177, 195]",0.16828317168283172,0.23202679732026799,False,False
BRD-K54759182-003-09-8,0.2949158771984859,"[2, 29, 94, 111]",0.1832816718328167,0.24527400201156355,False,False
BRD-K54955827-001-03-9,0.42374234059016663,"[212, 236, 245, 361]",0.0999900009999,0.1624837516248375,False,False
BRD-K56301217-001-02-5,0.7637037037037037,"[27, 69, 124, 296]",0.0025997400259974,0.0076314949150246255,True,True
BRD-K56932272-001-02-9,0.7301288244766505,"[40, 117, 279, 352]",0.0047995200479952005,0.013235040132350401,True,True
BRD-K57080016-001-19-1,0.318502331002331,"[59, 200, 227, 314]",0.16478352164783522,0.2306969303069693,False,False
BRD-K60130390-001-02-1,1.0,"[57, 152, 223, 266]",9.999000099990002e-05,0.0004549545045495451,True,True
BRD-K61397605-001-04-2,1.0,"[61, 74, 123, 154]",9.999000099990002e-05,0.0004549545045495451,True,True
BRD-K61688984-001-04-5,0.6504375254375254,"[62, 157, 239, 282]",0.012898710128987101,0.027297270272972702,True,True
BRD-K62391742-001-19-9,0.6548789173789173,"[0, 151, 327, 374]",0.012898710128987101,0.027297270272972702,True,True
BRD-K63631219-001-01-6,0.1841435185185185,"[82, 250, 295, 379]",0.4216578342165783,0.4737143569593658,False,False
BRD-K64881305-001-07-9,1.0,"[45, 130, 240, 341]",9.999000099990002e-05,0.0004549545045495451,True,True
BRD-K66401437-001-03-3,1.0,"[131, 213, 256, 364]",9.999000099990002e-05,0.0004549545045495451,True,True
BRD-K66430217-001-05-9,0.20390324816795405,"[35, 159, 204, 324]",0.35506449355064496,0.41962167419621677,False,False
BRD-K67578145-001-13-9,0.12312578122360732,"[25, 26, 203, 300]",0.7192280771922808,0.7192280771922808,False,False
BRD-K67772619-001-06-9,0.7851731601731602,"[66, 230, 289, 331]",0.0021997800219978004,0.006902758000062064,True,True
BRD-K68756823-001-12-9,0.23447845512473992,"[56, 80, 329, 351]",0.2870712928707129,0.3483131686831317,False,False
BRD-K69023402-001-03-3,1.0,"[116, 199, 217, 368]",9.999000099990002e-05,0.0004549545045495451,True,True
BRD-K70446295-001-04-9,0.39145299145299145,"[178, 310, 333, 345]",0.1302869713028697,0.2009510913315448,False,False
BRD-K70578146-001-13-9,1.0,"[54, 269, 312, 337]",9.999000099990002e-05,0.0004549545045495451,True,True
BRD-K70642949-001-06-9,1.0,"[3, 125, 196, 370]",9.999000099990002e-05,0.0004549545045495451,True,True
BRD-K72898849-001-03-9,0.6132407407407408,"[10, 188, 311, 367]",0.016998300169983,0.03362707207540116,True,True
BRD-K72951360-001-02-9,1.0,"[48, 147, 237, 276]",9.999000099990002e-05,0.0004549545045495451,True,True
BRD-K73397362-001-09-9,0.9583333333333334,"[4, 175, 251, 264]",0.00039996000399960006,0.0016543800165438002,True,True
BRD-K73982490-001-04-9,0.2012261141265718,"[78, 121, 155, 358]",0.36206379362063795,0.42240775922407764,False,False
BRD-K75009076-001-04-9,0.8551136363636364,"[23, 160, 277, 372]",0.000999900009999,0.00363963603639636,True,True
BRD-K76908866-001-08-9,1.0,"[44, 109, 235, 288]",9.999000099990002e-05,0.0004549545045495451,True,True
BRD-K82164249-001-03-5,0.17372441520467835,"[135, 149, 244, 328]",0.45995400459954006,0.5042869207055198,False,False
BRD-K82941592-238-06-9,0.16963268213268215,"[6, 211, 366, 381]",0.47485251474852513,0.5083715157895975,False,False
BRD-K83192048-050-01-9,0.6088955026455026,"[190, 209, 225, 304]",0.018598140185981403,0.03600916504094271,True,True
BRD-K83607951-001-04-9,0.26018083868316066,"[106, 138, 241, 287]",0.23577642235776422,0.29799520047995204,False,False
BRD-K84937637-001-21-9,0.7814924608402869,"[36, 112, 259, 275]",0.0021997800219978004,0.006902758000062064,True,True
BRD-K85606544-001-07-5,0.9083333333333333,"[104, 133, 309, 378]",0.0006999300069993001,0.002769288288562448,True,True
BRD-K85776940-001-01-9,0.15993565258271142,"[52, 207, 280, 371]",0.5146485351464853,0.5445699616084904,False,False
BRD-K86118762-001-05-9,1.0,"[166, 184, 187, 357]",9.999000099990002e-05,0.0004549545045495451,True,True
BRD-K86718786-001-03-9,0.3483951914098973,"[7, 122, 144, 267]",0.1456854314568543,0.2104345121043451,False,False
BRD-K87632963-001-05-9,0.43847402597402596,"[163, 183, 284, 340]",0.0842915708429157,0.14204690642046905,False,False
BRD-K88677950-001-04-9,0.2797089348559937,"[113, 139, 252, 332]",0.20337966203379662,0.2643935606439356,False,False
BRD-K91900765-001-09-9,0.3735464997964998,"[68, 126, 171, 248]",0.13508649135086492,0.20375995187366513,False,False
BRD-K93942811-001-03-9,0.6539351851851852,"[37, 215, 228, 308]",0.012898710128987101,0.027297270272972702,True,True
BRD-K94455792-001-01-8,0.6903166278166278,"[12, 128, 293, 317]",0.010498950104989501,0.02514222261984328,True,True
BRD-K97452254-001-02-9,0.809375,"[55, 242, 268, 323]",0.0014998500149985001,0.005249475052494751,True,True
BRD-K98203492-001-06-9,0.643389780154486,"[33, 58, 99, 224]",0.013298670132986702,0.027504067775040678,True,True
BRD-K98251413-001-07-9,0.142526455026455,"[87, 156, 286, 305]",0.6048395160483951,0.6195560219258974,False,False
BRD-K99092662-001-02-9,0.12590651780280263,"[21, 95, 182, 192]",0.7024297570242976,0.7102345321023453,False,False
BRD-K99113996-001-02-0,0.6560568086883877,"[83, 84, 246, 359]",0.0117988201179882,0.026842315768423157,True,True
BRD-K99433989-001-02-9,1.0,"[30, 51, 290, 363]",9.999000099990002e-05,0.0004549545045495451,True,True
BRD-M87138257-003-01-1,1.0,"[42, 50, 107, 325]",9.999000099990002e-05,0.0004549545045495451,True,True
control,0.12345890399795363,"[18, 24, 39, 46, 53, 81, 108, 119, 140, 146, 173, 210, 216, 229, 243, 247, 270, 285, 303, 336, 347, 353, 365, 382]",0.0301969803019698,0.05301969803019699,True,False
