Metadata_broad_sample,mean_average_precision,indices,p_value,corrected_p_value,below_p,below_corrected_p
BRD-K44227013-001-15-9,1.0,"[88, 103, 283, 294]",9.999000099990002e-05,0.0015165150151651501,True,True
BRD-K45909031-001-03-9,0.853030303030303,"[19, 31, 176, 214]",0.000999900009999,0.008271900082719,True,True
BRD-K49669041-001-10-9,0.29198404765742225,"[17, 47, 76, 164]",0.18758124187581243,0.3413978602139786,False,False
BRD-K50055394-001-04-9,0.1491848633392751,"[75, 168, 260, 299]",0.5691430856914309,0.6022327999758165,False,False
BRD-K53665955-001-05-9,0.17080370609782375,"[148, 205, 316, 373]",0.46935306469353066,0.5338891110888911,False,False
BRD-K53972329-001-12-9,0.14780063487872414,"[16, 170, 177, 195]",0.5762423757624238,0.6027362780963282,False,False
BRD-K54759182-003-09-8,0.29623383058165664,"[2, 29, 94, 111]",0.1827817218278172,0.34038024768951675,False,False
BRD-K54955827-001-03-9,0.20609632885174684,"[212, 236, 245, 361]",0.34826517348265174,0.4593062432887146,False,False
BRD-K56301217-001-02-5,0.18477391395154552,"[27, 69, 124, 296]",0.41845815418458154,0.5077292270772923,False,False
BRD-K56932272-001-02-9,0.5924757196408832,"[40, 117, 279, 352]",0.021497850214978503,0.07825217478252175,True,False
BRD-K57080016-001-19-1,0.3418615984405458,"[59, 200, 227, 314]",0.1484851514848515,0.30778661264308355,False,False
BRD-K60130390-001-02-1,0.6450311942959002,"[57, 152, 223, 266]",0.013298670132986702,0.05261647748268652,True,False
BRD-K61397605-001-04-2,0.11262116506681724,"[61, 74, 123, 154]",0.7929207079292071,0.8017309380173093,False,False
BRD-K61688984-001-04-5,0.15818848549111708,"[62, 157, 239, 282]",0.5248475152484752,0.5754352275615813,False,False
BRD-K62391742-001-19-9,0.3342592592592592,"[0, 151, 327, 374]",0.1528847115288471,0.30778661264308355,False,False
BRD-K63631219-001-01-6,0.2247620313409787,"[82, 250, 295, 379]",0.3083691630836916,0.4512579992000799,False,False
BRD-K64881305-001-07-9,0.9333333333333333,"[45, 130, 240, 341]",0.00039996000399960006,0.004549545045495451,True,True
BRD-K66401437-001-03-3,1.0,"[131, 213, 256, 364]",9.999000099990002e-05,0.0015165150151651501,True,True
BRD-K66430217-001-05-9,0.16620158350421507,"[35, 159, 204, 324]",0.4861513848615138,0.5395094636877775,False,False
BRD-K67578145-001-13-9,0.1385630097027156,"[25, 26, 203, 300]",0.6276372362763724,0.6417414438331448,False,False
BRD-K67772619-001-06-9,0.6660353535353535,"[66, 230, 289, 331]",0.0117988201179882,0.05261647748268652,True,False
BRD-K68756823-001-12-9,0.10885891247144444,"[56, 80, 329, 351]",0.8228177182281772,0.8228177182281772,False,False
BRD-K69023402-001-03-3,0.40762138188608776,"[116, 199, 217, 368]",0.11788821117888211,0.29799520047995204,False,False
BRD-K70446295-001-04-9,0.4117414748993696,"[178, 310, 333, 345]",0.11478852114788521,0.29799520047995204,False,False
BRD-K70578146-001-13-9,0.6299242424242424,"[54, 269, 312, 337]",0.015398460153984602,0.05838582808385828,True,False
BRD-K70642949-001-06-9,0.8522079772079773,"[3, 125, 196, 370]",0.000999900009999,0.008271900082719,True,True
BRD-K72898849-001-03-9,0.2718839031339031,"[10, 188, 311, 367]",0.21287871212878712,0.3587400519207338,False,False
BRD-K72951360-001-02-9,1.0,"[48, 147, 237, 276]",9.999000099990002e-05,0.0015165150151651501,True,True
BRD-K73397362-001-09-9,0.7814924608402869,"[4, 175, 251, 264]",0.0021997800219978004,0.014298570142985701,True,True
BRD-K73982490-001-04-9,0.18999102711749097,"[78, 121, 155, 358]",0.40115988401159886,0.5000760197952807,False,False
BRD-K75009076-001-04-9,0.27960449136919724,"[23, 160, 277, 372]",0.20337966203379662,0.35572291827421026,False,False
BRD-K76908866-001-08-9,0.7825311942959001,"[44, 109, 235, 288]",0.0021997800219978004,0.014298570142985701,True,True
BRD-K82164249-001-03-5,0.22001593178063766,"[135, 149, 244, 328]",0.31696830316968305,0.4512579992000799,False,False
BRD-K82941592-238-06-9,0.21959829386299975,"[6, 211, 366, 381]",0.3173682631736826,0.4512579992000799,False,False
BRD-K83192048-050-01-9,0.20760554804672451,"[190, 209, 225, 304]",0.3447655234476552,0.4593062432887146,False,False
BRD-K83607951-001-04-9,0.1730373266498586,"[106, 138, 241, 287]",0.46325367463253675,0.5336213214121626,False,False
BRD-K84937637-001-21-9,1.0,"[36, 112, 259, 275]",9.999000099990002e-05,0.0015165150151651501,True,True
BRD-K85606544-001-07-5,0.7075311942959002,"[104, 133, 309, 378]",0.008399160083991601,0.044960209861366805,True,True
BRD-K85776940-001-01-9,0.19131931664826402,"[52, 207, 280, 371]",0.3972602739726027,0.5000760197952807,False,False
BRD-K86118762-001-05-9,0.875,"[166, 184, 187, 357]",0.0006999300069993001,0.007077070070770701,True,True
BRD-K86718786-001-03-9,0.18789876668166142,"[7, 122, 144, 267]",0.41035896410358963,0.5046306180192791,False,False
BRD-K87632963-001-05-9,0.155391144874504,"[163, 183, 284, 340]",0.5384461553844615,0.5833166683331666,False,False
BRD-K88677950-001-04-9,0.16681542858013446,"[113, 139, 252, 332]",0.48405159484051596,0.5395094636877775,False,False
BRD-K91900765-001-09-9,0.4426735301735301,"[68, 126, 171, 248]",0.0795920407959204,0.2194810821948108,False,False
BRD-K93942811-001-03-9,0.1442200573178834,"[37, 215, 228, 308]",0.5948405159484051,0.6151191699011916,False,False
BRD-K94455792-001-01-8,0.6781801994301995,"[12, 128, 293, 317]",0.010798920107989201,0.05261647748268652,True,False
BRD-K97452254-001-02-9,0.6438948306595365,"[55, 242, 268, 323]",0.013298670132986702,0.05261647748268652,True,False
BRD-K98203492-001-06-9,0.48081694134325714,"[33, 58, 99, 224]",0.05319468053194681,0.1561521267228116,False,False
BRD-K98251413-001-07-9,0.2563492063492063,"[87, 156, 286, 305]",0.2425757424257574,0.3941855814418558,False,False
BRD-K99092662-001-02-9,0.17386934688405276,"[21, 95, 182, 192]",0.4597540245975402,0.5336213214121626,False,False
BRD-K99113996-001-02-0,0.3633862117414749,"[83, 84, 246, 359]",0.13858614138586142,0.30778661264308355,False,False
BRD-K99433989-001-02-9,0.7584668109668109,"[30, 51, 290, 363]",0.0025997400259974,0.015771756157717563,True,True
BRD-M87138257-003-01-1,1.0,"[42, 50, 107, 325]",9.999000099990002e-05,0.0015165150151651501,True,True
control,0.1081104694396476,"[18, 24, 39, 46, 53, 81, 108, 119, 140, 146, 173, 210, 216, 229, 243, 247, 270, 285, 303, 336, 347, 353, 365, 382]",0.0694930506949305,0.1976208629137086,False,False
