Metadata_broad_sample,mean_average_precision,indices,p_value,corrected_p_value,below_p,below_corrected_p
BRD-K44227013-001-15-9,0.8472222222222222,"[82, 97, 266, 276]",9.999000099990002e-05,0.0004285285757138572,True,True
BRD-K45909031-001-03-9,0.5784722222222222,"[18, 29, 165, 202]",9.999000099990002e-05,0.0004285285757138572,True,True
BRD-K49669041-001-10-9,0.7362616099071208,"[17, 43, 71, 154]",9.999000099990002e-05,0.0004285285757138572,True,True
BRD-K50055394-001-04-9,0.2631777172451775,"[70, 158, 244, 281]",0.0081991800819918,0.014190888603447348,True,True
BRD-K53665955-001-05-9,0.3721697334126904,"[138, 194, 297, 350]",0.000999900009999,0.001999800019998,True,True
BRD-K53972329-001-12-9,0.19162189569677035,"[16, 160, 166, 184]",0.009599040095990401,0.015998400159984,True,True
BRD-K54759182-003-09-8,0.10814628445670729,"[2, 27, 88, 104]",0.029597040295970403,0.03975721830801994,True,True
BRD-K54955827-001-03-9,0.6176587301587302,"[200, 222, 230, 339]",0.00019998000199980003,0.0005142342908566286,True,True
BRD-K56301217-001-02-5,0.4472545911226615,"[25, 64, 116, 278]",0.00039996000399960006,0.000999900009999,True,True
BRD-K56932272-001-02-9,0.48598443450471,"[37, 110, 262, 331]",0.00019998000199980003,0.0005142342908566286,True,True
BRD-K57080016-001-19-1,0.12076590749517756,"[54, 189, 214, 295]",0.025697430256974303,0.03504195035041951,True,True
BRD-K60130390-001-02-1,0.7895833333333333,"[52, 142, 210, 250]",9.999000099990002e-05,0.0004285285757138572,True,True
BRD-K61397605-001-04-2,0.3742558433869409,"[56, 69, 115, 144]",0.000999900009999,0.001999800019998,True,True
BRD-K61688984-001-04-5,0.3783890247813012,"[57, 147, 225, 265]",0.0008999100089991,0.0019283785907123572,True,True
BRD-K62391742-001-19-9,0.14856863013331156,"[0, 141, 308, 351]",0.019598040195980403,0.029895315553190444,True,True
BRD-K63631219-001-01-6,0.09435259389819088,"[76, 234, 277, 356]",0.033896610338966106,0.04296753423249225,True,True
BRD-K64881305-001-07-9,0.8126984126984127,"[42, 122, 226, 321]",9.999000099990002e-05,0.0004285285757138572,True,True
BRD-K66401437-001-03-3,0.38392995892995896,"[123, 201, 240, 342]",0.0007999200079992001,0.0017998200179982003,True,True
BRD-K66430217-001-05-9,0.12369274174050472,"[33, 149, 193, 305]",0.023997600239976002,0.03374662533746625,True,True
BRD-K67578145-001-13-9,0.25993812667080485,"[23, 24, 192, 282]",0.0081991800819918,0.014190888603447348,True,True
BRD-K67772619-001-06-9,0.4250523397258342,"[61, 216, 271, 312]",0.0005999400059994001,0.0013844769369216925,True,True
BRD-K68756823-001-12-9,0.14088814757083987,"[51, 75, 310, 330]",0.020397960203979604,0.03042552887568386,True,True
BRD-K69023402-001-03-3,0.17644081575633602,"[109, 188, 204, 345]",0.012698730126987301,0.0207797402077974,True,True
BRD-K70446295-001-04-9,0.3704293150166783,"[167, 291, 314, 325]",0.000999900009999,0.001999800019998,True,True
BRD-K70578146-001-13-9,0.5778847589192417,"[49, 253, 293, 317]",9.999000099990002e-05,0.0004285285757138572,True,True
BRD-K70642949-001-06-9,0.927536231884058,"[3, 117, 185, 347]",9.999000099990002e-05,0.0004285285757138572,True,True
BRD-K72898849-001-03-9,0.21302020065497088,"[10, 177, 292, 344]",0.008599140085991401,0.014602313353570304,True,True
BRD-K72951360-001-02-9,0.5199627224627225,"[44, 137, 223, 259]",0.00019998000199980003,0.0005142342908566286,True,True
BRD-K73397362-001-09-9,0.13569085770122075,"[4, 164, 235, 248]",0.021097890210978902,0.03042552887568386,True,True
BRD-K73982490-001-04-9,0.018226970531879275,"[73, 113, 145, 336]",0.3067693230676932,0.3210376636754929,False,False
BRD-K75009076-001-04-9,0.3809110823816706,"[22, 150, 260, 349]",0.0008999100089991,0.0019283785907123572,True,True
BRD-K76908866-001-08-9,0.17264421106357516,"[41, 102, 221, 270]",0.017798220177982202,0.02810245291260348,True,True
BRD-K82164249-001-03-5,0.07140682662210343,"[127, 139, 229, 309]",0.05019498050194981,0.06023397660233977,False,False
BRD-K82941592-238-06-9,0.09420012220733506,"[6, 199, 343, 358]",0.033896610338966106,0.04296753423249225,True,True
BRD-K83192048-050-01-9,0.12077631562451653,"[179, 198, 212, 285]",0.025697430256974303,0.03504195035041951,True,True
BRD-K83607951-001-04-9,0.058722691230135404,"[100, 130, 227, 269]",0.0633936606339366,0.07383876996915692,False,False
BRD-K84937637-001-21-9,0.42571221389347536,"[34, 105, 243, 258]",0.0005999400059994001,0.0013844769369216925,True,True
BRD-K85606544-001-07-5,0.8490196078431372,"[98, 125, 290, 355]",9.999000099990002e-05,0.0004285285757138572,True,True
BRD-K85776940-001-01-9,0.08635297978444693,"[48, 196, 263, 348]",0.0400959904009599,0.04943341282310125,True,True
BRD-K86118762-001-05-9,0.671524064171123,"[156, 173, 176, 335]",9.999000099990002e-05,0.0004285285757138572,True,True
BRD-K86718786-001-03-9,0.036675945506333414,"[7, 114, 135, 251]",0.11778822117788221,0.130875801308758,False,False
BRD-K87632963-001-05-9,0.13225018262051286,"[153, 172, 267, 320]",0.0212978702129787,0.03042552887568386,True,True
BRD-K88677950-001-04-9,0.07834591023786433,"[106, 131, 236, 313]",0.043795620437956206,0.053264943775892686,True,False
BRD-K91900765-001-09-9,0.03917688285523928,"[63, 118, 161, 232]",0.10648935106489352,0.11980051994800521,False,False
BRD-K93942811-001-03-9,0.10217110547439795,"[35, 203, 215, 289]",0.030596940305969402,0.03990905257300357,True,True
BRD-K94455792-001-01-8,0.2384158674368168,"[12, 120, 275, 298]",0.0081991800819918,0.014190888603447348,True,True
BRD-K97452254-001-02-9,0.32586799247089243,"[50, 228, 252, 304]",0.007999200079992,0.014190888603447348,True,True
BRD-K98203492-001-06-9,0.6424500416647013,"[31, 53, 93, 211]",0.00019998000199980003,0.0005142342908566286,True,True
BRD-K98251413-001-07-9,0.10396005888325095,"[81, 146, 268, 286]",0.030296970302969704,0.03990905257300357,True,True
BRD-K99092662-001-02-9,0.016893040615593196,"[20, 89, 171, 181]",0.34656534346565343,0.35851587255067596,False,False
BRD-K99113996-001-02-0,0.9388888888888889,"[77, 78, 231, 337]",9.999000099990002e-05,0.0004285285757138572,True,True
BRD-K99433989-001-02-9,0.8277777777777777,"[28, 47, 272, 341]",9.999000099990002e-05,0.0004285285757138572,True,True
BRD-M87138257-003-01-1,1.0,"[39, 46, 101, 306]",9.999000099990002e-05,0.0004285285757138572,True,True
